,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
6029,nm5876738,Rich Malory,\N,\N,,\N,-1.0370549,8.425373
6030,nm0353095,Philip Hafer,\N,\N,actor,"tt0102062,tt0082984,tt0102227",0.985066,7.2068353
6031,nm12292972,Mark Fuell,\N,\N,producer,"tt13983972,tt27983993",0.6477146,7.3931174
6032,nm6665752,Sergey Ershov,1971,\N,actor,"tt1131836,tt14596618,tt13872708,tt8664988",2.3953636,5.0193033
6033,nm7391979,Umberto Bardini,\N,\N,actor,tt1556087,3.3749945,8.020476
6034,nm6856931,Fred Johnson,\N,\N,"producer,assistant_director,writer","tt4134848,tt5218532,tt4532796,tt2982176",1.1834812,9.182614
6035,nm5010310,Morgan Bates,\N,\N,"costume_department,costume_designer",tt2359065,-0.6323881,7.3090615
6036,nm14640972,Konstanty Karandyszowski,\N,\N,actor,tt21849050,2.7761059,5.549174
6037,nm10632765,Tom Diversy,\N,\N,,"tt13781602,tt10211050",0.70785373,10.290023
6038,nm6502695,Bob Bugnand,\N,\N,costume_department,tt0043192,0.8390902,7.730371
6039,nm1298327,Ana Borderas,\N,\N,writer,"tt0346275,tt3486416",4.897901,6.796286
6040,nm6442974,Charlene Y. Myles,\N,\N,,\N,7.074326,8.856037
6041,nm3179815,Juan Carlos Avendaño,\N,\N,actor,"tt9257620,tt4253316,tt0830515,tt8019498",3.9047503,9.4880495
6042,nm12444039,Manjitha Nair,\N,\N,actress,tt11250720,4.3152003,3.4028623
6043,nm4943477,Jörg Jchneider,\N,\N,actor,tt2294673,2.3068204,6.5741477
6044,nm14433704,Peter Brookes,\N,\N,,\N,0.64357144,6.3411217
6045,nm5543017,Marc Baker,\N,\N,assistant_director,tt2963974,0.8436108,9.596435
6046,nm5616282,Tsukasa Negishi,\N,\N,actress,"tt6067988,tt2827698",6.0130825,4.682774
6047,nm8873450,Priya,\N,\N,actor,tt6690478,4.872278,4.2540574
6048,nm11577514,Stephie Mazunya,\N,\N,"actress,writer","tt15391282,tt12316350",6.2077265,7.273158
6049,nm3017097,Rosana del Valle Mondino,\N,\N,actress,tt1235126,5.5248494,8.063792
6050,nm9632626,Lily Newns,\N,\N,actress,tt7906508,7.8665233,8.961519
6051,nm11347228,Joanne Baek,\N,\N,costume_designer,"tt11777996,tt20050822",7.860766,7.716879
6052,nm12506093,Paul Redding,\N,\N,executive,\N,0.31487364,6.782048
6053,nm0865780,Cyprien Tokoudagba,\N,\N,,tt0102373,3.2067547,5.2715807
6054,nm11902522,Shavana Musa,\N,\N,,\N,4.001778,3.7314785
6055,nm5699418,Terry Smith,\N,\N,"director,writer,editor",tt2941884,-0.8237568,9.321072
6056,nm2665595,Emese Balogh,\N,\N,actress,tt0331959,3.641484,6.564006
6057,nm1418656,Mike Martochko,\N,\N,sound_department,tt0189184,1.3474469,8.153713
6058,nm8973958,Ana Gómez,\N,\N,casting_department,tt3231054,5.473364,8.371775
6059,nm9324106,Claudia McCray,\N,\N,actress,"tt8184590,tt9092360,tt7462374,tt9059888",7.5973372,8.044204
6060,nm6194359,Agatha Kincaid,\N,\N,actress,tt0083428,7.9438176,8.128246
6061,nm1168691,Peter von Becker,1947,\N,writer,"tt0880906,tt0315016,tt0772564,tt0237968",1.1982787,6.3601255
6062,nm11654211,Diego Huerta,\N,\N,,\N,3.3126268,9.659986
6063,nm14954849,Stivi,\N,\N,composer,\N,3.5784488,5.930026
6064,nm8293976,Laura García,\N,\N,sound_department,tt5981094,6.2867513,8.574599
6065,nm13847722,Maria Evteeva,\N,\N,editor,tt10422948,6.169569,7.0294166
6066,nm14283442,Igor Kuzmin,\N,\N,actor,tt3156598,2.5407546,5.3192763
6067,nm8096810,Jessica Smith,\N,\N,editor,tt5559702,7.792776,9.56986
6068,nm0228689,Lewis Dix Jr.,\N,\N,actor,"tt0103435,tt0090481,tt0113957,tt0108778",0.058728606,9.071704
6069,nm8700709,Allan Cocks,\N,\N,actor,tt3872778,1.203899,8.872387
6070,nm4560194,Lafcadio Cortesi,\N,\N,,tt0480780,4.2340517,7.3295527
6071,nm11453787,Terry Fitzpatrick,\N,\N,sound_department,tt6364492,-0.7934994,9.480017
6072,nm9613544,Shokrat Taqa,\N,\N,miscellaneous,tt7974756,3.7617695,3.9319768
6073,nm8262736,Marti Brown,\N,\N,,tt0876232,6.5776095,9.316223
6074,nm1452748,Aaron Britton,\N,\N,"camera_department,cinematographer","tt0795129,tt2055269,tt5849696,tt2185355",-0.08468651,9.555849
6075,nm14634729,Demostress,\N,\N,miscellaneous,tt23219600,5.8756495,7.5045605
6076,nm4836858,Anne Schroeder,\N,\N,director,tt15017428,7.928878,7.5166664
6077,nm9498688,Martha Martinez,\N,\N,,\N,5.562809,8.408979
6078,nm8811986,Cyril Garrett,\N,\N,camera_department,"tt6570546,tt6748688",-0.3324339,9.214452
6079,nm1078509,Robert Daruck,\N,\N,actor,tt0113535,0.91322416,7.6192627
6080,nm6689115,Johan Hammarström,\N,\N,actor,tt0233886,2.1905568,6.4263206
6081,nm8908206,Joe Dempsey,\N,\N,sound_department,tt6740472,1.8086909,9.080695
6082,nm11038555,Valery De Long,\N,\N,,\N,2.4205565,7.5530744
6083,nm7968752,Rubi Menetti,\N,\N,,\N,3.814726,7.8211846
6084,nm11925809,Laura P. Pachón,\N,\N,camera_department,tt13155058,7.547099,8.493126
6085,nm7265789,Jolie Satterwhite,\N,\N,actress,tt2506366,5.6753564,7.5790606
6086,nm14571546,Monsieur Jeanvoine,\N,\N,,\N,2.7647488,7.373318
6087,nm12200128,Florencia Castillo,\N,\N,actress,"tt11747286,tt27504495",5.565058,8.435812
6088,nm10133524,Ramon Estrada,\N,\N,camera_department,tt0425349,3.2350774,10.074895
6089,nm13620607,Kymon Greyhorse,\N,\N,"director,writer,art_director","tt14476860,tt24394266,tt26598100",6.419942,9.551027
6090,nm3797543,Daniel Marlowe,\N,\N,actor,tt1597170,1.603807,8.252814
6091,nm1983492,Jesse Mejia,\N,\N,"miscellaneous,art_department,camera_department","tt1663169,tt1346947,tt1918931,tt1485071",3.5334475,9.934886
6092,nm4186798,Robert Lax,\N,\N,,\N,0.9797756,7.956968
6093,nm0702653,Qicheng Bao,\N,\N,"director,special_effects","tt0121110,tt7905350,tt0357331,tt0340116",7.5230055,2.7112982
6094,nm14599953,Susan Bogle,\N,\N,,\N,8.519897,7.636274
6095,nm4483954,Ron Bradley,\N,\N,,"tt1946065,tt0094574,tt1563280,tt0096680",0.4819241,9.493998
6096,nm2320652,A.L. Brauner,\N,\N,actor,tt0048105,0.73963827,7.080794
6097,nm8870450,Mario Glamazic,\N,\N,"director,actor,writer","tt7454766,tt6685410",3.9807892,8.29668
6098,nm0187243,Montana Creekmore,\N,\N,"costume_department,costume_designer,make_up_department","tt0276941,tt0323558,tt0261392,tt0144315",4.694256,7.9507756
6099,nm0283078,Jeff Floro,\N,\N,"sound_department,director","tt0111131,tt0118631,tt0109965,tt3302158",-0.19811042,6.8855834
6100,nm2656612,Garrett Berg,1986,\N,"sound_department,camera_department,miscellaneous","tt1238288,tt0324924,tt1033468",-0.46656972,9.290123
6101,nm0733158,Traci Robinson,\N,\N,producer,"tt0229976,tt0497421",6.5538034,9.062047
6102,nm5406717,Emery F. Manuel,\N,\N,visual_effects,tt2511264,3.5134685,9.035227
6103,nm4682807,Tsan Leung,\N,\N,actor,tt0116732,7.138321,3.0599365
6104,nm11588523,Isabelle Busanello,\N,\N,production_designer,tt12343128,6.7279015,7.5800357
6105,nm2523170,Andreas Euler,\N,\N,actor,"tt0924167,tt0423730,tt8702964,tt2618500",1.5303162,6.4646497
6106,nm8932853,Madeline Sweeny,\N,\N,miscellaneous,tt2547584,7.740299,8.425872
6107,nm1823645,Barry Komitor,\N,\N,composer,tt0443702,-0.3269259,7.2089214
6108,nm1930192,Maecela Aimard,\N,\N,actress,tt0062002,6.2644544,7.50912
6109,nm9762281,David Rhodes,\N,\N,transportation_department,"tt1837492,tt1226837,tt2649356",-0.16017494,7.6158147
6110,nm4632914,Lynn Hirschberg,\N,\N,"director,editorial_department","tt2004932,tt5924384,tt6633012",8.193644,8.339539
6111,nm0537816,Ben Maiorana,\N,\N,actor,tt0098803,3.673459,7.3296604
6112,nm1140712,Michael Antoine Allen,\N,\N,producer,tt0311143,0.53955203,8.315746
6113,nm11220235,Tony Billz,\N,\N,director,\N,1.418,10.078064
6114,nm11387848,Arish Kumar,\N,\N,actor,"tt13230914,tt11880638",4.262475,3.2416446
6115,nm4350819,Sevita Qarshi,\N,\N,"producer,miscellaneous","tt1492627,tt2653692,tt4669456,tt2632366",4.681251,3.6267862
6116,nm3455017,Ken Arber,\N,\N,"assistant_director,miscellaneous","tt0072561,tt0060022,tt0124948",-0.769794,6.8999534
6117,nm2668932,Gilles Mancier,\N,\N,assistant_director,"tt0077312,tt0122778,tt0067621",2.7262516,7.4726734
6118,nm1937740,Larry Party,\N,\N,,\N,1.4120865,9.033105
6119,nm12933463,Chandler Ackermann,\N,\N,make_up_department,"tt15840658,tt11611154,tt5012730,tt15462686",1.2025105,9.5234995
6120,nm2134591,Marion Guillou,\N,\N,,"tt0476081,tt0872041,tt1541858",8.038313,7.5223117
6121,nm8639435,Jami Laes,\N,\N,producer,tt6326268,4.4682207,5.2903066
6122,nm8099552,India Hickey,\N,\N,actress,"tt6464670,tt5640584",4.537646,3.8263316
6123,nm8560822,Adam Kayoom,\N,\N,,"tt6217464,tt6219460",1.3529898,9.554951
6124,nm0878124,Jeffrey Turteltaub,\N,\N,"art_department,miscellaneous","tt0076353,tt0076350",0.444369,7.29268
6125,nm8905282,Jakup Muja,\N,\N,actor,"tt0115088,tt0806910,tt7935770,tt7231560",4.145351,5.373675
6126,nm14152441,Sebastian Gec,\N,\N,actor,tt19177988,2.4222734,6.803818
6127,nm4947968,Theron Skees,\N,\N,art_department,"tt0102724,tt1145356,tt0379580",3.4167764,6.5711255
6128,nm3719588,Jenny Black,\N,\N,"actress,miscellaneous",tt0318397,7.3963485,9.751114
6129,nm2787798,Falk Neutzer,\N,\N,,\N,3.0753648,5.982053
6130,nm10043465,Jorge Raúl Ojeda,\N,\N,actor,tt3409848,3.8771317,9.457703
6131,nm2953139,Ken'ichirô Yasuda,\N,\N,"producer,production_manager","tt0134749,tt0038662,tt0037227,tt1201659",6.5958753,4.6658354
6132,nm8376567,Sean Robert White,\N,\N,miscellaneous,tt4273738,-0.10879865,9.405352
6133,nm2615278,Jonathan Cargill,\N,\N,"producer,actor","tt1549050,tt2112293,tt1693790,tt3343784",0.10517765,8.539451
6134,nm13306598,Jennifer Yoo,\N,\N,,\N,7.4787993,10.089901
6135,nm3901386,Philip Daugherty,\N,\N,,"tt0489594,tt0352048",1.0052636,7.795273
6136,nm4137033,Segine Sylvia Smarsly,\N,\N,assistant_director,tt1382533,7.905351,8.202602
6137,nm4610368,Anthony Eisenhower,\N,\N,stunts,"tt0312098,tt1966467,tt0285333,tt0204993",0.48198858,8.298645
6138,nm14676192,AJ Pryl Pandian,\N,\N,actor,tt11260978,3.8776584,3.6757295
6139,nm14606858,Brooks Sproul,\N,\N,camera_department,"tt26671071,tt26823425",-0.73031044,9.471704
6140,nm14543685,Moritz Richard Schmidt,\N,\N,actor,tt26673847,1.2848039,6.534341
6141,nm10059091,Alice Gourbin,\N,\N,"producer,writer","tt12736340,tt9487760,tt14840148,tt8867278",7.8577046,7.5588913
6142,nm13563662,Tiameca Phillips,\N,\N,"assistant_director,miscellaneous","tt14103112,tt27775428",7.3407855,8.170435
6143,nm10445592,Easter Bunny,\N,\N,,\N,7.743082,7.8098435
6144,nm8216991,Waqas Khan,\N,\N,actor,"tt5808802,tt7714938",3.5632944,3.917222
6145,nm1221548,Ursula Pohle,\N,\N,assistant_director,"tt0189731,tt0173175,tt0047017,tt0236763",7.581856,7.2214084
6146,nm12581314,Ferran Fernandez,\N,\N,actor,tt14668248,3.5479686,9.715837
6147,nm1774120,Lili Gurdiel,\N,\N,make_up_department,"tt0276367,tt0434413",6.3837633,8.055214
6148,nm14549892,Allison Temple,\N,\N,actress,\N,7.0937853,9.092077
6149,nm11759351,Hugh Timothy Brammar,\N,\N,,"tt9081618,tt11958232",-1.0264844,8.930526
6150,nm10081404,Sebastian Thompson,\N,\N,camera_department,tt8899786,0.8867401,8.966712
6151,nm13172121,Keson Gram,\N,\N,actor,tt14432846,1.6860683,6.9645686
6152,nm1259594,Chien-Wei Yuan,\N,\N,"cinematographer,camera_department,miscellaneous","tt0430063,tt10402946,tt2192624,tt1365667",7.340187,2.7416897
6153,nm8400761,Daquan Booker,\N,\N,miscellaneous,tt5861956,0.15574187,9.544001
6154,nm7099143,Jantonio Kristen,\N,\N,producer,tt0044298,6.234354,6.8015556
6155,nm3782435,Patrick Schultz,\N,\N,"visual_effects,animation_department","tt3385516,tt0458339,tt2140379,tt1219827",-1.0227644,10.419645
6156,nm5535822,Matt Brown,\N,\N,miscellaneous,tt2592478,-1.4774525,9.125294
6157,nm13149443,Rodrigo Duarte,\N,\N,sound_department,tt16223838,3.2229464,8.915338
6158,nm15025868,Todd H Owens,\N,\N,,\N,-1.5053092,9.927785
6159,nm0959603,Vicente Álvarez,\N,\N,actor,"tt0178294,tt0186210,tt0191927,tt0040576",3.7741153,9.896085
6160,nm8883038,Al Cole,\N,\N,,\N,-1.1284336,9.026848
6161,nm3292434,Ian Elliott,\N,\N,"actor,writer",tt1362268,-0.99810904,9.293635
6162,nm14076620,Myra Fernandez,\N,\N,actress,tt22261092,5.65161,8.509155
6163,nm6042730,Scriptastic,\N,\N,miscellaneous,"tt8531358,tt2518480",3.9059606,6.81538
6164,nm0489972,Corinna Laszlo,\N,\N,actress,"tt0113630,tt0110632",6.7459636,7.5370455
6165,nm9406935,Rex Lambert,\N,\N,actor,tt7611612,0.608183,8.517714
6166,nm11348726,Jacqueline Jones,\N,\N,"actress,art_department",tt6263066,7.688207,8.939206
6167,nm0449064,Paul Keogh,\N,\N,music_department,"tt0363473,tt0133412,tt0134119,tt0116250",0.2809673,6.8719797
6168,nm3814194,Anne Scargill,\N,\N,,"tt1605756,tt4662416",8.048931,7.5878377
6169,nm4444281,Jian Guang Ge,\N,\N,actor,tt1920928,7.3910294,2.6333563
6170,nm12149482,Paul Cooke,\N,\N,visual_effects,"tt7243462,tt11301374",0.27990532,6.794004
6171,nm11916090,Akhil Geethanand,\N,\N,cinematographer,tt13135754,4.272294,3.2855814
6172,nm0743445,Harold Ross,\N,\N,actor,"tt0134751,tt0076451",-0.0454101,7.7372203
6173,nm13271674,Rebecca Maiden Dole,\N,\N,actor,"tt15507516,tt27544837",7.154854,8.053969
6174,nm11170173,Renee Gutierrez,\N,\N,miscellaneous,tt11343594,5.86842,8.649508
6175,nm3744729,Bhanu,\N,\N,actor,"tt4786606,tt3722658,tt1455237",4.6821165,3.9233344
6176,nm0640167,Sinéad O'Carroll,1973,\N,"soundtrack,actress,composer","tt2155025,tt0207201",7.8143334,8.991275
6177,nm7512611,Thomas Purviance,\N,\N,editorial_department,"tt3407928,tt4938302",1.1423709,9.908965
6178,nm5954778,Meredith Branham,\N,\N,actor,"tt6806298,tt3196952",7.461594,9.315128
6179,nm13793877,Ramneet Baidwan,\N,\N,"producer,writer","tt21145866,tt27925366",4.6933284,4.1495595
6180,nm2722430,Kesha Wizzart,1988,2007,,tt0363377,7.083917,8.770056
6181,nm4854158,Yûmi Negishi,\N,\N,"camera_department,visual_effects","tt1190620,tt0488477,tt1703049,tt2113091",6.2767076,4.823593
6182,nm13952382,Pablo Peñalver,\N,\N,casting_department,tt15444704,3.6892943,9.584053
6183,nm7212783,Juraj Bures,\N,\N,miscellaneous,tt0128292,3.2016518,7.783369
6184,nm3237438,Frank Jardim,\N,\N,actor,tt0382721,2.3101375,6.8717356
6185,nm14221647,Donald Baker,\N,\N,actor,tt23488954,0.80284595,9.470205
6186,nm13007572,Olivia Harper,\N,\N,actress,tt14980032,7.571571,9.286647
6187,nm1515896,Talib Phillippe,\N,\N,actor,tt0105183,2.5889387,9.443903
6188,nm1080513,Robert Milo Williams,\N,\N,"miscellaneous,music_department","tt0360486,tt0325980,tt0292506,tt0264395",-0.05278872,9.457865
6189,nm11079281,Jorge Escobar Ocampo,\N,\N,camera_department,tt11159984,3.8673506,9.61298
6190,nm2517655,Poppy Paulos,\N,\N,"director,writer",tt0940935,5.3990164,7.3456917
6191,nm6614533,Lauren Sammons,\N,\N,,tt3846906,6.6524715,8.874944
6192,nm3988362,James Parvin,\N,\N,"producer,cinematographer,camera_department","tt8884338,tt25816402,tt26928285,tt1494843",-0.21537635,8.982631
6193,nm0167628,Dorothy Love Coates,1928,2002,"soundtrack,actress,music_department","tt0099653,tt0120603,tt8618536,tt0100046",8.268171,8.063044
6194,nm8048928,Ivan Berry,\N,\N,,"tt5608982,tt4333718",2.1837783,5.238679
6195,nm4313171,Ally Taylor,\N,\N,,"tt5223426,tt0458259,tt2071236",6.6019225,9.627413
6196,nm13429695,Regina San Martino,\N,\N,art_department,tt18311972,5.3317976,7.9624496
6197,nm7556880,Alain Ledaganelle,\N,\N,,tt4984900,2.8411279,7.547409
6198,nm6818639,Folkert Verdoorn,\N,\N,"director,actor,writer","tt3851324,tt13783504,tt6671244,tt0385459",3.3766105,5.9075074
6199,nm4050563,Milan Sarac,\N,\N,actor,tt0187868,3.402096,7.735999
6200,nm0898770,Teddy Vincent,\N,\N,"actress,miscellaneous","tt0094761,tt2622672,tt0116260,tt9054192",1.001468,8.515009
6201,nm6545902,Karla Lopez,\N,\N,miscellaneous,"tt3758738,tt3484274",4.3174305,9.0545025
6202,nm11518486,Teni Ayankoya,\N,\N,"director,actor,writer","tt27790071,tt12191254,tt18372954",4.9121466,4.8624563
6203,nm6833969,Ethel Moss,\N,\N,actress,tt3093546,8.209915,8.123774
6204,nm3520892,David Kardatzky,\N,\N,producer,tt1464583,0.6989379,7.0647078
6205,nm8284613,Retheesh,\N,\N,sound_department,tt5879442,4.436192,6.0219584
6206,nm2393878,Kemal Sahin,1955,\N,,"tt0799583,tt0316967",3.801065,3.6924183
6207,nm8910317,Gajendra Singh,\N,\N,actor,"tt0268915,tt0243559",4.2696285,3.056314
6208,nm12915728,Andrea Sánchez,\N,\N,camera_department,tt15377816,5.434864,8.836424
6209,nm3291446,Fariborz Zareei,\N,\N,actor,tt0790808,3.6891289,4.306359
6210,nm3455688,Pedro Teixeira,\N,\N,"writer,director","tt2424610,tt12214030,tt1434949,tt1463140",3.3647268,9.713617
6211,nm12517011,Xiao Song Boers,\N,\N,,\N,7.4995003,2.819129
6212,nm6550075,Topper George McGinty,\N,\N,actor,"tt3786326,tt3673456",1.1494148,8.693027
6213,nm0383674,Asuka Higuchi,1976,\N,actress,"tt0485976,tt0386005,tt0874635,tt0184526",6.2074337,5.1843457
6214,nm5247025,Gert Koshofer,\N,\N,director,tt2372072,2.9649398,5.908543
6215,nm12075165,Kiley Verbowski,\N,\N,actress,tt13484886,6.707207,8.917671
6216,nm14946725,Anandi Chatterjee,\N,\N,"composer,music_department",tt28075201,4.3079195,3.13502
6217,nm4428974,Shereese Battle,\N,\N,actress,tt1849007,8.052181,8.082738
6218,nm4313280,Rich Staab,\N,\N,actor,tt1838664,1.9253937,7.1623764
6219,nm2253434,Javier Marrero,\N,\N,"art_department,producer,actor","tt1289435,tt0991023,tt0797096,tt0818846",3.493213,9.28557
6220,nm6718999,Hagen Mattingly,\N,\N,"miscellaneous,writer,editor","tt6403108,tt8124216,tt10369056,tt5846996",-1.5766114,8.531572
6221,nm4437000,Jessica Menkin,\N,\N,"producer,production_manager","tt1913186,tt2033426",7.907473,9.639043
6222,nm0125487,John Buultjens,\N,\N,"actor,miscellaneous","tt0132907,tt0119103,tt13449014,tt6102104",0.70662314,7.9723773
6223,nm5558080,Alistair Frearson,\N,\N,"actor,writer,miscellaneous","tt3646140,tt8657780,tt2402807,tt3923080",0.18225478,8.5081
6224,nm2696955,Barbara Davies,\N,\N,actress,tt0096768,8.739272,7.9325676
6225,nm12905225,Mar Pérez,\N,\N,,tt15357942,3.3568184,10.011724
6226,nm0203990,Suzie Davies,\N,\N,"production_designer,art_department","tt1730768,tt2473794,tt10687506,tt8368512",8.04458,8.824984
6227,nm11309208,Diana Lakaj,\N,\N,"actor,writer","tt11691018,tt13704750",6.300793,7.487128
6228,nm1887718,Jason Laird,\N,\N,actor,tt0306846,0.6906584,9.146716
6229,nm4175968,John Riccardo,\N,\N,,tt1774327,3.3823373,8.488815
6230,nm2768188,Chris Ossig,\N,\N,camera_department,tt0926083,0.5190524,10.374846
6231,nm4921596,Danielle O'Brien,\N,\N,,"tt0462133,tt0914809",7.4335775,8.839374
6232,nm14746798,Destry Thompson,\N,\N,,tt18044408,1.0600904,9.13683
6233,nm12669548,Brett Gomez,\N,\N,production_designer,tt14867578,3.2495258,10.139052
6234,nm4246519,Pat Smith,\N,\N,writer,tt1806851,-0.7805804,9.097832
6235,nm3759683,Erin Dorothea Salm,\N,\N,actor,tt1583949,8.102115,8.562951
6236,nm12773840,Niklas D.M. Gutsche,\N,\N,camera_department,"tt8703168,tt13710694",2.5719674,5.749141
6237,nm3630989,James Lawrence,\N,\N,,\N,0.48516908,8.316639
6238,nm7150656,Ally Mcbeal,\N,\N,camera_department,tt0118254,8.165084,9.104354
6239,nm14058201,Razel Garcia,\N,\N,,\N,4.0712714,9.91055
6240,nm13157204,Ty Taylor,\N,\N,,\N,0.26182723,10.427215
6241,nm7262693,Sacha Wagemans,\N,\N,actor,tt2234275,6.6781693,6.8021255
6242,nm1708333,Jari Porra,\N,\N,actor,tt0236653,4.572818,5.2276535
6243,nm0882093,Farah Urriola,\N,\N,actress,tt0280601,3.721418,4.234576
6244,nm9971767,Talitha West,\N,\N,visual_effects,"tt0107254,tt0102034",6.4213166,8.893133
6245,nm4048945,Nick Wical,\N,\N,camera_department,tt1715849,-1.650659,9.494034
6246,nm14169612,Caelyn Robertson,\N,\N,costume_department,tt1500491,7.389448,9.08471
6247,nm11362347,Keego Latte',\N,\N,actress,tt11814940,5.131362,6.847642
6248,nm14838701,John De Leon,\N,\N,miscellaneous,tt27566077,2.8844717,9.291103
6249,nm8640058,Wen-Hsing Yu,\N,\N,"miscellaneous,actor,writer","tt6327400,tt1267160",7.293011,2.7628682
6250,nm12861574,Kyle Zendarski,\N,\N,actor,tt15262498,2.5475972,5.70279
6251,nm1834426,Daniel Fagerson,\N,\N,producer,tt0443569,1.6725612,8.063806
6252,nm3064969,Roger Neal,\N,\N,"miscellaneous,manager","tt2103184,tt0092325",0.42502475,7.854808
6253,nm9774956,Santiago Vigil,\N,\N,actor,tt2905674,3.5347366,9.625344
6254,nm14776518,Jess Damavo,\N,\N,actress,tt27564643,7.7430396,9.620238
6255,nm8498197,Ariella Ben Dov,\N,\N,,tt0230325,6.290875,7.3462157
6256,nm14157786,Jim Leiker,\N,\N,,tt8118934,-1.132549,9.738461
6257,nm4173847,Allan Shewchuk,\N,\N,,tt1773207,1.4222863,8.674035
6258,nm8500409,Magda Povh,\N,\N,miscellaneous,tt0076756,4.9202237,6.5474176
6259,nm12840455,David Stillman,\N,\N,music_department,tt15217644,0.4529392,7.6288524
6260,nm10783131,Jaymes Riyanto,\N,\N,"writer,producer",tt10521234,6.0821123,4.474215
6261,nm12622503,Tamás Aradi,\N,\N,,\N,4.474406,5.2363257
6262,nm1743952,Eve B. Taylor,\N,\N,art_department,tt0114753,6.7846026,9.421308
6263,nm1981129,Walter Collings,\N,\N,actor,tt0470682,1.2088767,7.9648085
6264,nm0221212,Annette DeShotels,\N,\N,"miscellaneous,producer","tt0090493,tt0092325,tt0094460,tt0072584",7.4240966,7.447473
6265,nm0541393,Alfonso Mancheño,\N,\N,actor,tt0035274,3.4620204,9.360492
6266,nm10294196,Shannon Smith,\N,\N,actress,tt9116234,7.1964903,9.53319
6267,nm12049976,Setonji Antone,\N,\N,,\N,3.5716076,5.8028255
6268,nm13864452,Akash Hota,\N,\N,actor,tt21334604,4.3504887,3.6486368
6269,nm0403784,Rory Hurwit,\N,\N,actor,tt0085937,0.054198116,8.268688
6270,nm2307076,Tom Vaughn,\N,\N,actor,"tt0818776,tt6146492",0.7085248,10.291956
6271,nm10928707,Mel Leskinen,\N,\N,actor,tt9043484,1.4419521,7.9246383
6272,nm2322918,Markus Lahtinen,\N,\N,"actor,composer,music_department","tt1380190,tt0442934,tt0283549,tt1786650",1.9533763,6.606283
6273,nm14163665,James F. Kuhn,\N,\N,,tt11717174,1.2345328,6.5515947
6274,nm7594142,Tony Proudfoot,\N,\N,,tt0290369,1.3876765,10.060095
6275,nm6289476,Valentina Landaez,\N,\N,set_decorator,tt3153490,6.0450807,7.496352
6276,nm11485213,Roger Huth,\N,\N,,tt1270710,0.4394991,7.7648125
