,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
5121,nm1157209,Njema Williams,1973,\N,actor,"tt1178665,tt2461150,tt6128254,tt10055546",44.480705,-10.601317
5122,nm6407574,Albert Montón,\N,\N,,\N,-15.96259,63.72927
5123,nm6414352,Kim Jaramillo,\N,\N,actor,"tt8453188,tt3655256",-12.386234,-31.320244
5124,nm9990492,Liam Docherty,\N,\N,actor,tt8736748,28.863117,-23.476156
5125,nm6761405,Todd Smith,\N,\N,,tt4365318,-53.89141,-22.44187
5126,nm6296700,Théo Barletta,\N,\N,"camera_department,cinematographer","tt3540908,tt28236436,tt28227904,tt28228853",-23.902433,43.656853
5127,nm3171700,Fabian Blume,\N,\N,miscellaneous,tt0860503,-12.73677,35.134888
5128,nm7887586,Elwyn Allen,\N,\N,camera_department,tt0124948,-23.278273,1.8345712
5129,nm12439013,Vitali Mikhalchuk,\N,\N,music_department,\N,57.313347,35.15109
5130,nm7239403,Nadeem Baksh,\N,\N,actor,tt4033780,61.413074,-9.792654
5131,nm6892947,Greg Rodrigue,\N,\N,actor,tt1693869,-59.806908,-16.749126
5132,nm14665406,Mariana Velásquez,\N,\N,,tt0072506,7.413591,73.252014
5133,nm9072105,Chris Hannaway,\N,\N,,\N,-81.22362,-7.20771
5134,nm10509738,Huy Nguyen,\N,\N,editor,tt9850814,33.809032,-46.61604
5135,nm0902630,Alexander von Lieven,\N,\N,actor,tt0179247,-8.055098,32.81018
5136,nm2813543,Ruffin Moye,\N,\N,"art_department,miscellaneous","tt1212428,tt0101921,tt1764234,tt1103153",13.901237,14.042797
5137,nm10300581,Hedi Ben Attia,\N,\N,"writer,producer","tt19297534,tt16119126,tt9376978",59.57653,1.0669122
5138,nm6166740,Vance Griswold,\N,\N,actor,"tt3417314,tt3968198,tt4229954,tt3797868",-42.51312,22.09395
5139,nm12208599,Cai Liang,\N,\N,producer,tt13788574,37.646076,-53.45527
5140,nm12038082,Kevin Kampl,\N,\N,,"tt12740890,tt12736554",-54.333874,-14.502535
5141,nm4690348,Gilda Orlandi,\N,\N,actress,tt0122578,30.26036,16.862022
5142,nm1662939,Matthias Dengg,\N,\N,composer,tt0418113,-7.36916,39.557667
5143,nm11224116,Ben Gardner,\N,\N,miscellaneous,tt7403736,-40.302814,-22.907274
5144,nm6278187,Charlotte Jennings,\N,\N,,tt0200358,-58.69329,43.35156
5145,nm12461572,Sabbir Hossion,\N,\N,visual_effects,"tt21826544,tt7558982,tt14385650",65.00842,-8.994025
5146,nm13050150,Ceylan Enver,\N,\N,,\N,63.07328,9.959375
5147,nm13551746,Hanna Breckmann,\N,\N,,tt19389916,19.382015,-18.958872
5148,nm7728768,Jason Harris,\N,\N,composer,tt5199620,-43.94701,-7.647563
5149,nm1092768,Lanna Reed,\N,\N,actress,tt0087633,25.999832,-19.498674
5150,nm13062539,Nora Whalen,\N,\N,,tt10772414,38.245575,-29.178873
5151,nm14641451,Michael Strubel,\N,\N,,\N,-47.397705,11.396785
5152,nm7979425,Christine Eden,\N,\N,,\N,-1.6601905,20.695395
5153,nm1813714,Maureen Sutcliffe,\N,\N,actress,"tt2057058,tt0065310,tt0053494,tt0129723",-3.22646,-3.2901237
5154,nm14004122,Mohammad Razeh,\N,\N,producer,tt21962604,64.104195,3.3229642
5155,nm4379621,Jason K. Ansano,\N,\N,music_department,tt0186257,5.545837,-69.0313
5156,nm4272476,Craig Chastain,\N,\N,"sound_department,music_department","tt3266430,tt1878950,tt0202675,tt1821339",-44.988926,21.867228
5157,nm12396973,Tracy McDowell,\N,\N,,\N,9.828828,-51.625515
5158,nm14424794,Huang Jian,\N,\N,miscellaneous,tt12693278,37.462032,-55.719
5159,nm9537083,Dixon Sarfo,\N,\N,actor,tt7657578,7.0856194,-23.458458
5160,nm12107011,Isabella Weeks,\N,\N,sound_department,tt13557788,25.321571,14.433254
5161,nm5022720,Ashish Narayan,\N,\N,camera_department,"tt2075108,tt3359290,tt6112414",63.023632,-21.25404
5162,nm3821079,Tom Carlson,\N,\N,miscellaneous,tt0428251,-52.74535,-28.514498
5163,nm3347725,Alecia Mooberry,\N,\N,miscellaneous,tt1377391,8.97998,64.05983
5164,nm12835961,proximity,\N,\N,"actor,writer,cinematographer","tt15238242,tt21622724,tt21299034,tt14187980",-16.807693,-57.891964
5165,nm0045247,Anna Bacchi,\N,\N,actress,"tt0158540,tt0068406,tt0068335,tt0258951",0.28704274,6.276195
5166,nm5472107,Jedd Goble,\N,\N,"cinematographer,camera_department","tt2937886,tt2881444,tt4156008,tt2611638",29.532299,-1.4851463
5167,nm14970010,Martin van Dommelen,\N,\N,"assistant_director,editor",tt28153693,17.8579,31.400753
5168,nm12857002,Pierre Cheope Saltarelli,\N,\N,,tt14845932,11.59723,17.955078
5169,nm14541227,Elliot Jacobson,\N,\N,producer,\N,-49.809734,29.753704
5170,nm6878855,Luke Cartledge,\N,\N,composer,tt4159568,-53.852005,-8.650188
5171,nm7171038,Stephen Dorsey,\N,\N,"producer,director,writer",tt11358000,-40.858547,-15.770099
5172,nm10036708,Nehla Hasanhodzic,\N,\N,,tt8817458,54.625126,11.10822
5173,nm4392984,Christoph Foque,\N,\N,"producer,music_department,assistant","tt3544218,tt5766086,tt3922744,tt3892822",-17.7852,36.23277
5174,nm8756535,Dave Re,\N,\N,camera_department,"tt8144778,tt6491170",-71.77939,-27.647747
5175,nm10694692,Prasanna Singh,\N,\N,"editor,editorial_department","tt11312528,tt14252862,tt11312504,tt14667580",58.915134,-27.330654
5176,nm5559482,Itsaree Thongthammarot,\N,\N,actor,tt2754616,72.459946,-9.306601
5177,nm4367034,Paul Beban,\N,\N,"actor,writer,producer","tt6461812,tt1862249,tt27733069",-70.106705,6.841961
5178,nm15027981,Jan Lacy,\N,\N,,\N,-21.622316,-19.83032
5179,nm2912785,Katja Feier Gadegaard,\N,\N,animation_department,tt0401559,27.28891,40.185688
5180,nm15058745,Tamara Andrews,\N,\N,,\N,-33.158413,-48.671524
5181,nm13020661,Bedriah Ali,\N,\N,"camera_department,make_up_department,production_designer","tt27203307,tt15658460,tt16357780,tt17513318",52.04324,-11.263565
5182,nm7915068,Stadtkapelle Bregenz-Vorkloster,\N,\N,,tt5455324,-3.6701827,38.766727
5183,nm12313933,Angi Savage,\N,\N,,\N,-32.64245,-50.43667
5184,nm5648861,Sébastien Novac,\N,\N,"actor,writer,stunts","tt5231812,tt21982112,tt7972012,tt4054004",-21.543318,47.66366
5185,nm1531877,Mikko Hirvonen,\N,\N,"actor,miscellaneous",tt0395766,73.42619,21.732616
5186,nm5529052,Kai Curtis,\N,\N,actor,tt2718276,-32.51223,-50.23534
5187,nm2689552,Ludovic Delzenne,\N,\N,sound_department,"tt1242521,tt1646974,tt1772424,tt0830545",44.94342,23.92281
5188,nm11815541,Miquel Askin,\N,\N,actress,tt5884190,-4.215696,-24.250174
5189,nm11043836,Rafael Preciado,\N,\N,actor,tt10936740,-1.8088678,64.60969
5190,nm2625617,Horst Linde,\N,\N,actor,tt0048997,-5.509543,33.516598
5191,nm13820637,Ingvild Fjereide,\N,\N,production_manager,tt21211240,28.57392,39.67087
5192,nm5209130,Dollie Cole,\N,\N,actress,tt2332200,8.768074,-24.671164
5193,nm3273209,Jane Green,\N,\N,miscellaneous,tt0159876,-18.317984,-20.08924
5194,nm3243020,Yoshimura Tamao,\N,\N,actor,tt1064709,89.413124,1.4852296
5195,nm4930551,Veronica Denson,\N,\N,actress,tt1091909,-20.886177,15.163159
5196,nm10800644,Woid Woife,\N,\N,,tt0289801,39.96097,-50.203556
5197,nm1517671,Tony Holiday,1951,1990,"soundtrack,actor","tt0211387,tt0144050,tt0424586,tt0389343",-40.789715,-30.99522
5198,nm5065868,Gaia Narcisi,\N,\N,"miscellaneous,production_manager","tt0322725,tt0388483,tt0382804,tt0274757",43.129425,1.2692086
5199,nm8409499,Maurizio De Grandi,\N,\N,costume_designer,tt0071326,1.1065811,48.338318
5200,nm9835404,Nitesh Gaonkar,\N,\N,assistant_director,tt6120824,69.22861,-26.681234
5201,nm4442841,Hao He Dong,\N,\N,actor,tt0293660,35.730907,-56.786858
5202,nm0622778,Carmen Navarrete,\N,\N,actress,tt0271362,10.538375,60.95463
5203,nm9168030,Daniel Bredenhann,\N,\N,art_department,tt2592614,-32.02955,22.079681
5204,nm1574194,Guido Neri,\N,\N,"art_director,set_decorator","tt0045252,tt0043505",-6.152538,49.532177
5205,nm10753571,Kevin Chao,\N,\N,"director,editorial_department",\N,-54.774086,-15.022749
5206,nm8438199,Justin Hamilton,\N,\N,,tt6062440,-63.222034,-10.767067
5207,nm2494248,Chris Hoge,\N,\N,actor,tt0823153,-78.29843,-8.210572
5208,nm6786571,Deena Love,\N,\N,,"tt2271394,tt0315699,tt2162116,tt4065492",0.1661208,-21.123493
5209,nm8718615,Clément Grosdenier,\N,\N,"cinematographer,camera_department,director","tt13681912,tt13514978,tt8421154,tt6415466",-23.27523,48.693474
5210,nm10290412,Dasha,\N,\N,,tt8819178,-9.644624,-59.33719
5211,nm11263999,Rin Amamiya,\N,\N,actress,tt11585582,84.186745,-1.6492546
5212,nm4674731,Joseph Lacey,\N,\N,actor,tt1976611,-34.090275,5.791712
5213,nm0151628,Alex Chang,\N,\N,editor,tt0091433,-31.344574,-1.2678387
5214,nm7873326,Hans Wolfgang Euler,\N,\N,,tt0791374,7.051139,33.986244
5215,nm2400013,Anthony Fiorelli,\N,\N,actor,tt0870176,-53.188545,19.056345
5216,nm10417557,Bogdan Zinovoy,\N,\N,"editor,actor,editorial_department","tt9641176,tt6538398,tt11274444",50.327866,26.032919
5217,nm5285807,Danny Barck,\N,\N,sound_department,"tt0107666,tt0101230",-57.66641,-12.609786
5218,nm14421861,Abhijna Bagmane,\N,\N,producer,tt12693278,73.80775,-23.041021
5219,nm5859858,Cassandra McCallister,\N,\N,make_up_department,tt2723782,-16.131771,2.0676188
5220,nm15061256,Caleb Chambers,\N,\N,actor,tt28440269,12.924826,-17.303663
5221,nm3933140,Meng Taing,\N,\N,"visual_effects,art_department","tt1710621,tt1843246,tt1800763,tt7945066",39.53866,-57.61219
5222,nm13341134,Daniella Farreras,\N,\N,actress,tt17499252,4.456852,60.451134
5223,nm7503061,Hermione Lake,\N,\N,actress,tt4647526,-20.823685,-10.351326
5224,nm11418898,Benedetta Baldin,\N,\N,,\N,6.332562,-37.522587
5225,nm10804458,Jeremy Alexander Uribe,\N,\N,composer,\N,-24.139416,-17.67561
5226,nm5913028,Carwyn Rhys Morris,\N,\N,"writer,actor,director","tt4424152,tt5639794,tt5117148,tt3122952",-49.33766,-29.915731
5227,nm12565260,Geoff Shelton,\N,\N,,tt7397944,-71.253555,-46.968285
5228,nm3396798,Margarita Karachaeva,\N,\N,actress,tt1366687,9.014409,68.17681
5229,nm5176958,Larry Eisenberg,\N,\N,,tt0123338,-44.006195,-18.395298
5230,nm5045901,Marten Zagunis,\N,\N,actor,\N,19.272877,34.530746
5231,nm11890063,Mikol Nguyen,\N,\N,actor,tt12971854,26.279459,6.9391184
5232,nm3979463,Matt D. Ferro,\N,\N,"animation_department,editor,visual_effects","tt1810707,tt14035292,tt10521204",6.2190466,-66.64454
5233,nm5231712,Serge Plume,\N,\N,music_department,"tt1700423,tt8161226,tt1655442,tt10489088",35.513817,23.716267
5234,nm11247556,Pawel Jaszczuk,\N,\N,"camera_department,actor","tt16453244,tt10804178",42.476704,48.285896
5235,nm9680555,Tiriki Onus,\N,\N,"director,writer","tt8107354,tt14813560",81.6475,1.7614619
5236,nm3785156,Nathaniel Kees Leigh,\N,\N,art_department,tt1583307,39.700024,-30.731646
5237,nm11826771,Ariyan,\N,\N,actor,"tt26254138,tt8042132",-12.952021,-55.110672
5238,nm12269454,Violet Jessop,\N,\N,miscellaneous,tt2445666,20.54269,-0.24181697
5239,nm6362324,Elin Brännlund,\N,\N,make_up_department,"tt4680822,tt9416156,tt3590126",30.733126,33.61655
5240,nm4853086,Marc Robes,\N,\N,actor,tt0826756,-41.65383,25.096916
5241,nm14443993,Aleksey Musatov,\N,\N,,tt0175262,52.531574,35.25147
5242,nm0590446,Mike Milo,1965,\N,"animation_department,art_department,director","tt0950505,tt0112123,tt0105941,tt0117705",-80.00347,-19.812323
5243,nm8156149,Dalice Shepard,\N,\N,actor,tt5736944,7.8923874,-23.991766
5244,nm7262974,Tobias Karn,\N,\N,actor,"tt4604834,tt13015614,tt9267954",9.906309,-30.01964
5245,nm7587223,V. Lebedinets,\N,\N,assistant_director,tt0175067,62.142197,23.28855
5246,nm12786449,Peter Asard,\N,\N,,tt2198333,-12.003491,-42.91495
5247,nm9091655,Marisabel,\N,\N,,\N,-10.216437,62.5647
5248,nm3907883,Dan Kato,\N,\N,miscellaneous,"tt1642606,tt0364018,tt2178140",-50.907085,-14.503623
5249,nm4222283,Graham Fletcher Cook,\N,\N,,\N,-26.648012,-18.05143
5250,nm4870304,Mayuko Kawamata,\N,\N,,tt2202473,90.45068,-2.97596
5251,nm1309387,Al Bee,\N,\N,"sound_department,actor","tt1264108,tt0349880,tt1975933",-23.447405,-53.246677
5252,nm10940652,Anil Jain,\N,\N,producer,"tt9766294,tt27843055,tt19434072",65.85684,-26.045422
5253,nm8773812,Norintan Zainal Shah,\N,\N,producer,"tt6520382,tt6525528",58.261368,-3.945828
5254,nm7027853,Junichi Sakai,\N,\N,producer,tt4324058,85.91628,1.6259202
5255,nm3151115,Bradley Barnett,\N,\N,actor,"tt1294794,tt1735308",-64.1904,-14.96794
5256,nm6138358,Maggie Grigoryan,\N,\N,actress,"tt8206344,tt3390514,tt22887828",59.797623,28.934805
5257,nm13805810,Lara Dimatulac,\N,\N,actress,tt21146802,34.173046,56.196037
5258,nm6544848,Luc Brenier,\N,\N,,\N,-23.14308,35.773155
5259,nm1385768,Chin Kim,\N,\N,music_department,tt0229340,39.456837,-53.876503
5260,nm11249682,Grainne Murphy,\N,\N,actress,tt11507918,6.1326942,-17.173208
5261,nm11898774,Staci Ann Lankford,\N,\N,,\N,9.17109,9.241201
5262,nm14006699,David Becker,\N,\N,,tt21967442,-48.631176,-20.435848
5263,nm1246056,Inez Valéria,\N,\N,actress,tt0183684,4.034295,84.47544
5264,nm8316932,James Murray,\N,\N,art_director,tt5914538,-51.43723,-43.354477
5265,nm0265646,Jason Fairn,1973,\N,miscellaneous,"tt0487980,tt0110146",-43.74542,-7.192593
5266,nm2554082,LaKisha Jones,1980,\N,,"tt0319931,tt0379623,tt0081857,tt1466948",14.755988,-0.46352533
5267,nm2538581,Mee-Ling Ho,\N,\N,"miscellaneous,production_manager","tt0406408,tt2049626,tt0481440,tt13376478",44.750828,-59.52431
5268,nm3005649,Derrick Mayes,1974,\N,,"tt0065323,tt0407423,tt0896893,tt1136193",-49.432808,24.555735
5269,nm7572408,Adina Rubio,\N,\N,"miscellaneous,camera_department,make_up_department","tt4730632,tt5015984,tt5608300,tt5610314",-42.06136,30.560947
5270,nm10273122,Fluffy,\N,\N,actor,tt9314488,-13.410837,-62.445366
5271,nm0073012,Kjeld Bentzen,\N,\N,cinematographer,tt0180395,27.338865,36.689384
5272,nm14691961,Randa Halloway,\N,\N,actress,"tt27287368,tt27301686",14.708301,-22.231016
5273,nm11927098,Andrey Baklanov,\N,\N,,tt8121296,54.528896,31.57418
5274,nm1242605,T.R. Blackburn,\N,\N,actor,tt0197857,18.059109,-68.56513
5275,nm0568248,Michael McDougall,1989,\N,actor,tt0218112,-51.11645,8.999014
5276,nm6236550,Larry Ray Jr.,\N,\N,,\N,9.601163,-77.18541
5277,nm14361654,Staci Greason,\N,\N,actress,tt24786334,9.168583,9.2380905
5278,nm4661898,Nathan Smith,\N,\N,actor,tt2053189,34.381317,-30.04639
5279,nm12018754,Vicious Da Goddess,\N,\N,music_department,tt13356048,20.95531,-0.48571524
5280,nm13679252,Saida Sinner,\N,\N,actor,"tt20388788,tt20388914,tt13983162",36.90952,-5.7123456
5281,nm4891130,Minoru Sawada,\N,\N,actor,"tt0300290,tt1468704,tt11543594,tt0255051",87.92381,-6.494622
5282,nm6525633,Greg Williams,\N,\N,"actor,writer",tt3759144,-59.177036,-16.855553
5283,nm3066217,Christl Lerche,\N,\N,actress,"tt0032777,tt0090440,tt0131157",-2.8715374,20.16202
5284,nm9932337,David Lindgren,\N,\N,actor,"tt8422802,tt8614270",-48.517864,-19.336285
5285,nm2014108,Laura Probert,\N,\N,camera_department,tt0462400,-5.921629,-9.250738
5286,nm0467362,G. Kostava,\N,\N,actor,tt0281840,61.818153,22.23688
5287,nm1892886,Mile Kekin,1971,\N,"actor,composer,soundtrack","tt0452713,tt4829612,tt1305794,tt2275813",26.57495,5.0294905
5288,nm13625586,Sascha Berninger,\N,\N,"producer,writer,director",\N,2.0156786,27.454096
5289,nm11553589,Sean Clark,\N,\N,miscellaneous,tt12263590,-48.098316,-13.542734
5290,nm4343968,Thomas McGaritty,\N,\N,"actor,soundtrack",tt1242447,-34.706047,-25.747293
5291,nm14205193,Andrew Thomas,\N,\N,editor,tt23320726,-45.15214,-33.521896
5292,nm4037258,D.A. Zivkovich,\N,\N,producer,tt1712512,62.715378,22.706408
5293,nm4303151,Juan Pablo Rojas Guerrero,\N,\N,"cinematographer,editor",tt1833866,-4.984091,77.63531
5294,nm14872218,Abbie Hanchey,\N,\N,,tt26448339,4.3993993,-6.771237
5295,nm7255259,Jim Lindsey,\N,\N,miscellaneous,tt1698641,-58.11574,-32.723217
5296,nm2670467,Leonardo Conti,\N,\N,actor,"tt2953766,tt5981964,tt2937990,tt16610134",-5.608148,48.67479
5297,nm5149938,Damon Smith,\N,\N,,\N,-65.57584,16.191658
5298,nm5869555,Ray Robertson,\N,\N,,\N,-44.535427,-41.84612
5299,nm3561397,Johannes Bucher,\N,\N,"director,producer,writer","tt10428302,tt1483093,tt2269177,tt7812552",4.3564506,33.21252
5300,nm12552394,Greg Gaines Laster,\N,\N,,tt12287366,-28.615963,8.5650625
5301,nm8389375,Kenneth Rotter,\N,\N,miscellaneous,tt3980310,-27.576168,-4.9855175
5302,nm9184602,Amanda Bialy,\N,\N,producer,tt7210542,4.253407,-10.060752
5303,nm8866177,Cassandra Dillhoff,\N,\N,miscellaneous,"tt10025042,tt3253986,tt6866724,tt10025060",-16.021196,1.846003
5304,nm0543550,Zorka Manojlovic,1929,2013,actress,"tt0322807,tt0201390,tt0165546,tt0086004",50.63596,22.352175
5305,nm11798496,Tomoya Hase,\N,\N,animation_department,tt9135316,85.228935,2.5606246
5306,nm2083944,Hamish Gilbert,\N,\N,actor,tt0480779,-56.093014,-44.56338
5307,nm3356137,Christina Nicole Hessenauer,\N,\N,,tt0445867,0.0031516626,22.498888
5308,nm0779330,Jimmy Scott,1925,2014,"soundtrack,actor","tt0105665,tt2402927,tt1078588,tt2671706",-55.78563,-34.724155
5309,nm5178881,Ron Cutrera,\N,\N,actor,"tt11965986,tt2404575,tt5068842",-78.912796,1.9094468
5310,nm2750840,Catalina Wepvel,\N,\N,make_up_department,tt1084962,21.132645,27.128721
5311,nm0274254,Michel Ferre,\N,\N,actor,"tt0341742,tt0280340,tt0214339,tt0167591",-34.30307,42.086983
5312,nm2753094,Nikita Butler,\N,\N,actress,tt0995856,42.153313,25.788734
5313,nm8683191,Didier Royant,\N,\N,actor,tt6386696,-23.15446,37.124336
5314,nm8249533,Lorette Nobécourt,\N,\N,,"tt0431516,tt3749178,tt0196277,tt5032132",-23.2832,43.425873
5315,nm5811530,Laquita Bridges,\N,\N,make_up_department,tt3064712,0.10521517,56.3247
5316,nm9644114,Sally Liani,\N,\N,editor,tt1874367,30.903435,-9.963199
5317,nm10428518,Graeme Sewell,\N,\N,producer,tt9663982,-39.746227,-9.639503
5318,nm2993589,Loretta Moutra Jr.,\N,\N,,tt0320037,7.371214,-78.11212
5319,nm2710931,Bernard Arnauld,\N,\N,"cinematographer,sound_department",tt0781327,-38.192802,35.10183
5320,nm11254671,Chante Cann,\N,\N,,tt10950066,28.17359,-37.351307
5321,nm11430494,Chantal Cordua,\N,\N,make_up_department,tt11983652,10.937846,30.456114
5322,nm2823587,Divine Wine,\N,\N,actress,tt0357486,-4.8171735,-40.786907
5323,nm3124642,Denise Thorsmyr,\N,\N,"make_up_department,miscellaneous",tt0276919,2.5391111,14.579227
5324,nm4061436,Howard Byrdsong,\N,\N,sound_department,tt1720179,-21.59376,-30.759071
5325,nm7522771,Nicholas Netherton,\N,\N,location_management,tt4738238,-43.455334,36.44434
5326,nm4795319,Tessy Nueman,\N,\N,producer,tt2124795,7.7384443,3.0857644
5327,nm12307528,Konstantin Hondros,\N,\N,sound_department,tt14023866,59.20957,34.733063
5328,nm4644059,Manuela Glanzmann,\N,\N,actress,"tt4461570,tt1954510,tt6241804",-9.918004,84.55441
5329,nm8211429,Mark Staufenberg,\N,\N,"writer,script_department",tt1611659,-55.57325,15.504215
5330,nm15024758,Stuart Young,\N,\N,"producer,sound_department",tt21142838,-26.789967,-58.244534
5331,nm0551722,Ian Marter,1944,1986,actor,"tt0140733,tt0228651,tt0056751,tt0062898",-49.73903,-27.476076
5332,nm7246524,Joshua Michael,\N,\N,composer,tt4586224,-45.061226,-11.361878
5333,nm5353885,Fang-Hsiang Tu,\N,\N,writer,"tt7862562,tt8973520,tt6137132,tt4985500",42.67412,-59.79976
5334,nm11936726,Rubendariotriana,\N,\N,writer,tt13009488,0.23266563,57.36785
5335,nm1830604,Jose Antonio Bautista,\N,\N,editor,"tt0437342,tt0439315",-59.75793,22.216583
5336,nm13701465,Madeline Brennan,\N,\N,actress,tt13440300,-16.390635,6.5736694
5337,nm6874607,Jordan Hayes,\N,\N,actor,tt4155318,-30.785698,-8.461947
5338,nm12309288,François Mechkak,\N,\N,miscellaneous,tt2454834,-18.29842,44.81912
5339,nm12742247,Ashley Kauffman,\N,\N,actor,tt12038670,-20.260492,5.455222
5340,nm11151223,Parimal Nathwani,\N,\N,,\N,66.11691,-36.159878
5341,nm14175212,Dejan Gasparovic,\N,\N,,\N,47.00182,20.072262
5342,nm1104147,Dorothy,\N,\N,actress,"tt0256366,tt0239445,tt0240012",9.112566,-26.24267
5343,nm2645021,Ayumi Andô,\N,\N,animation_department,"tt0275277,tt0164917,tt0923811,tt0808506",80.44113,-0.2532886
5344,nm0591830,Michelle Minyon,1960,\N,"miscellaneous,actress,visual_effects","tt0113161,tt0097815,tt0129290,tt0109444",-15.436981,-14.639376
5345,nm3907023,Trina Simpson,\N,\N,actress,tt1626613,8.418945,-48.685837
5346,nm7362286,Mark Berg,\N,\N,actor,tt4694546,-44.85074,-27.058908
5347,nm7302503,Ximena Arrieta,\N,\N,actor,tt4658286,5.260655,55.643658
5348,nm4495649,Melissa Dennis,\N,\N,"actress,writer,producer","tt3496392,tt1996414,tt1954071,tt3020776",-13.860235,8.488491
5349,nm5919510,Morio Kurosawa,\N,\N,actor,tt0203987,88.6087,4.526413
5350,nm3443017,Peter Baxter,\N,\N,actor,tt1432300,-12.579939,-43.942806
5351,nm3746780,Antonis Georgantas,\N,\N,miscellaneous,tt1031819,65.84843,35.62129
5352,nm7878430,Dorice Kazirege,\N,\N,writer,"tt5445306,tt5372554,tt5876326,tt5525690",38.700966,6.265251
5353,nm7594405,Eli Goldstein,\N,\N,cinematographer,tt3961866,20.87187,-11.333708
5354,nm1273173,Joseph Talarico,\N,\N,actor,"tt4624840,tt3520696,tt2533122",-34.74778,6.645508
5355,nm12338585,Ella Dobson,\N,\N,animation_department,tt7913450,19.72893,-8.682125
5356,nm7590427,John Hay,\N,\N,,\N,-25.034964,-29.202223
5357,nm0371265,Tony Hayes,\N,\N,camera_department,"tt0125439,tt0314331,tt0918940,tt1959563",-41.390335,-30.540909
5358,nm12260544,Sahana Murthy,\N,\N,actress,"tt13907164,tt13979642",63.94232,-19.440878
5359,nm5392264,Justin Ramon Almanzar,\N,\N,camera_department,tt2466622,-25.936398,21.814463
5360,nm14783430,Lynden Weisgerber,\N,\N,actor,tt20913160,-19.942965,24.663204
5361,nm9772468,Brian Sperber,\N,\N,"producer,production_manager","tt8278300,tt13807132",-70.921104,-17.821287
5362,nm14512692,Sam Mattis,\N,\N,,\N,-15.197111,-52.84715
5363,nm6268148,Adam Johnson,\N,\N,,\N,-55.39943,2.2734106
5364,nm9365864,Robert Lee,\N,\N,producer,"tt5982750,tt11213898",-46.89761,-48.498096
5365,nm10468055,Santiago Acuna,\N,\N,,\N,-7.209973,69.24426
5366,nm1104778,Virginie Bruno,\N,\N,"producer,production_manager","tt0187090,tt0286854",-16.963594,-19.334715
