,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
272,nm12818056,Jasmine Lopez,\N,\N,actress,tt15173986,-9.153544,9.637376
273,nm12544056,Nicholas Kohnhorst,\N,\N,camera_department,tt14584712,-7.0465465,5.024177
274,nm8348316,Linda Mason,\N,\N,make_up_department,tt5924202,-7.9229865,3.5070372
275,nm10006131,Volksbühne Lana,\N,\N,casting_department,tt7418388,-8.892655,5.0730796
276,nm3114359,Herta Von Stiegel,\N,\N,producer,"tt1279951,tt1337028",-5.4486275,7.3618016
277,nm13567619,João Loureiro,\N,\N,miscellaneous,tt19392202,-5.50336,5.9948254
278,nm2032077,Ansley Garner,\N,\N,actress,tt0455918,-5.1709585,7.0985947
279,nm10778160,Wei Chai,\N,\N,producer,tt10511408,-9.082188,5.6003804
280,nm3694099,Alaina Coletti,\N,\N,actor,tt1552104,-7.523437,4.298712
281,nm1555577,Christine Luger,\N,\N,actress,tt0077961,-8.61131,4.5454893
282,nm10522989,Rushell Malcolm,\N,\N,actress,tt9188010,-8.775447,5.5509787
283,nm14860436,Bryan Corella,\N,\N,actor,tt27773593,-5.1096177,5.0662217
284,nm10136011,Lawson Battle,\N,\N,,tt1178692,-8.007188,7.9214664
285,nm0555447,Miroslav Maruska,\N,\N,actor,"tt0093917,tt0092687,tt2718418,tt0256676",-7.886592,5.277039
286,nm4282084,Arnold Garcia,\N,\N,"art_department,music_department,producer","tt1587839,tt3060176,tt3214204",-4.201639,5.388121
287,nm3931144,Dave Astor,\N,\N,miscellaneous,tt1334455,-3.411587,5.202839
288,nm14598700,Yukiko Tsuji,\N,\N,animation_department,"tt12879624,tt2458948",-5.470797,6.512071
289,nm8606487,Luigi Brandi,\N,\N,director,tt6276440,-6.6221704,3.5168595
290,nm1460041,Marie-Helene Rutschowscaya,\N,\N,,tt0382283,-9.342042,5.8434997
291,nm1930391,Álvaro Urquijo,1962,\N,"soundtrack,composer","tt0395890,tt0377916,tt0442486,tt1330985",-5.581324,5.546296
292,nm8409448,Hassen Jamal,\N,\N,actor,tt3775086,-6.386848,7.328191
293,nm8498570,Maurice ter Linden,\N,\N,sound_department,tt6134572,-8.123495,4.1400514
294,nm4790907,Jose Carlos Saban,\N,\N,producer,tt2122380,-7.9010715,5.8916287
295,nm4099436,Josef Borbely,\N,\N,actor,"tt13450470,tt3037388,tt1733451,tt4165090",-8.083392,5.208177
296,nm12644647,Julia Uhlman,\N,\N,,\N,-7.2439146,4.68722
297,nm9527670,Bausa,1989,\N,"music_artist,actor,composer",\N,-3.9676325,6.437239
298,nm5439200,Ken Angell,\N,\N,miscellaneous,tt1986148,-7.123385,7.6674657
299,nm0305176,Diane Garcia,\N,\N,actress,tt0107216,-4.7756166,4.5643063
300,nm10171915,Todd Bielby,\N,\N,,tt9084918,-6.375353,8.149936
301,nm2343140,Anna Banasiak,\N,\N,"costume_department,costume_designer","tt6068960,tt11912510,tt5078374,tt0091930",-6.5159507,7.73281
302,nm6228336,Gerrit Scholtz,\N,\N,actor,tt0219027,-5.811748,7.8666954
303,nm10096153,Rob Flamson,\N,\N,,\N,-6.045651,8.859126
304,nm13055610,Manny Suan,\N,\N,transportation_department,tt2995836,-7.632091,5.05543
305,nm9382317,Kevin Sullivan,\N,\N,,tt7570942,-6.159238,3.0539963
306,nm13381267,Jota Altamarin,\N,\N,producer,tt16155872,-9.183869,5.907544
307,nm11453763,Avneesh Antal,\N,\N,actor,tt12043092,-8.907959,5.463432
308,nm9176724,Charlene Garth,\N,\N,,\N,-7.593721,3.0214396
309,nm3067338,Vanessa Mantellassi,1980,\N,"costume_department,costume_designer,art_department","tt0465682,tt10935560,tt1454713,tt0437954",-8.141149,3.8416483
310,nm12935404,Arpan Home Roy,\N,\N,"producer,miscellaneous","tt9010522,tt1757126,tt15322702",-9.19387,5.6560564
311,nm1083359,Tara Murphy,\N,\N,actress,"tt0279077,tt0183696",-7.8181896,7.3373137
312,nm11325163,Rizwan Shaikh,\N,\N,actor,"tt3380264,tt9108892",-6.958308,6.7299027
313,nm11087327,Ernst Hohl,\N,\N,producer,tt11189058,-7.123211,8.232938
314,nm7659091,Juan D. De la Vega,\N,\N,producer,tt5121620,-5.3181562,7.423961
315,nm14917996,Ajeng Siti Meida,\N,\N,make_up_department,\N,-6.662251,6.444391
316,nm13059968,J Stash,1993,2022,"actor,soundtrack",\N,-7.718233,6.958244
317,nm6979181,Elliot Vallin-Heard,\N,\N,actor,tt4280706,-7.425851,6.237796
318,nm4813233,Lisa Adam,\N,\N,,tt2136012,-6.8120017,3.0488236
319,nm6587967,Miho Suzuki,\N,\N,"actress,writer,producer","tt1091909,tt10035998,tt13094586,tt4680182",-6.656837,7.3118234
320,nm8064215,Danzhen Wu,\N,\N,"assistant_director,production_manager",tt3843282,-5.4922533,5.77939
321,nm3466296,Kay Hung,\N,\N,"camera_department,cinematographer,editorial_department","tt3054840,tt1925479,tt5067958,tt1693885",-6.390519,7.4610276
322,nm12363903,Isabella Reed,\N,\N,art_department,tt13968600,-7.0976086,5.0802
323,nm0299410,Richard Futch,\N,\N,"casting_director,casting_department,actor","tt0859592,tt0184791,tt0332280,tt0951335",-8.446116,1.90191
324,nm13680386,Bethany Dyke,\N,\N,make_up_department,tt15263056,-6.07453,5.0035496
325,nm3353511,Gelek Rinpoche,1939,2017,,"tt1390479,tt1092004",-6.319821,5.6250815
326,nm2265296,Chad D. Browning,\N,\N,"editorial_department,miscellaneous","tt0472989,tt1292967,tt1474300,tt0945090",-4.330861,7.403778
327,nm9872938,Deren Perez,\N,\N,,"tt1587934,tt5706878",-4.607923,6.4827337
328,nm10641920,Gogoi Pragyan,\N,\N,sound_department,"tt27916210,tt8291224",-4.7340584,5.908412
329,nm13528091,Dries Oberholzer,\N,\N,actor,"tt27728519,tt27348787,tt6616012",-6.6666822,7.9945116
330,nm3449075,Georges Dutheil,\N,\N,assistant_director,"tt0193965,tt0045617",-8.408286,4.9476514
331,nm10505241,Sean O'Connor,\N,\N,visual_effects,tt0437086,-7.2019935,9.408686
332,nm12362634,Terrance Glen Craft,\N,\N,script_department,tt14145178,-7.0551,4.8784995
333,nm7298616,Shankar Junior,\N,\N,,\N,-6.9198184,7.837833
334,nm8794866,Tina Stormberg,\N,\N,set_decorator,tt6553350,-5.5555887,5.7023187
335,nm11358937,Robert F. Martin,\N,\N,actor,"tt0103434,tt10918478",-6.964937,4.374181
336,nm8146270,Barbra Martin,\N,\N,actress,tt5670166,-7.63434,3.5828261
337,nm11270410,Olaf Schröder,\N,\N,,tt0435952,-8.386706,7.301824
338,nm6322970,Jaume Patrís,\N,\N,editor,"tt1857431,tt6959536,tt26492186,tt15788278",-6.7582345,7.0548224
339,nm7644100,Heather,\N,\N,actress,tt5100636,-10.792221,5.705419
340,nm4947724,Elizabeth Birch,\N,\N,editor,tt2294483,-8.677653,6.641773
341,nm13190946,Carsten,\N,\N,actor,tt15545498,-10.603381,5.7384405
342,nm1074054,Peggy Johnson,\N,\N,make_up_department,tt0040320,-5.8356986,8.932284
343,nm6380714,Claiza Bihasa,\N,\N,costume_department,tt3620748,-7.355574,4.717742
344,nm13470868,Geórgia Flores,\N,\N,"actress,art_department,costume_department","tt28506513,tt17217466,tt16259846,tt28539502",-8.693062,7.9006524
345,nm3289186,Tuovi Keihänen,\N,\N,,\N,-7.2395244,8.2350025
346,nm10772269,Manjiri Deshpande,\N,\N,actress,tt6998626,-5.8725815,6.6829143
347,nm1479632,Gareth Ryan,\N,\N,camera_department,tt0383095,-7.3746157,2.7625265
348,nm13667502,Dan Gay,\N,\N,art_department,"tt5181830,tt2056785",-8.072862,7.90719
349,nm11491019,Ruben Ponce,\N,\N,actor,tt12127328,-4.678354,5.9172792
350,nm3022770,Stephanie Grashaw,\N,\N,make_up_department,tt1236446,-9.133248,5.768168
351,nm14488697,Premium Blend,\N,\N,music_department,tt26343591,-9.298878,6.8908176
352,nm8818582,Elkin MacLeod,\N,\N,make_up_department,"tt13062206,tt13003884,tt22990732,tt10648974",-4.6216903,6.8441863
353,nm13947364,Zac Scott,\N,\N,actor,"tt21809990,tt10638522",-6.8842616,2.7801707
354,nm1726990,Brian D. Bagdasarian,1980,\N,,\N,-7.902619,4.6076674
355,nm5577252,Thaid Dhi,\N,\N,"cinematographer,camera_department,producer","tt10473028,tt10119566,tt21085674,tt12922852",-5.8296223,7.5958037
356,nm11936276,Ada Zeeb,\N,\N,,tt0350502,-5.8116693,8.289427
357,nm12454818,Jermaine Kemp,\N,\N,,\N,-5.879441,4.085086
358,nm14860082,Winne Vanacker,\N,\N,actor,tt27766498,-7.22341,8.041941
359,nm5284188,Lee Weisberg,\N,\N,camera_department,tt2404372,-5.6365685,7.672805
360,nm12533145,Femi Boyle,\N,\N,,\N,-4.0725365,6.6418095
361,nm12644044,Zack Steffen,\N,\N,,tt19893158,-4.782378,7.009656
362,nm8582968,Glen Wakefield,\N,\N,miscellaneous,tt0117894,-5.108255,6.2438197
363,nm4996521,Candice White,\N,\N,"art_department,art_director","tt0451279,tt4912910,tt5028340,tt1877830",-6.9803286,3.4286375
364,nm0546414,V. Marekha,\N,\N,actor,tt0238957,-8.084676,4.6969814
365,nm6157597,Lindsey Barclay,\N,\N,make_up_department,tt5275128,-7.4570956,3.9894779
366,nm10894795,Eugenio Notarianni,\N,\N,transportation_department,tt1324009,-8.241945,5.8412747
367,nm9970055,Justin Masih,\N,\N,production_manager,"tt8316026,tt8282400,tt7202976",-8.104076,4.6499734
368,nm6893988,Ko-Wei Li,\N,\N,camera_department,tt0185421,-9.05184,6.9708533
369,nm10480101,Karol Sikora,\N,\N,"music_department,actor","tt14788190,tt8368512",-5.833538,7.1807094
370,nm14129417,Gail Rigg,\N,\N,,tt11840612,-4.5365295,7.1141477
371,nm0076909,Laura Berning,\N,\N,"location_management,producer,production_manager","tt3631112,tt0316654,tt0316732,tt0407304",-8.291024,3.9339473
372,nm6125650,Ross Mitchell,\N,\N,,\N,-4.4319263,6.764138
373,nm0816443,Akihiko Sozaki,\N,\N,"animation_department,editorial_department","tt0251439,tt0216651",-7.617717,5.388645
374,nm0752728,Michael Ryan,\N,\N,"writer,miscellaneous,producer","tt0118289,tt3807022,tt0115226,tt1579911",-7.426864,2.8115184
375,nm8617268,Ximena Hiriart,\N,\N,editor,tt1450154,-8.048462,5.9060917
376,nm14616803,Salomé Soetaert,\N,\N,actress,tt26941059,-6.677984,8.274427
377,nm8980520,John Huldt,\N,\N,composer,"tt6346658,tt1972127",-2.9777234,9.605452
378,nm7410219,Bethany James,1947,\N,actress,"tt4796336,tt5692336",-7.886742,2.959893
379,nm10614922,Lane Baker,\N,\N,editorial_department,tt10127284,-5.3442497,8.333598
380,nm10026236,Antonio Jorge Guillan,\N,\N,,tt7229688,-8.270166,5.5571585
381,nm0469779,Janette Tough,1947,\N,actress,"tt0092355,tt0426358,tt0170880,tt4003344",-7.948136,3.594376
382,nm12788487,Alice Leppert,\N,\N,,tt14821384,-6.7868724,4.567329
383,nm8018241,Aloïs Noël,\N,\N,"actor,director,writer","tt11005890,tt5577192,tt6096650,tt6364134",-7.4334044,4.9797993
384,nm8594255,Anabel Carroll,\N,\N,actress,tt4630444,-7.8911757,4.6543303
385,nm11864835,Gelo Marasigan,\N,\N,miscellaneous,"tt7736492,tt7686906",-6.78699,8.380128
386,nm6693864,Tom Hawkins,\N,\N,production_manager,"tt0198399,tt0161158",-6.4713635,8.2139435
387,nm8495941,Sanojmenon,\N,\N,"animation_department,visual_effects","tt4346362,tt2404027,tt2724814,tt1050739",-8.2167635,7.40039
388,nm3344674,Josh McConville,\N,\N,actor,"tt3704428,tt7891470,tt7472896,tt2553424",-5.7952833,7.2790356
389,nm2924914,Asana Inoki,\N,\N,"miscellaneous,director,writer","tt2974350,tt12279762,tt7384094,tt1355605",-5.433624,4.988608
390,nm12521101,Dee Dawkins Haigler,\N,\N,,tt13586680,-7.714764,6.506569
391,nm11729696,Hunter Ellis,\N,\N,,\N,-4.6791716,7.333224
392,nm0395498,Nora Marie Horstkotte,1975,\N,actress,"tt0274473,tt0880565,tt1877838,tt0088554",-8.448298,5.9732776
393,nm12869671,Aikea Wolfson,\N,\N,,tt11251850,-5.442495,8.062623
394,nm13729595,Blooky,\N,\N,sound_department,tt20854524,-4.3063064,4.1845384
395,nm1712388,Milos Jovanovic,1963,2014,"director,writer","tt2147289,tt0422741",-6.9035425,8.021762
396,nm2820393,Steve Mathieson,\N,\N,,\N,-5.7549334,7.3285007
397,nm5216225,Richard Diby,\N,\N,actor,tt2335422,-8.469667,1.8734137
398,nm6452931,Tony Jackson,\N,\N,"actor,producer",tt3691292,-5.2713537,8.037284
399,nm14269407,Lear Hodgkins,\N,\N,music_department,tt0143055,-7.7445183,7.1492596
400,nm12847828,Frankline Nwochuze,\N,\N,"director,actor,writer","tt15235012,tt22299036,tt22267990,tt22299272",-5.8491716,7.2841506
401,nm3263918,Paolo Sido,\N,\N,actor,"tt3407596,tt1353924,tt3861364,tt3408020",-8.278717,5.9117
402,nm0371608,Frances Harrison Hays,\N,\N,"costume_department,costume_designer","tt0097166,tt0093256,tt0096732,tt0112056",-5.7155924,5.8626423
403,nm10369734,Greg Shaw,\N,\N,actor,tt9537312,-4.84092,7.855764
404,nm7380055,Kelly McDermid,\N,\N,"actor,editor",tt4737800,-4.954229,5.095146
405,nm9877548,Håvard Tvedten,\N,\N,,"tt8494020,tt11691968,tt15665224",-8.635732,5.05406
406,nm4140370,Caleb Davishines,\N,\N,miscellaneous,tt1753679,-9.336698,6.065995
407,nm5413599,Qilong Zhang,\N,\N,visual_effects,tt6091936,-7.4535656,6.533719
408,nm2600528,Daniel Doctoroff,\N,\N,executive,"tt0992930,tt8657162,tt1202349",-6.8632774,7.5556197
409,nm14225591,Krystal,\N,\N,actress,tt23555096,-10.65778,5.727486
410,nm11210628,Ali Arslan,\N,\N,,\N,-6.049416,7.2856455
411,nm5588791,Martin Feveyear,\N,\N,music_department,tt2493450,-6.4263463,7.9209023
412,nm6180151,William Conklin,\N,\N,actor,tt3429876,-8.560329,7.613518
413,nm14587406,Bimala K.C,\N,\N,actress,tt26695236,-8.696831,4.793468
414,nm13807389,Kristine Fernandez,\N,\N,miscellaneous,tt21191924,-8.14506,4.447753
415,nm10939420,Junpeng Ren,\N,\N,actor,tt10627720,-5.259921,4.9473233
416,nm11437858,Chuli Paquin,\N,\N,"actor,art_director",tt12006442,-6.7841105,7.838771
417,nm6030742,Eleftheria Mitropoulou,\N,\N,actor,tt3277730,-8.54267,7.2315955
418,nm6901599,Keith G. Cooper,\N,\N,"actor,producer","tt3833380,tt6366498,tt4290766",-6.7424636,4.2647123
419,nm3342730,Christian Phillip Rabie,\N,\N,actor,tt1259199,-9.318736,6.316735
420,nm5985570,Travis Weik,\N,\N,actor,tt3227514,-8.365414,4.54978
421,nm5402924,Rob Salzman,\N,\N,miscellaneous,"tt2450186,tt2105044",-6.9265985,8.329956
422,nm13248014,John Harbaugh,\N,\N,,tt5971920,-2.9669604,9.612594
423,nm9274188,Tony Sanders,\N,\N,actor,"tt22394438,tt2290623,tt10713340,tt7375512",-5.961578,7.3767695
424,nm2889406,Aleksandra Swierk,1983,\N,"writer,script_department,costume_designer","tt10132068,tt8983230,tt19896206,tt19723342",-8.71101,4.3313227
425,nm6348635,Genise Jordan,\N,\N,,tt3578480,-6.455569,5.1756763
426,nm0970137,Heidrun Schwaarz-Kosak,1943,2006,actress,"tt8837164,tt0221445,tt0179586",-8.389937,6.2754517
427,nm0038686,Birgit Ashbahs,\N,\N,actress,tt0060478,-8.368612,4.472582
428,nm4900379,Oscar Pérez,\N,\N,"cinematographer,camera_department",tt2102463,-4.968336,4.8776455
429,nm14948362,Sean Smith,\N,\N,actor,\N,-5.397349,8.020329
430,nm3343418,Martin Krpac,\N,\N,actor,"tt14203808,tt1360688,tt1764072,tt1399158",-8.14949,6.3368406
431,nm2799721,George Martin,\N,\N,transportation_department,"tt0185542,tt1337057,tt0325234",-7.0696735,3.5979002
432,nm1186761,Tu Brown,\N,\N,actor,tt0197094,-4.089613,7.396269
433,nm6040578,Norman Good,\N,\N,actor,tt2481278,-7.5033073,6.2411857
434,nm10350639,Jürgen Opitz,\N,\N,,tt1239083,-6.5673,6.985026
435,nm2223097,David Hanson,\N,\N,miscellaneous,tt0149490,-4.7870007,3.8521118
436,nm8245212,Suraj Thakre,\N,\N,editorial_department,tt5791986,-5.017284,5.762675
437,nm11316181,Jonathan Davis,\N,\N,,\N,-7.7678876,4.1050024
438,nm9304282,Ross Lunz,\N,\N,,tt5458834,-5.4674854,7.7811847
439,nm11115331,Rachelle Francisco,\N,\N,animation_department,"tt5531466,tt4651448,tt6874502,tt1817232",-8.9097395,5.001342
440,nm10670532,Johnny McGovern,\N,\N,,\N,-5.162388,6.501235
441,nm3138236,Mary Whanger,\N,\N,,tt1291913,-6.7796245,5.532112
442,nm10200635,Hamblin Family,\N,\N,,\N,-6.833039,7.820837
443,nm14574537,Angie Sel,\N,\N,actress,tt26753525,-7.624773,5.397326
444,nm3071901,Giannis Palamitis,\N,\N,actor,tt1260516,-8.426477,7.150265
445,nm14725609,Micheal Ruiz,\N,\N,actor,tt0124932,-3.3398833,5.9737234
446,nm11471163,M. Kryuchkova,\N,\N,actress,tt0058346,-6.954653,7.9846497
447,nm14233809,Anargha Ajayan,\N,\N,animation_department,tt9795876,-8.946693,5.755068
448,nm8178837,Justinas Mickus,\N,\N,actor,tt5765536,-7.19481,5.59855
449,nm13694311,Farhan Ali Naqvi,\N,\N,cinematographer,\N,-4.697945,5.563411
450,nm7597800,Gina Boyd,\N,\N,make_up_department,"tt7303476,tt5024512,tt16294520",-4.6185756,4.889616
451,nm7727230,Dorothy Richards,\N,\N,writer,tt1765936,-7.6169324,4.7116256
452,nm2229945,Shirley Shackmann,\N,\N,,\N,-8.264712,8.086192
453,nm13523692,Diana Hope,\N,\N,actress,tt19120168,-6.137467,4.276588
454,nm8341751,Ibtihaj Muhammad,\N,\N,actress,"tt0476038,tt0765425,tt16358854,tt9140512",-8.644796,5.786667
455,nm3176295,Theo Maddix,\N,\N,actor,tt1186331,-8.736985,6.261858
456,nm7820952,Scott Lunte,\N,\N,actor,tt5305286,-4.506118,6.1906734
457,nm5015706,Shôta Hatori,\N,\N,actor,tt2091854,-6.324201,6.1544976
458,nm3232895,Yolando Mitchell Brown,\N,\N,"producer,director,writer","tt1339544,tt2073068,tt2494714,tt6164036",-6.806363,6.635445
459,nm13605170,Zeynep Nergiz Bozkurt,\N,\N,production_designer,tt19812594,-5.102924,5.5113645
460,nm0562178,José Maya,\N,\N,actor,"tt0297174,tt1790024,tt1988853,tt3819182",-6.3030777,4.6197634
461,nm11703960,Marilou Chabert,\N,\N,director,\N,-5.090601,5.302872
462,nm4243216,Dawn Ohler,\N,\N,,tt1794677,-5.800863,6.642586
463,nm14441973,Pamela Sweet,\N,\N,actor,tt25782128,-8.082069,3.7848518
464,nm12858042,Killian O'Kelly,\N,\N,,"tt10288022,tt0302121",-6.9264846,5.7338796
465,nm5239337,Jordi Roca,\N,\N,,tt2357809,-6.959916,4.853923
466,nm3551268,Anna Law,\N,\N,actress,"tt1469236,tt0185347,tt0088097",-8.273018,5.360638
467,nm8858491,Jack Grady,\N,\N,producer,"tt20722204,tt6666460,tt6666246",-5.9349127,3.5179427
468,nm3652238,Boy Mononido,\N,\N,make_up_department,tt0083556,-5.0778875,5.7833004
469,nm4788209,Orhan Ince,\N,\N,"director,writer,producer","tt3623548,tt3624238,tt8991568,tt1727564",-4.4242597,5.586228
470,nm2566267,Devon O'Dell,\N,\N,,\N,-5.0353613,6.8070183
471,nm9646930,Sofi Fox,\N,\N,"costume_department,costume_designer","tt8036686,tt10218956",-7.5683327,4.067195
472,nm9447631,Henri Kannisto,\N,\N,stunts,"tt9604400,tt4065552",-7.8423743,8.011452
473,nm2579411,Arnold Pleaver,\N,\N,art_department,tt0373183,-5.2398033,5.814536
474,nm4331308,Dan Bailey,\N,\N,,tt0787424,-6.0065637,8.399118
475,nm2680718,Paul Wells,\N,\N,,"tt0817975,tt8991416,tt1041514,tt0796171",-4.575692,7.422404
476,nm3060587,Rudy Loyda,\N,\N,"assistant_director,sound_department,actor","tt1276974,tt1753543,tt1253853,tt1370884",-6.7780986,6.195593
477,nm11492001,Zac Shmonov,\N,\N,actor,tt12128494,-6.9692082,8.102945
478,nm4224738,Hans Lo,\N,\N,"director,editor",tt1796515,-5.670264,5.697735
479,nm14671338,Kuningas Pähkinä,\N,\N,,tt14131002,-7.7562823,8.013309
480,nm10395427,Frank Lorenz,\N,\N,,tt0205678,-4.354936,6.3643193
481,nm9008474,Jenna Jaber,\N,\N,producer,tt6915582,-6.0130897,4.2074585
482,nm2170504,Gloria Jones,\N,\N,actress,tt0040049,-4.7078905,7.8643646
483,nm3775735,Elise Verries,\N,\N,actress,tt0809420,-6.476537,4.191639
484,nm5271254,Mark Lacey,\N,\N,casting_department,tt2373716,-7.332371,3.8022542
485,nm7255081,Eiko Yamaguchi,\N,\N,,"tt2634204,tt4596226",-6.6634083,8.310362
486,nm2518519,Dorothee Adenstedt,\N,\N,"costume_designer,costume_department","tt0189307,tt0874534,tt0831854,tt0359679",-8.76924,4.9655724
487,nm8067215,Angie Trae,\N,\N,,\N,-7.680672,3.0384083
488,nm3499980,Sean Clark,\N,\N,actor,"tt0108690,tt0147006",-5.0926795,4.7319527
489,nm6596972,Samanta do Amaral,\N,\N,"visual_effects,editorial_department","tt2027178,tt2391094,tt16427938,tt0861739",-5.7686462,7.3549623
490,nm12847103,Rhiannon Thompson,\N,\N,actress,tt15170600,-5.5284657,6.7600822
491,nm8901912,Robert Pagan,\N,\N,sound_department,tt6739340,-6.771567,4.3463607
492,nm9022825,Marina Christine,\N,\N,make_up_department,"tt6933200,tt7894134,tt7616124",-9.082574,5.0860868
493,nm0545889,Alexandre Marcos,\N,\N,actor,"tt0138270,tt0209678,tt0144724",-7.553656,6.6586375
494,nm1479776,Christopher Fan,\N,\N,"writer,producer",tt0383888,-8.590892,4.5270495
495,nm7852714,Amrit Raj,\N,\N,"camera_department,casting_director,producer",tt4336600,-8.484322,5.0481653
496,nm13093935,James Woolley,\N,\N,executive,\N,-5.933254,3.904924
497,nm10344586,Masako Nakata,\N,\N,visual_effects,"tt11487698,tt4641264,tt22179810,tt3853452",-8.121774,5.4729457
498,nm3568000,Gareth Ward,\N,\N,"camera_department,cinematographer,producer","tt2915060,tt6932244,tt6413712,tt5212226",-7.290736,3.654043
499,nm11482241,Emre Cakman,\N,\N,actor,"tt0425080,tt2858034",-4.099554,6.401135
500,nm12546958,Michael Shirrefs,\N,\N,,\N,-7.127468,10.16149
501,nm3191860,Bill Dillon,\N,\N,music_department,"tt0149314,tt8913476,tt7020794,tt1322335",-4.779942,6.0342727
502,nm11921570,Greg McDaniel,\N,\N,actor,\N,-4.4692535,7.166672
503,nm0137175,Nino Carillo,\N,\N,actor,"tt0204260,tt0079856,tt10087392,tt0306309",-5.562163,6.4916296
504,nm4999854,DJ Supastar,\N,\N,,tt1770067,-6.790383,5.2445793
505,nm9813372,Kai Kato,\N,\N,actor,"tt11072570,tt8364238",-7.0204215,7.847486
506,nm13001349,Sergio Casanova,\N,\N,,\N,-7.505953,5.4278126
507,nm9210169,Louis Kerr,\N,\N,cinematographer,tt7266724,-4.744049,6.873412
508,nm7366234,Alex Moore,\N,\N,costume_department,tt4730872,-4.427164,7.0290527
509,nm11461450,Kris Kelly,\N,\N,actor,tt12058926,-5.203465,3.2234669
510,nm4372913,Moussa Mansaly,\N,\N,actor,"tt5598100,tt2113636,tt15713012,tt1857209",-7.964866,6.5235806
511,nm3286066,Aoi Natsumi,\N,\N,actress,tt1368442,-9.218671,5.6717515
512,nm4829597,Olivia Cosgrove,\N,\N,actress,"tt3271372,tt1340758,tt1804497",-6.6015577,4.829772
513,nm12989622,Craig Squire,\N,\N,,\N,-4.5981464,8.592586
514,nm12050442,Kathryn Lowell,\N,\N,"actress,director","tt13432158,tt23902548",-6.1914163,3.5378628
515,nm12866199,Laurent Moulin,\N,\N,actor,tt2330977,-6.661414,5.6750054
516,nm3985630,Mark William Strong,\N,\N,actor,tt1691142,-8.766072,7.3374004
517,nm4991676,Liisi Eelmaa,\N,\N,"costume_designer,art_director","tt2292679,tt5332280",-8.408915,5.821539
518,nm13481865,Paul Brown,\N,\N,,tt18688864,-4.0414114,7.2830734
519,nm1501778,Jenny Ryder,\N,\N,actress,"tt0834083,tt2106433,tt0474377,tt0834130",-4.23717,4.5709004
520,nm9554852,Jasmine Jägervigg,\N,\N,actress,"tt7866772,tt23828962",-8.51074,4.3130007
