,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
8482,nm11687145,Eric Nelso,\N,\N,writer,tt12582646,-10.236857,-21.548744
8483,nm13652163,Crystal Watson,\N,\N,actor,tt20203920,28.848766,-21.177633
8484,nm7488533,Sam El Salvaje,\N,\N,actor,tt4577444,2.725801,16.706598
8485,nm14947822,Riccardo Gennari,\N,\N,visual_effects,tt19386538,-16.202837,-0.356043
8486,nm0705975,Barbra Rae,\N,\N,actress,"tt0071042,tt0058796,tt0080868,tt0089705",64.34551,-40.990707
8487,nm1717949,Corneliu Porumboiu,1975,\N,"writer,director,producer","tt1337051,tt7921248,tt0809407,tt4515684",7.451461,48.121586
8488,nm6622929,Cameron Rees,\N,\N,sound_department,"tt8634406,tt3039280",-26.455168,-68.140976
8489,nm14768122,Kandarpa Roy,\N,\N,music_department,\N,0.21702509,80.423325
8490,nm6356812,Adrianne Nelson-Caviglia,\N,\N,"producer,director,actress","tt4313100,tt3583698,tt5932058,tt5859370",25.390772,-7.2986565
8491,nm8671206,Thomas Müller,\N,\N,producer,tt1206541,-46.609665,6.5597177
8492,nm11236067,Alyssia McCaslin,\N,\N,producer,tt11522772,19.834381,-23.865297
8493,nm13075093,Arielle McCuaig,\N,\N,actress,"tt14863798,tt28240144",36.37399,-16.62164
8494,nm8450484,John Thornton Caldwell,\N,\N,"director,writer,producer","tt8897708,tt6076372,tt0303385",-4.935034,-30.94252
8495,nm8099230,My Brother,\N,\N,actor,tt5646248,14.1962805,-48.899326
8496,nm4368116,Stuart Baldwin,\N,\N,miscellaneous,"tt0467491,tt1844346",-33.870625,-30.997145
8497,nm12754826,Robert Bondea,\N,\N,,\N,-36.36732,-11.496483
8498,nm11873632,Berman Prima,\N,\N,actor,"tt2455388,tt9818102",-17.355427,1.0254538
8499,nm0528026,Russell Lyesight,\N,\N,actor,tt0173278,-11.58345,-64.12261
8500,nm8600063,Panisa Anudit,\N,\N,"production_manager,miscellaneous,art_department","tt7188250,tt12262116,tt5426878,tt7799334",8.135498,59.065823
8501,nm5141965,Lumpy of Toledo,\N,\N,stunts,tt0093922,-14.571895,-27.842878
8502,nm8818981,Brent Guttman,\N,\N,producer,"tt3294746,tt5461956,tt13432484,tt1086064",-65.925316,-4.2155895
8503,nm8176882,Alexis Samuel,\N,\N,actress,tt5763174,21.962593,-12.404979
8504,nm10670328,Rajani Murali,\N,\N,actress,"tt9271408,tt9466432,tt11322920,tt28357218",-8.32734,74.66692
8505,nm2799417,Jon Wubbena,\N,\N,music_department,tt1119135,-34.360203,-15.515231
8506,nm13973858,Marilyn Estrada,\N,\N,,tt5892626,17.960672,-8.4911585
8507,nm2355344,Megan Joy,1983,\N,actress,"tt6584098,tt6368552,tt6670436,tt1268273",35.698307,-18.8383
8508,nm0204204,Barbara S. Davis,\N,\N,"miscellaneous,costume_department","tt0117110,tt0074028,tt0104940,tt0083791",64.374504,-39.98231
8509,nm9452535,Chi Hung Tsang,\N,\N,"director,writer,composer","tt7687104,tt7687054",33.747974,67.093056
8510,nm10020097,Sierra,\N,\N,actress,tt6769314,24.28681,-18.910593
8511,nm0442342,Paul Kaufmann,\N,\N,writer,"tt18281204,tt0103472,tt0249394",-56.88782,-5.1924047
8512,nm0156447,Chi-Yuk Cheung,\N,\N,"director,writer,actor","tt0096031,tt0109420,tt0185690,tt0114998",33.58656,67.59994
8513,nm7904224,Dejan Krulej,\N,\N,camera_department,"tt2096313,tt5440034,tt5876398,tt8176318",-5.5489635,67.649445
8514,nm3479369,Nick Ball,\N,\N,"writer,camera_department,director","tt5753868,tt1446147,tt13109952,tt10832674",-49.43363,-61.37406
8515,nm4331116,Masahito Katsuta,\N,\N,visual_effects,tt0153161,20.416155,48.456455
8516,nm5786721,Ohmnie Sanjiv,\N,\N,"actress,producer","tt6156086,tt12015644,tt3038542",-32.501923,40.09734
8517,nm4191624,Claire Sedano,\N,\N,camera_department,"tt2018097,tt2769202,tt1781766",45.510914,-27.46966
8518,nm12283918,Douglas Knox,\N,\N,miscellaneous,tt5147042,14.165097,-65.34446
8519,nm4762568,Sarah Abbott,\N,\N,miscellaneous,tt0945545,63.962124,-8.438956
8520,nm12538731,Hugo Ukah,\N,\N,actor,tt14571808,-27.392101,23.535978
8521,nm3227980,Austin Sharette,\N,\N,actor,tt0918557,3.6892054,-44.970844
8522,nm1218273,Tammy Walters,\N,\N,"producer,production_manager,visual_effects","tt0243076,tt0401420,tt1232207,tt7689460",56.894516,-39.020634
8523,nm11233311,Ahmad Nandok,\N,\N,miscellaneous,\N,-17.321756,64.99532
8524,nm3194645,Moshoula Kalogridou,\N,\N,actress,tt0368619,13.713112,52.601982
8525,nm12418495,Johnny K.,\N,\N,animation_department,tt0860906,-39.537384,20.103958
8526,nm7182861,Daniel Adams,\N,\N,,tt4515968,-25.58737,-54.24583
8527,nm5967829,Jon Russell-Dunn,\N,\N,actor,"tt6693242,tt3210060",-24.990425,-46.032772
8528,nm9442174,Abhishek Giri,\N,\N,"actor,writer","tt7668772,tt27443461,tt15036176",-7.0562215,70.214584
8529,nm10355377,Michal Andel,\N,\N,actor,tt9504876,-37.664165,22.291008
8530,nm2141416,David McEwen,\N,\N,miscellaneous,"tt0482488,tt0288416",-32.24563,-18.709637
8531,nm3427092,Nathan Martz,\N,\N,"art_department,miscellaneous","tt2261469,tt0328475,tt0395252,tt2672550",-63.568077,-20.808292
8532,nm6420705,Mun'ee Thai,\N,\N,actor,tt0101129,26.87255,71.08574
8533,nm1670324,Richard Laird,\N,\N,actor,tt0063595,-40.240063,-17.115469
8534,nm5472699,Karen Meyer,\N,\N,,\N,77.40174,-12.240394
8535,nm1751582,Ted Pratt,\N,\N,"animation_department,art_department,visual_effects","tt1972756,tt0861764,tt0305357,tt21036492",-44.291233,-29.03088
8536,nm13865823,Rodrigo Botoni,\N,\N,actor,tt21336852,-5.7350616,11.094391
8537,nm2443301,Margaret Caragan,1980,\N,"make_up_department,special_effects,actress","tt5688932,tt2334649,tt4191580,tt10929938",65.68421,-21.644478
8538,nm10382233,Elisabet Fernández,\N,\N,actress,tt7331764,22.090015,2.9843025
8539,nm9760120,Donat Mailleux,\N,\N,"cinematographer,camera_department","tt14326512,tt14326206,tt8066714",-15.937466,24.7097
8540,nm12505572,Nicolas Guilbert,\N,\N,actor,tt0369069,-23.427805,16.568668
8541,nm5898422,Koon Chan,\N,\N,production_manager,tt6135054,32.903034,64.75846
8542,nm6814415,Aaron January,\N,\N,actor,"tt2289182,tt11166554,tt4083048",-18.821943,-49.74805
8543,nm1798673,Gavin Williams,\N,\N,"actor,writer",tt0439518,-11.916756,-54.557568
8544,nm7398918,Martin D. Marshall,\N,\N,,\N,-23.645262,-64.24019
8545,nm9094164,Kent Leong,\N,\N,miscellaneous,tt6449354,-15.322551,-8.455874
8546,nm10764201,Angela Utarid,\N,\N,actor,tt10481990,48.48116,-7.471392
8547,nm11912464,Doug Kreiger,\N,\N,,tt8389380,-38.723976,-45.511696
8548,nm2508667,Francisco 'Paco' Salmeron,\N,\N,"location_management,miscellaneous","tt0303580,tt0313300",10.151405,7.1332383
8549,nm13978343,Benjamin Cole Drabinski,\N,\N,actor,\N,-26.529444,-14.273756
8550,nm5840010,Sofia Stamelou,\N,\N,make_up_department,"tt6128920,tt7115852,tt5428924",39.327625,14.771897
8551,nm0794547,Ye. Shkultina,\N,\N,"editor,editorial_department","tt0144111,tt0231616,tt0047628,tt27050929",-1.4009871,44.712925
8552,nm11808444,Lynn Douglass,\N,\N,producer,tt12878988,53.941654,-37.01549
8553,nm3734359,Imre Gazdag,\N,\N,miscellaneous,"tt0061881,tt5343486",-13.164123,45.450592
8554,nm7575686,Melissa Motta,\N,\N,actress,"tt3494854,tt5015984",38.93518,-13.845799
8555,nm13496317,Dee Makhubele,\N,\N,actor,tt1527854,-40.68317,-34.99759
8556,nm9416345,Emilio Collado,\N,\N,actor,tt3105652,3.833142,1.270308
8557,nm1545786,Michelle Garuik,\N,\N,"sound_department,music_department","tt0457572,tt1092050,tt1572297,tt0476466",32.579193,-12.510949
8558,nm9041382,Thomas Block,\N,\N,"miscellaneous,camera_department",tt0073989,-20.19782,-21.922277
8559,nm8495887,Kaylah Fekler,\N,\N,"writer,camera_department,music_department",tt6131904,44.955105,-1.9253333
8560,nm2767267,Mohit Hussein,\N,\N,"director,writer,cinematographer","tt21032962,tt6888294,tt13130170,tt1097006",-23.212526,65.62085
8561,nm2126843,Harold Verwoert,1968,\N,"actor,soundtrack,writer","tt4707568,tt13463546,tt0756268,tt8615956",2.1808057,-38.860973
8562,nm10440086,John Moeller,\N,\N,script_department,tt9296614,0.21537632,-27.279226
8563,nm7913625,Cathy Pardon,\N,\N,miscellaneous,tt0278675,61.652493,-19.66402
8564,nm5463477,Frank Decker,\N,\N,"sound_department,special_effects,camera_department",tt2628152,-58.19596,-32.816757
8565,nm3001811,Judith Wardle,\N,\N,,tt1226639,67.616684,-27.803837
8566,nm5834377,Richard T. Mallen,\N,\N,miscellaneous,tt3044782,-43.119553,-16.615705
8567,nm10993695,Brad Brewington,\N,\N,sound_department,"tt10971504,tt12157532,tt11880122,tt13238512",-29.21215,-52.193966
8568,nm4922903,Hanna Ricova,\N,\N,actress,tt2083961,49.73606,-5.5404544
8569,nm4747716,Melissa Drexel,\N,\N,actress,tt1464580,38.41793,-13.220835
8570,nm6399891,Jerico Herry de Exposto,\N,\N,camera_department,"tt5861514,tt3640162",3.2114234,18.923326
8571,nm9498859,James Desmond,\N,\N,actor,tt7769344,-13.999516,-39.27965
8572,nm9764074,Fergus Doyle,\N,\N,writer,tt8262634,-42.408768,-40.39757
8573,nm8528990,Chris Butikofer,\N,\N,animation_department,"tt13634480,tt1396212",-42.71555,-54.234207
8574,nm10423856,Kizzy Morris,\N,\N,actress,tt9654830,-7.381783,-60.17432
8575,nm14741588,Fabienne Van Brussel,\N,\N,actress,tt0257705,21.32908,25.415585
8576,nm14595640,Shelenn White,\N,\N,actress,tt26895806,-1.5336677,-56.007343
8577,nm11392630,Max,\N,\N,,tt11116936,-74.5455,-4.732439
8578,nm4658426,Gary Atkinson,\N,\N,,tt2006258,-48.278847,-39.914318
8579,nm11149374,Madelene Hjort,\N,\N,"editor,director,writer","tt12545210,tt12350284,tt12302758,tt11226418",61.729458,-17.430513
8580,nm0250775,Ole Ege,1934,2018,"cinematographer,director,writer","tt1143890,tt0255499,tt0067143,tt0303163",-9.598626,33.92378
8581,nm4843585,Galen Tercek,\N,\N,,\N,-35.09558,26.254894
8582,nm2138113,Kentaro Yasui,\N,\N,miscellaneous,"tt0322968,tt0208156,tt0208155,tt1300585",36.220924,46.41318
8583,nm6547840,Daniel Kofler,\N,\N,camera_department,tt3037156,-42.289505,-2.3650374
8584,nm10972411,Guo Yi Ran,\N,\N,actor,tt7755880,36.17784,74.85993
8585,nm14774253,Kazuhito Ômiya,\N,\N,"director,animation_department","tt28015850,tt1734113",29.655437,51.67654
8586,nm3815166,Ryan Camacho,\N,\N,make_up_department,tt1605764,-38.203938,-58.09467
8587,nm4552067,Riza Gardoce,\N,\N,producer,tt1989539,10.002522,35.47982
8588,nm6692508,Keizo Horiuchi,\N,\N,"soundtrack,actor","tt0109553,tt0054845",30.563301,46.787117
8589,nm7059719,Paige Mayes,\N,\N,actress,"tt4364864,tt4725948",41.41517,-14.298272
8590,nm13985241,Rich Coleman,\N,\N,,"tt4367278,tt9015358",-3.1565504,-67.957924
8591,nm6253378,Lisa Garisto,\N,\N,actor,"tt3500602,tt6740154,tt3478566,tt4157914",41.329445,-16.5338
8592,nm1616093,Brian Rohr,\N,\N,"director,editorial_department,sound_department","tt2837378,tt0372370",-37.30895,-15.002782
8593,nm2382364,Wayne Duband,\N,\N,"producer,executive","tt0857376,tt1935953,tt1935203,tt1418754",10.046468,-59.96397
8594,nm6759112,Steven Gassman,\N,\N,miscellaneous,tt2367769,-47.519306,-23.455723
8595,nm9300325,John Boy,\N,\N,,\N,-1.325141,-31.799088
8596,nm4970310,Vanessa Gillis,\N,\N,art_department,tt1204342,66.82896,16.663424
8597,nm12486360,Sebastian Kawka,\N,\N,camera_department,tt1628033,-37.97515,16.45116
8598,nm9174048,Ruth Vanderwood,\N,\N,make_up_department,tt7208112,59.964836,-41.654984
8599,nm3628968,Ajay Raut,\N,\N,transportation_department,tt1518810,-1.2952101,72.047516
8600,nm13669430,Josiah Croasdell,\N,\N,"writer,producer",tt20249322,-12.078193,-30.039705
8601,nm13763056,Joshua Woods,\N,\N,"director,writer,cinematographer","tt20723746,tt27942015",-25.384476,-40.27575
8602,nm5260348,Shahzoda,\N,\N,actress,"tt2391382,tt9488014,tt2140177,tt15144810",-16.114422,55.240498
8603,nm14602127,Amy McKnight,\N,\N,sound_department,tt26911854,49.096798,-28.416622
8604,nm10310380,Rajith Ramesan,\N,\N,producer,tt9399712,-5.1313667,74.1554
8605,nm0578279,Bart Melocco,\N,\N,"visual_effects,camera_department","tt0089530,tt0455824",-4.992572,-6.7528358
8606,nm13521939,Beth Hillebrecht,\N,\N,,\N,52.958294,-29.141039
8607,nm2316814,Jean Crochelet,\N,\N,cinematographer,tt0826047,17.871912,-24.984562
8608,nm15023991,Jan Mayer,\N,\N,"actor,cinematographer,editor",tt28318996,-44.315796,26.946886
8609,nm7551535,Koby Wagner,\N,\N,actor,tt0094481,-47.77487,4.7211103
8610,nm13781837,Matthew Ferguson,\N,\N,"director,actor",tt21101208,-40.342186,-38.952423
8611,nm12809360,Mary Burdick,\N,\N,actress,tt0244452,52.949352,-43.286568
8612,nm1184550,William Burge,\N,\N,art_director,"tt0320651,tt1822168",-29.399837,-12.376222
8613,nm10067154,Marion van Buul,\N,\N,,tt8675294,20.118845,-28.321981
8614,nm14776182,Jeffrey Weinzweig,\N,\N,"writer,producer",tt27550485,-51.559162,3.3134801
8615,nm12496420,Firefly Suresh,\N,\N,visual_effects,tt12015102,10.969168,40.526867
8616,nm11896592,Paride Rava,\N,\N,,"tt13087230,tt13152556",10.042009,25.871664
8617,nm6574656,Svend Petersen,\N,\N,,tt3783502,-48.477654,19.444479
8618,nm7582201,Angel Mohammed,\N,\N,,tt5021194,-20.32982,64.746086
8619,nm9373277,Charles Peak,\N,\N,actor,"tt0115126,tt5059126",23.30134,-53.27015
8620,nm14618468,Rich Bressler,\N,\N,,\N,-43.806404,-15.107891
8621,nm7138588,Kailey Polcik,\N,\N,,\N,29.606035,-28.363096
8622,nm5318459,Danielle Nichols,\N,\N,actress,"tt6110648,tt3695396,tt11067932",43.87719,-7.732821
8623,nm3667817,Ayako Niwa,\N,\N,actress,tt0818110,16.7185,47.862392
8624,nm6156545,Garrett Pounds,\N,\N,actor,tt3407950,-14.526049,-56.62279
8625,nm11406827,Lee Ryan,\N,\N,,tt11610790,-29.274677,-35.45863
8626,nm9554265,Sasitha Kanjanasahas,\N,\N,"visual_effects,miscellaneous","tt12151820,tt7717440",5.703441,60.00685
8627,nm11148841,Josh 'Chip' Walters,\N,\N,,"tt10910418,tt9173154",-45.85612,-64.463806
8628,nm5270739,Joanna Rybus,\N,\N,"production_manager,producer,miscellaneous","tt4354276,tt5070062,tt7422258,tt4532368",48.20615,16.18166
8629,nm10556401,Andrés Martín,\N,\N,,tt2404696,-12.124137,-6.8194666
8630,nm9723464,Nigel Cox,\N,\N,actor,"tt27425059,tt26754117,tt10940358,tt8756826",-34.584858,-25.585894
8631,nm11704164,Ranjith Pulikkadath Unni,\N,\N,actor,tt12593208,3.6673427,59.36782
8632,nm3134930,Dave Lambert,\N,\N,composer,"tt1847633,tt0259795",-39.60888,-21.510208
8633,nm9264664,Justin Lu,\N,\N,"sound_department,miscellaneous","tt7353250,tt8928532",-51.655334,-49.049313
8634,nm13220134,Aman Sharma,\N,\N,miscellaneous,tt6112414,-0.3472286,70.64895
8635,nm7343164,John Karayiannis,\N,\N,soundtrack,"tt4701902,tt4702140",-33.966736,24.252579
8636,nm13998503,Mark De Wessel Fries,\N,\N,actor,tt13973198,-24.68168,23.351915
8637,nm9192978,Shu-Hung Lou,\N,\N,art_department,"tt0109947,tt0934871",31.085588,66.66297
8638,nm4167727,Jamie Pent,\N,\N,"editor,cinematographer,camera_department","tt15089136,tt1769740",-2.4592857,-69.76331
8639,nm4799581,Azrul Zaidi,\N,\N,actor,"tt2145724,tt2127357",-23.198427,54.10442
8640,nm9831517,Salvador Martínez,\N,\N,camera_department,"tt7712420,tt21955650,tt19409358",6.676754,-7.184935
8641,nm1454055,Dawn M. Bourn,1974,\N,,\N,44.87632,-39.146065
8642,nm5597031,Willy Field,\N,\N,,tt2802210,-17.958483,-16.572958
8643,nm8268189,Eldean Eudelle,\N,\N,actor,"tt4562926,tt11646262",-0.74645436,-43.54612
8644,nm5845862,Gary Bacon,\N,\N,,\N,-50.40029,-39.973076
8645,nm13079843,Natasha Hawrysh,\N,\N,,\N,40.46192,-2.5181103
8646,nm6807889,Christie Lambert,\N,\N,miscellaneous,tt4076330,53.818962,-48.460693
8647,nm13212143,Dylan Lahr,\N,\N,editorial_department,tt15204216,-55.003475,-2.4722743
8648,nm10996726,Danielle Weiss,\N,\N,legal,\N,43.936874,-7.774431
8649,nm14630029,Heberth Rojas,\N,\N,cinematographer,tt27048116,-1.0591905,-10.042221
8650,nm4695082,Gemma Harrison,\N,\N,actor,tt2070645,55.079628,-26.069626
8651,nm0064712,Black Beauty,\N,\N,casting_department,tt0069792,30.519934,-42.858574
8652,nm2072571,Vicki Johnson,\N,\N,actress,tt0484808,45.95513,-25.099718
8653,nm7029512,Will Jones,\N,\N,actor,tt4325644,5.489321,-65.75129
8654,nm14361118,Gun Kansara,1952,\N,,\N,4.296358,56.626877
8655,nm2684696,April Aldrich,\N,\N,actress,tt1023505,55.276726,-0.7645416
8656,nm1839369,John Guarino,\N,\N,"cinematographer,camera_department,editor","tt0448161,tt1267156,tt4536684,tt0863033",-19.839613,0.11479987
8657,nm11325266,Tyler Lee,\N,\N,,\N,-27.494913,-56.498135
8658,nm2831935,Clémence Nivoix,\N,\N,actress,tt0169505,47.70719,13.052647
8659,nm4092381,Desire Lucus,\N,\N,actress,tt1730146,5.891835,14.311671
8660,nm9642972,City of Cebu,\N,\N,actor,tt2119388,24.731697,60.90408
8661,nm12631454,Porpang Sudarat,\N,\N,,tt14465448,7.2223954,57.04281
8662,nm2433095,Jeffrey McManus,\N,\N,"sound_department,music_department","tt0888009,tt2302085,tt27613369",-53.96702,-30.063984
8663,nm11766140,Agathe Compagnon,\N,\N,"visual_effects,producer","tt5117670,tt6703486,tt9409854,tt6292852",-13.544102,26.006954
8664,nm10480418,Rodolfo Fanti,\N,\N,visual_effects,"tt0437086,tt6791350,tt5884052,tt6320628",-15.976665,8.766504
8665,nm10713591,Jim Staples,\N,\N,,\N,-37.932426,-64.7791
8666,nm8194254,Kevrin Griffin,\N,\N,animation_department,tt5471188,12.351964,-29.933018
8667,nm15063942,Cyrus Clarke,\N,\N,sound_department,tt1521037,1.5303637,-31.189974
8668,nm1686062,Max,2001,2017,actor,tt0489225,-74.5455,-4.732439
8669,nm3564030,Karel Bednár,1933,1989,miscellaneous,"tt0256676,tt6839996,tt0173196,tt0171631",-42.959816,30.25228
8670,nm0277137,Mikhail Filippov,1947,\N,actor,"tt2856930,tt0807769,tt0350475,tt0074762",-39.382572,41.651894
8671,nm1542386,Hugues Dubé,\N,\N,,tt0389656,-12.991038,22.55395
8672,nm0284891,Chris Fontana,\N,\N,actor,tt0085656,-43.460617,-53.171047
8673,nm5532129,George Rubanov,1989,\N,"producer,location_management,camera_department","tt5749052,tt2771448,tt3606432,tt2468804",-40.9313,41.22669
8674,nm1868309,Katja Elgaard Holm,\N,\N,actress,"tt0346365,tt0383164,tt1148239",50.97969,2.7936115
8675,nm3274835,Aaron Globerman,\N,\N,make_up_department,"tt0421715,tt0758746,tt0409459,tt2006295",-33.270134,-1.7504387
8676,nm3161483,Samy Ghorbel,\N,\N,actor,tt0425621,-37.145317,2.1188653
8677,nm14966231,Colleen O'Callaghan,\N,\N,make_up_department,tt15815864,50.706028,-19.608644
8678,nm6008318,Brandley Baker,\N,\N,,\N,-15.330767,-69.78587
8679,nm2035925,Daniel Perez,\N,\N,"producer,actor,composer",tt0481557,1.21521,-5.7526965
8680,nm9624784,Adrian Smith,\N,\N,miscellaneous,tt7999866,-17.344715,-46.258434
8681,nm10813326,Romain Neveu,\N,\N,"location_management,production_manager","tt21615440,tt10584538,tt25969960",-23.335987,12.475729
8682,nm11997638,Omar Sabir,\N,\N,,tt5351176,-24.670847,61.475018
8683,nm8381043,Taylor Rae,\N,\N,actress,tt4151188,28.263685,-34.887512
8684,nm1375676,Iben Lytke,\N,\N,miscellaneous,tt0320016,-9.422439,46.91233
8685,nm12304211,Gil Lejeune,\N,\N,miscellaneous,tt14017098,10.939572,-12.865647
8686,nm1963065,Bjarni Bessason,\N,\N,actor,tt0466485,-17.57078,27.502293
8687,nm12598404,Gabriele Fuso,\N,\N,,\N,32.18807,1.973017
8688,nm11898087,Shinami Nozaki,\N,\N,animation_department,tt1068848,32.44746,44.313614
8689,nm3569982,Lynne Hamm,\N,\N,costume_department,tt1490761,53.058342,-35.723236
8690,nm12804433,Andrew Owen Grant Pilgrim,\N,\N,actor,tt10293938,-25.806992,-24.239676
8691,nm1880860,Armand Kaproff,1919,2005,"music_department,soundtrack","tt0048180,tt0086465",-43.460995,-0.3395119
8692,nm0440229,Vincent Kartheiser,1979,\N,actor,"tt0426883,tt0119630,tt1637688,tt0804503",-27.495014,13.639726
8693,nm4760805,Casey O'Malley,\N,\N,stunts,tt2097307,-8.263358,-24.498
8694,nm9196802,Pablo Sánchez,\N,\N,camera_department,tt7245392,-2.4138913,-1.1782411
8695,nm0023625,Jean Alwyn,1885,1964,actress,"tt0141141,tt1276440",17.979918,-24.998747
8696,nm1414276,Jeremy Zuckerman,\N,\N,"composer,sound_department,music_department","tt0417299,tt11388406,tt1695360,tt3921180",-26.149275,-43.67726
8697,nm14799481,Don McGlinchey,\N,\N,transportation_department,tt0140934,-44.210384,-19.71005
8698,nm6632464,Madison Seabrooks,\N,\N,actress,"tt3599930,tt3915508",34.42929,-41.943954
8699,nm7399091,Kijjasak Triyanond,\N,\N,music_department,tt2963768,6.499798,53.463634
8700,nm10290887,Daming Xing,\N,\N,cinematographer,tt9355220,30.848299,75.70753
8701,nm12743275,Alla Omelyuta,\N,\N,,tt6677872,5.0796723,42.82656
8702,nm10384351,Poria Edalat,\N,\N,"miscellaneous,production_manager","tt1375666,tt7321794,tt4776878",6.599098,48.68622
8703,nm3392934,Marc Coucke,1965,\N,actor,"tt4637616,tt14536146,tt1670157,tt4002200",-55.373962,-22.528147
8704,nm11200656,Víctor González,\N,\N,actor,tt0922037,0.788951,-11.1007805
8705,nm11328396,Donald Callahan,\N,\N,"actor,editor","tt11734902,tt14909118",-22.03395,-34.14416
8706,nm8967359,William Baker,\N,\N,actor,tt2516610,-15.818696,-69.59551
8707,nm1492615,Tania Einberg,\N,\N,"art_department,set_decorator","tt1430132,tt2316204,tt1456941,tt0458525",26.348091,29.446095
8708,nm5455649,Brian Satenstein,\N,\N,actor,tt2620170,-36.881073,-35.15299
8709,nm0412459,Cristiano Ivorio,\N,\N,art_department,tt0107956,-9.461499,6.3355
8710,nm3837575,Gábor Hörcher,\N,\N,"writer,director,producer","tt20218128,tt4277250,tt1498194,tt4182298",-45.381813,14.252803
8711,nm4399326,Ruben Schmidt,\N,\N,miscellaneous,tt1863268,-58.173065,9.267715
8712,nm6238229,Aglaia Gallmann Josty,\N,\N,,tt2369650,36.957043,3.6887283
8713,nm5241540,Rami Zarhin,\N,\N,actor,"tt2104908,tt0833422",-24.499466,54.386154
8714,nm3890428,Elsa Viehweg,\N,\N,actress,tt0095490,50.743797,13.84617
8715,nm1415704,Athianai Grece,\N,\N,actress,tt0032242,23.735878,39.18437
8716,nm12319548,Eva Sri Rahmadani,\N,\N,"costume_department,make_up_department",tt14051728,5.9610844,74.09115
8717,nm6540626,Patrick Grady,\N,\N,"actor,writer,animation_department","tt5424824,tt3774244",-19.908955,-39.033432
