,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
5089,nm0751583,Carlos Russo,1959,2017,actor,"tt4847374,tt2086840,tt0182918,tt5544424",11.9213915,4.092227
5090,nm9423627,Mingyuan Zhang,\N,\N,actor,tt7600270,6.9402347,8.1914215
5091,nm4989289,Dewey Schwinn,\N,\N,,\N,9.475828,2.7440581
5092,nm13098441,Veronika Meyer,1951,\N,,tt1022932,7.0409513,5.348997
5093,nm6750860,Davide Selmi,\N,\N,"actor,assistant_director","tt4045502,tt4023300,tt4015294,tt4045620",10.065863,2.4217153
5094,nm8142735,Charity Nyirenda,\N,\N,,\N,6.2016153,4.005599
5095,nm2659304,Ezequiel Virgen,\N,\N,stunts,"tt1810683,tt0472043",9.207504,5.51082
5096,nm4034776,Thaddeus Yza,\N,\N,composer,"tt1965033,tt1813229,tt1961146",8.57558,7.3954387
5097,nm12555128,Tracy Yardley,\N,\N,"art_department,miscellaneous","tt14614272,tt14594290,tt15185112,tt15267452",5.5932918,2.8697786
5098,nm1007106,Jan Willem van Goor,\N,\N,actor,tt0100006,9.213975,4.3531456
5099,nm7691639,Patrick,\N,\N,actor,tt5156484,8.223124,1.7851675
5100,nm10779270,Kelly Cobb,\N,\N,,tt7311010,5.8572454,2.825093
5101,nm11477769,He Kai,\N,\N,assistant_director,tt3748768,6.9832225,7.2377687
5102,nm4568670,Rick Serranno Winston,\N,\N,cinematographer,"tt2023356,tt2316345,tt2143488",8.272382,-0.45792142
5103,nm10806040,Gonzalo Zunica Martinez,\N,\N,camera_department,tt9342636,10.864662,5.247463
5104,nm9591131,Kay Singh,\N,\N,"actor,camera_department,sound_department","tt7940170,tt7940172",9.924151,8.211237
5105,nm4410835,Shaun Shokrollahi,\N,\N,animation_department,"tt0124229,tt0186330",9.625158,8.227739
5106,nm11011252,Dave Taylor,\N,\N,actor,tt11010524,6.983416,0.924025
5107,nm8340293,Dave Norcott,\N,\N,,tt5900164,9.110615,1.1187452
5108,nm8907636,Lani Makholm,\N,\N,,\N,9.367267,6.921186
5109,nm9603665,Lenka Potmesilová,\N,\N,actress,"tt9056854,tt5421268",8.55051,6.240261
5110,nm8377049,Sven Löfman,\N,\N,actor,tt5985774,9.627215,4.70517
5111,nm7636199,Uthaiwan Chawana,\N,\N,miscellaneous,tt0110490,9.79476,7.622264
5112,nm8471678,Kevin Canon,\N,\N,editor,tt6099634,8.77428,1.6774892
5113,nm5924168,Philip Degaetano,\N,\N,miscellaneous,"tt0408306,tt1186830",11.123642,4.8521066
5114,nm10087615,Moksha,\N,\N,actress,\N,10.0539875,7.2455854
5115,nm5299602,Terrence Warren,\N,\N,camera_department,tt2290427,9.849236,0.8068934
5116,nm5394750,Quinn Whalley,\N,\N,"miscellaneous,composer,soundtrack",tt0441826,7.041415,3.4636953
5117,nm5171418,Satyendranath Lahiri,\N,\N,actor,tt0243879,9.691944,7.8420033
5118,nm11457983,Nelson Villareal,\N,\N,camera_department,tt3103454,11.023012,1.2511941
5119,nm4354385,Eduardo Martín,\N,\N,"director,cinematographer,composer",tt1855181,9.937067,2.55426
5120,nm10971908,Keith Grant,\N,\N,,\N,8.037609,1.2704647
5121,nm0790596,John Sheehan,1885,1952,actor,"tt0021770,tt0036255,tt0032591,tt0028380",9.906618,1.4330144
5122,nm6067099,Francesca Machado,\N,\N,"actress,make_up_department","tt6443116,tt3266324",5.09594,2.3637927
5123,nm4697025,Enzo Mezzacasa,\N,\N,actor,tt1837587,10.668295,4.3953867
5124,nm0916384,Herb Webber,\N,\N,,tt0066435,7.6105056,2.2511697
5125,nm12486873,Akeem Kareem,\N,\N,"set_decorator,art_department","tt15192042,tt8542144",9.752821,7.408406
5126,nm5534983,John Suley,\N,\N,,tt0765425,9.978061,0.9255164
5127,nm6550935,Peter Tickell,\N,\N,,tt3695114,9.835185,-0.57568127
5128,nm14248685,Mbah Charles,\N,\N,editorial_department,tt23724696,11.295849,2.000682
5129,nm5502659,Robert Breland,\N,\N,"cinematographer,camera_department,editor",tt2675302,10.523259,1.4054334
5130,nm2668369,José Marín,\N,\N,transportation_department,"tt1506999,tt0497465,tt0464141,tt0361862",11.557716,4.5463095
5131,nm5140407,Nicholas Chapman,\N,\N,actor,"tt6156324,tt6241138,tt6011244,tt6786360",9.565217,1.8338295
5132,nm14689468,William Skeels,\N,\N,camera_department,tt12994356,9.48017,2.5826094
5133,nm10356199,Khalexia Gwendolyn Mackenzie,\N,\N,"director,actress,producer","tt19402100,tt21268078",4.666625,3.941607
5134,nm4217973,Justine Farrar,\N,\N,actress,tt1670224,10.308571,3.4452302
5135,nm10914310,Nicholas Grenier,\N,\N,actor,tt10808514,9.944499,3.198569
5136,nm12315727,Sarah Stokes,\N,\N,miscellaneous,tt1197646,4.8693233,4.53888
5137,nm11882382,Amirah Gordon,\N,\N,actress,tt12696738,10.101568,1.1605968
5138,nm7765811,Ami Edoardo,\N,\N,sound_department,"tt5813020,tt5178348",10.980011,5.090814
5139,nm12624338,Charlotte Zimmerman,\N,\N,,\N,5.4984903,4.1104684
5140,nm13790196,Frauke Harder,\N,\N,actress,tt21121604,8.45742,7.600656
5141,nm8734806,Neha Badola,\N,\N,actress,tt6464492,8.160861,6.161063
5142,nm5286609,Francesca Splendiani,\N,\N,actress,tt2411718,5.072075,2.35887
5143,nm13600651,Rey Ruiz,\N,\N,,\N,12.083701,4.5370665
5144,nm7695871,Stephen Sherman,\N,\N,director,tt9480752,8.7444515,0.9813554
5145,nm2689730,Luz Feduch,\N,\N,,tt1022944,10.380149,5.3489904
5146,nm2253316,Susan Avile,\N,\N,,tt0318939,6.2424703,3.5747457
5147,nm4972486,Mike Scarcella,\N,\N,producer,"tt2525982,tt2325703",9.050683,1.1589001
5148,nm7426909,Baby de Dios,\N,\N,actor,tt4823366,10.164052,5.487159
5149,nm1883597,Ryan Anthony-Jones,\N,\N,actor,"tt5989466,tt0418267,tt26010494,tt1239129",7.503796,1.0070921
5150,nm9385861,Olan Mill,\N,\N,composer,tt7580768,9.077298,6.2662263
5151,nm3815894,Nikolay Podoshva,\N,\N,actor,tt1239426,8.954069,4.1666684
5152,nm9455687,Chrystal Davis-Evans,\N,\N,,tt0072584,8.3016405,0.048088647
5153,nm7182508,Clara Fields,\N,\N,,\N,5.9601464,4.614924
5154,nm11430599,Luis Molina,\N,\N,actor,tt11747286,11.998638,4.704884
5155,nm5603900,Mehmood Ahmed,\N,\N,actor,tt2804030,10.476463,7.1014752
5156,nm11486646,Sten Vermund,\N,\N,,tt1170244,9.43829,4.641942
5157,nm3682711,Ethan Porter,\N,\N,composer,tt1545517,11.507616,1.5281788
5158,nm5373798,Jennifer J. Barnes,\N,\N,miscellaneous,"tt1586676,tt7053188",4.7223053,4.7232738
5159,nm4419571,Jodi Clark,\N,\N,,tt1884384,4.56388,3.6633942
5160,nm13586092,Florencia Ivana Llanos,\N,\N,art_department,tt19752536,9.065597,5.598665
5161,nm13125990,Reba Fladger,\N,\N,actress,tt16091856,10.36142,5.978924
5162,nm6810319,Masconi White,\N,\N,producer,tt4078220,8.724307,5.251049
5163,nm4846954,Morgan De Laporte,\N,\N,"cinematographer,camera_department,producer","tt3957062,tt2120088,tt4793264,tt4887374",9.942491,4.7595935
5164,nm14733022,Jacqueline Bernardo,\N,\N,"actress,editor,producer",tt27454488,6.977518,4.6422534
5165,nm2466388,Klaus Beyer,1952,\N,"actor,director,composer","tt7224888,tt2119378,tt2664078,tt2124079",8.603326,3.7559178
5166,nm9330068,Saeedeh Hosseini,\N,\N,make_up_department,tt7481324,8.871067,6.430691
5167,nm9661152,Belen Menjibar,\N,\N,camera_department,"tt9805688,tt8070386",9.185521,6.898897
5168,nm12499234,Ramesh Pydiah,\N,\N,,\N,10.05903,7.4218826
5169,nm2815013,Yôsuke Uda,\N,\N,miscellaneous,"tt1129937,tt1104102,tt6198140,tt1236211",8.567723,8.022118
5170,nm14472929,Joshua Shoemaker,\N,\N,director,\N,12.441624,3.4488595
5171,nm13062049,Bojana Lekic,\N,\N,"writer,producer","tt27882334,tt15762042,tt27882800",8.290489,5.6180525
5172,nm8000452,Ryan Domier,\N,\N,miscellaneous,tt5389538,9.126075,1.5154055
5173,nm9278931,Chimpa,\N,\N,,tt7383390,7.9234405,6.8719535
5174,nm9471979,Nandy Nicodeme,\N,\N,,"tt10236146,tt8844718,tt0799870,tt8847556",10.829019,5.3951163
5175,nm5063865,Wajid,\N,\N,,\N,9.022493,7.4968734
5176,nm11335383,B.B. Gunz,\N,\N,make_up_department,tt11614138,8.595319,3.2431202
5177,nm12102957,Tisa Banga-Banga,\N,\N,actress,tt13320784,8.589669,6.705287
5178,nm13496681,Ty'keen Wilson,\N,\N,actor,tt18923624,7.6179404,-0.3911733
5179,nm8293814,María De la Luz Villa Poblano,\N,\N,,tt5890952,7.2011633,5.1703324
5180,nm13825661,Mih Ninfetinha,\N,\N,actress,tt13549098,9.014179,7.6332097
5181,nm3344132,Jessica Clark,\N,\N,"art_department,set_decorator,costume_department","tt4046784,tt3397884,tt9243946,tt2209764",4.1341815,3.812825
5182,nm9825792,Andy Baxter,\N,\N,"cinematographer,editor,director","tt8905926,tt8950594,tt8389610",9.018248,0.63464135
5183,nm8626026,Daniel Grimston,\N,\N,actor,tt6304502,10.458546,1.638055
5184,nm8934832,Mehak Oberoi,\N,\N,make_up_department,"tt7255568,tt13062628,tt9248934,tt18411490",9.814219,6.8732843
5185,nm5205251,François de la Torre,\N,\N,actor,tt1571565,10.120667,4.21381
5186,nm1578521,Steve Werner,\N,\N,"producer,miscellaneous,production_manager","tt13990474,tt3672578,tt1159605,tt0386661",9.46937,2.9066088
5187,nm10688379,Julie Chevillat,\N,\N,,tt10320342,4.8882713,3.3915007
5188,nm8704429,Sònia Masuda Mora,\N,\N,"actress,costume_department","tt21378858,tt9043960,tt8580372,tt9050098",7.1705565,6.0990343
5189,nm7971508,Paul Russell,\N,\N,producer,tt5519840,10.782009,0.7496812
5190,nm5032821,Joe Bithorn,\N,\N,music_department,tt2107763,8.173925,0.54122925
5191,nm4446431,Karl-Heinz Knippfeld,\N,\N,camera_department,tt0111957,9.071956,3.3068829
5192,nm0916179,Kim Webb,\N,\N,"actress,producer","tt0099329,tt0783443,tt0095270,tt0384234",5.9029617,6.1495395
5193,nm12195973,Stephanie Morrison,\N,\N,actress,tt13758558,5.06194,5.361242
5194,nm2951964,Ben Rindner,\N,\N,"actor,camera_department","tt1382505,tt1495738,tt1200790,tt2319305",9.087071,2.142812
5195,nm7274970,Joseph Rose,\N,\N,"director,writer,cinematographer","tt4622466,tt4627190",8.322518,2.3629925
5196,nm1396007,Linda Sandoval,\N,\N,actress,"tt0369330,tt0090410",5.9320726,3.2176063
5197,nm8653048,Eugenia Gobbato,\N,\N,miscellaneous,tt0342213,8.597641,5.808615
5198,nm3523963,Camille Pouzol,\N,\N,"writer,actor","tt10375672,tt27733135,tt4277922,tt5085178",6.7913866,4.326992
5199,nm14083438,B. Shilov,\N,\N,writer,tt22311182,8.011076,7.1271133
5200,nm8345140,Rajiv Mishra,\N,\N,actor,tt5946724,9.9778385,7.9752035
5201,nm5283964,Monica A. Young,\N,\N,"producer,manager,music_department","tt10471904,tt7129636,tt12681586",5.7564187,5.4947762
5202,nm5105224,Tabbatha Cavendish,\N,\N,,tt2209842,7.5929375,6.1527348
5203,nm12091746,Wrestler Anuj Chaudhary,\N,\N,actor,tt13523668,9.805667,7.7091937
5204,nm9099154,Louis Teddy,\N,\N,"director,editor","tt7080666,tt8386720",8.68413,1.7540504
5205,nm2266163,Gregg Brilliant,\N,\N,"miscellaneous,producer,manager","tt8111088,tt6105098,tt2103281,tt0454876",9.587202,1.7743508
5206,nm13869728,Dimitris Kotzonis,\N,\N,actor,tt21102066,9.446983,4.035384
5207,nm12224366,Kusheda Salyers,\N,\N,,\N,8.835021,4.8224697
5208,nm3784341,Vanesa Matoma,\N,\N,make_up_department,tt1592203,7.514712,5.4200377
5209,nm2987645,Sue Gilcrist,\N,\N,"animation_department,art_department","tt0069641,tt20258842,tt0369109,tt0364783",7.912786,2.084299
5210,nm1353052,Lorraine Pope,\N,\N,actress,"tt1946182,tt1330603,tt1073486,tt1356939",6.3862514,4.618278
5211,nm2870006,Brandon Dabul-Sanchez,\N,\N,actor,tt1128071,11.779967,4.3937306
5212,nm12329377,Tomoyo Maruta,\N,\N,animation_department,tt14068416,8.720744,6.949506
5213,nm14003789,Takashi Inoue,\N,\N,,tt7371654,8.553239,7.8912244
5214,nm7380450,Victoria Kelly,\N,\N,writer,tt4759644,4.1575365,4.4007
5215,nm14551631,Jake Kelsick,\N,\N,,tt1604989,7.4910474,0.37514836
5216,nm0820189,Ljubisa Sreckovic,\N,\N,actor,"tt0238360,tt0268479,tt0234646",8.636168,5.1683216
5217,nm5480359,Martin Przelaskowski,\N,\N,visual_effects,"tt11132574,tt14966920",9.574879,2.7288752
5218,nm8562564,MM Madrigal,\N,\N,actress,tt6024216,9.586004,7.1329813
5219,nm14903311,Faramarz Zahedi,\N,\N,miscellaneous,tt3667346,10.477999,6.7082705
5220,nm6311510,L.S. Chan,\N,\N,executive,\N,7.4328403,7.8494987
5221,nm0789853,M.K. Shaw,\N,\N,miscellaneous,"tt0758746,tt0118928,tt0985694,tt2312718",8.619337,1.445033
5222,nm7890765,Charly Benitz,\N,\N,production_manager,tt5423002,7.2551374,4.396017
5223,nm12173830,Sarah Shurgin,\N,\N,costume_department,tt13701404,4.9211636,4.622533
5224,nm12562388,Reina Iwasaki,\N,\N,animation_department,"tt8438524,tt12311976,tt13370404,tt15766292",8.522971,7.75663
5225,nm3035215,Mr. Cahoun,\N,\N,miscellaneous,tt0147590,8.190761,2.1054657
5226,nm0587396,Christina Milian,1981,\N,"actress,music_department,soundtrack","tt0377471,tt0331933,tt0337592,tt0454919",4.932276,4.9957814
5227,nm14501978,DJ AugustYno,\N,\N,,tt13535116,8.119903,-0.08945444
5228,nm7943173,Erin Birgy,\N,\N,actress,tt3186130,5.4203453,3.3126912
5229,nm8370272,Stepan Kucheinyk,\N,\N,actor,tt5965110,8.925517,6.8240447
5230,nm1387477,Sanina Spotnik,\N,\N,actress,tt0368628,7.884465,5.2862067
5231,nm13515967,Yulya Ivanchenko,\N,\N,actress,tt19046328,8.706601,4.893911
5232,nm7796733,Nikolina Kusan,\N,\N,actress,tt5273990,8.133941,6.5276194
5233,nm9874794,Mick Welles,\N,\N,,\N,10.176266,-0.122600324
5234,nm8934627,Nicole Medeiros,\N,\N,actress,tt6800172,4.599897,4.528008
5235,nm7520382,Johnny Passadino,\N,\N,"editor,miscellaneous","tt5242948,tt4943408",9.938727,2.0829396
5236,nm11206760,Annette Bronkhorst,\N,\N,,\N,6.5439897,4.0859647
5237,nm10247439,Benjamin Farinazzohas,\N,\N,,tt7657494,10.129671,2.0155609
5238,nm3607839,Christine Stromberger,\N,\N,miscellaneous,"tt1500252,tt11787910",6.2864447,4.5763745
5239,nm14424971,Pierre Larose,\N,\N,miscellaneous,tt12693278,9.939985,3.5266333
5240,nm9162005,Bunt Stafford-Clark,\N,\N,sound_department,\N,8.758613,0.6726991
5241,nm14181453,Oliva Acosta,\N,\N,,\N,8.987661,5.81926
5242,nm13297663,Sara Pueyo Moreno,\N,\N,actor,"tt17044730,tt17072500,tt17038258",7.009651,4.8329954
5243,nm7801460,Nobuya Kiri,\N,\N,animation_department,tt3104114,8.882589,7.2114305
5244,nm9828652,Patrick O'Halloran,\N,\N,actor,"tt8394898,tt27773874,tt5712314,tt22048196",8.198275,1.8882804
5245,nm13968136,Nifa Sidibega,\N,\N,actor,tt2049584,9.055509,7.2301593
5246,nm7502072,Kathy Speirs,\N,\N,producer,"tt5193650,tt4895790,tt10975750,tt27599233",5.4451756,3.8398042
5247,nm7166595,Nazia Witkamp,\N,\N,"actress,production_manager","tt4497938,tt16898932",8.636513,5.5560207
5248,nm11940342,Erik Bieber Schut,\N,\N,,\N,9.57149,2.9028327
5249,nm1355426,Eetu Jurvanen,\N,\N,camera_department,tt0361587,9.439164,5.862478
5250,nm2715459,Gergö Árendás,\N,\N,actor,tt0272954,8.611606,6.211881
5251,nm12374447,Kimm Lindquist,\N,\N,,\N,9.218858,3.3501093
5252,nm5637319,Jesus Gomes,\N,\N,visual_effects,tt2854280,10.687696,3.00911
5253,nm13871090,Bruno Augusto de Almeida,\N,\N,miscellaneous,tt21350332,11.169398,4.631692
5254,nm5197853,Carmen Arza Hidalgo,\N,\N,"cinematographer,producer",tt2320376,7.2375646,5.0341163
5255,nm15047237,Anthony Lupi,\N,\N,,tt28372318,11.033232,2.7253416
5256,nm0478121,Christoph Kühn,\N,\N,"director,writer,producer","tt0120560,tt1032148,tt1032175,tt10089372",8.937567,3.0594492
5257,nm9791557,Paras Kumar,\N,\N,actor,tt7581902,9.823272,7.9736476
5258,nm5596276,Anna McGriff,\N,\N,camera_department,tt1853533,6.3077335,5.543894
5259,nm5198281,Esther Griñó,\N,\N,actress,tt2316872,5.867853,5.001108
5260,nm1773389,Kathee McCandless,\N,\N,actress,tt0426089,8.28556,0.42380607
5261,nm15117479,Kenny Hwang,\N,\N,actress,\N,6.74496,7.1957808
5262,nm10561570,Steven Peterson,\N,\N,"actor,stunts","tt9246600,tt4847946",9.38132,0.66464555
5263,nm10870199,Irem Bör,\N,\N,actress,tt10324306,9.839853,5.841074
5264,nm1482624,Masamitsu Washizu,\N,\N,"production_manager,producer","tt0117615,tt3075394,tt1425928,tt0386780",8.818742,7.307542
5265,nm10364680,Lucas Francesco,\N,\N,camera_department,"tt15028790,tt20447282,tt9419244",11.108139,3.8357596
5266,nm4252101,Adrian Sotelo,\N,\N,"actor,assistant_director,miscellaneous","tt2958480,tt1472007,tt5691474",11.343126,3.8215435
5267,nm8315596,Mehdi Nazari,\N,\N,writer,tt5912970,9.843391,6.6848874
5268,nm12747710,Ravindra Singh,\N,\N,editor,tt0402664,9.927775,8.151895
5269,nm12019751,Raluca Tihan,\N,\N,miscellaneous,tt10098580,9.955799,6.4801726
5270,nm2797402,Donna Davis,1945,2002,"casting_department,producer,miscellaneous","tt0461781,tt0099601,tt0217265",5.6089587,3.080475
5271,nm2844525,Viktor Gericke,\N,\N,actor,tt0046691,9.078808,4.54791
5272,nm14434468,Ismael Rivera,\N,\N,,\N,11.887118,4.7589173
5273,nm10138378,Danny Javier,\N,\N,actor,"tt8449410,tt9032166",11.782087,4.2238584
5274,nm2183813,Dumitru Cojocaru,\N,\N,actor,tt0235438,9.630553,5.8247957
5275,nm2059739,Kristina Sesar,\N,\N,actress,"tt0434737,tt13687856,tt0482074",5.6957684,4.2665067
5276,nm14122201,Daniel S. Hughes,\N,\N,,\N,10.648932,-0.44269535
5277,nm7506138,Shane Michael Louw,\N,\N,music_department,tt3949952,9.164209,1.5742807
5278,nm7967040,Carina Taylor,\N,\N,,\N,6.682508,1.2227194
5279,nm4792490,Jayson Gilliam,\N,\N,writer,tt2123929,10.258654,0.9627528
5280,nm14762564,Jason Armstrong,\N,\N,"art_department,writer",tt0381771,9.4659195,-0.026837314
5281,nm9218505,Pepijn Wajer,\N,\N,sound_department,"tt12472024,tt15425128,tt4944852,tt17044900",9.397251,5.181655
5282,nm13197739,David Williams,\N,\N,,\N,10.69617,0.9356345
5283,nm5549426,Russ Barry,\N,\N,"director,editor,animation_department","tt2963212,tt10076522,tt4949442,tt3762926",8.90793,0.60187817
5284,nm2922993,Jim Luxford,\N,\N,"actor,miscellaneous","tt9794270,tt1185434",8.00756,0.952212
5285,nm1321623,Marty Steinberg,\N,\N,"actor,camera_department,assistant_director","tt2187576,tt0331997,tt5689374,tt1675758",8.666431,2.934314
5286,nm14901566,Camille Duwat,\N,\N,art_department,tt5684214,6.8370743,4.1595793
5287,nm14214091,Gracianna Beckett,\N,\N,actress,tt23453382,6.7367463,4.9934673
5288,nm9614520,Jamal Kheirat,\N,\N,actor,tt7980280,8.635033,3.0264332
5289,nm9221105,Jason Jah. Lee,\N,\N,,tt7285124,9.264333,-0.08718651
5290,nm4467992,Mylène Page,\N,\N,"casting_department,miscellaneous","tt1533783,tt0399222,tt13057860,tt0477507",6.794117,4.1759086
5291,nm10812272,Diego Campessi,\N,\N,"producer,director,writer","tt22465184,tt10583314",11.299524,4.601538
5292,nm1281091,Ernest Sanderson,\N,\N,editor,tt0092325,9.517003,0.6171393
5293,nm1770557,Jon Marie Stanley,\N,\N,actress,"tt1733279,tt0433327",6.47053,4.390384
5294,nm3467175,Slavko Tasevski,\N,\N,actor,"tt0080571,tt0424657,tt1250323,tt1247349",8.637737,6.760555
5295,nm7302068,Kevin May,\N,\N,,\N,8.851442,1.4886309
5296,nm7549180,Lauren Crasnet,\N,\N,miscellaneous,tt0159847,4.730614,4.064127
5297,nm3522598,Stefania Berrino,\N,\N,costume_department,"tt3184722,tt9850488,tt1054112,tt3040510",6.5809083,5.3100805
5298,nm8274152,Wenwen Li,1984,\N,actress,"tt1756773,tt5868554",7.4768777,7.882898
5299,nm14741705,Sonic the Comic,\N,\N,music_department,\N,8.281065,1.8477229
5300,nm15085081,Justin Past,\N,\N,art_department,\N,7.2019672,1.2417632
5301,nm0647413,Eddie Olmedo,\N,\N,actor,tt0107508,8.934392,0.55082285
5302,nm1583310,Italico Brass,\N,\N,production_designer,tt0034573,9.130254,5.311491
5303,nm1201869,Olivier Ayache-Vidal,\N,\N,"director,writer","tt26447361,tt0326330,tt0499239,tt6481478",10.369516,3.2370806
5304,nm9218947,Peter Tögemann,\N,\N,miscellaneous,tt0086578,9.859204,-0.6100781
5305,nm0555023,Carlos Martínez,\N,\N,production_manager,tt0096859,11.739498,5.0646477
5306,nm0019925,Foz Allan,\N,\N,"producer,writer","tt5936448,tt2321596,tt16450274,tt4224588",8.741446,1.4371673
5307,nm0380531,Víctor Herrera,\N,\N,actor,tt0013828,11.816216,4.4501495
5308,nm5898177,Thomas Schinko,\N,\N,sound_department,tt3140698,9.524937,2.836356
5309,nm7340199,Bob Edwards,\N,\N,actor,tt4699436,7.4860516,0.8170442
5310,nm1958422,Shiv Kapoor,\N,\N,actor,tt0425531,9.373247,7.715884
5311,nm0075250,Leopoldo Beristáin,1878,1948,actor,"tt0032570,tt0228625,tt0228530,tt0219395",10.242851,4.3498526
5312,nm9608513,Mindy Gibbins-Klein,\N,\N,,tt7948706,9.608208,2.8966298
5313,nm2336773,Mickey DeSadest,\N,\N,,"tt0209094,tt0808447",9.852671,0.42021877
5314,nm11137869,Annette Harte,\N,\N,,\N,6.471331,3.9874814
5315,nm7775800,Yorgos Scapetis,\N,\N,actor,tt5254776,7.9307337,5.704824
5316,nm10736019,Geoff Gillespie,\N,\N,,\N,9.692852,0.9259452
5317,nm7596370,Gabriel H. Sanchez,\N,\N,actor,"tt4991900,tt12440110",11.726293,4.4151664
5318,nm1452258,Mario Tomás,\N,\N,"actor,writer","tt0381733,tt2401195,tt0380767,tt1280534",11.711616,3.746517
5319,nm10032635,Mike Zeck,\N,\N,actor,tt5641668,8.910183,1.0267266
5320,nm12101491,Jack Champion,\N,\N,camera_department,tt13539830,6.9845295,0.5812045
5321,nm1342811,Richard Leclers,\N,\N,"editor,editorial_department","tt0308131,tt2016347,tt0442207,tt0276830",10.119081,2.4711978
5322,nm1974522,Alethea Steven,\N,\N,actress,"tt0465653,tt1606667,tt12593322,tt1013873",9.678903,1.5371238
5323,nm0832832,Carl Stough,\N,\N,,\N,8.27138,3.2205963
5324,nm8651875,Wes Borg,\N,\N,,tt4460168,9.316119,1.7924565
5325,nm11903890,Brenda Woods,\N,\N,,tt13103344,5.836291,3.9514165
5326,nm8568414,Luka Fritsch,\N,\N,actress,tt6227534,9.1001425,5.7592697
5327,nm14555047,Heman,\N,\N,miscellaneous,tt4721442,8.93365,6.951573
5328,nm7690219,Summet Nicholas,\N,\N,actor,tt5067772,10.17053,3.1602998
5329,nm13330071,Yuichi Masuda,\N,\N,executive,\N,8.487708,7.661629
5330,nm6395639,Yoshitaka Tsutsui,\N,\N,producer,"tt0207639,tt0213710",8.438553,7.673548
5331,nm7732348,Sascha Disyak,\N,\N,"sound_department,actor,assistant_director","tt5267738,tt5193108",9.044537,6.5188622
5332,nm3838238,Kat Wisecup,\N,\N,"producer,script_department","tt2692318,tt1615888",7.9296455,6.3841333
5333,nm0740163,Mick Ronson,1946,1993,"soundtrack,actor,music_department","tt0460681,tt0460627,tt0088242,tt0089175",10.176039,-0.19306555
5334,nm7730155,Anela Iokia,\N,\N,"actress,producer","tt7002004,tt1600194",8.00429,6.2273097
5335,nm5530593,Ahmed Abdel Wahed,\N,\N,,tt2634572,10.468609,7.024267
5336,nm5200086,Eva Krassing,\N,\N,actress,"tt1864750,tt2005246",6.8043323,5.749752
5337,nm7663673,Luciano Manente,\N,\N,producer,"tt5126732,tt6842420,tt5863960",10.710837,4.4245577
5338,nm3682906,Hugo Koper,\N,\N,producer,"tt3717634,tt1908517,tt1545014,tt11293572",10.817377,3.823584
