,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
4766,nm0780458,Seegars,1957,2018,miscellaneous,"tt0107927,tt0184791,tt0100822,tt0098115",Tim Seegars,-3.8088675,-1.2077594
4767,nm12643864,Rojas,\N,\N,actor,"tt12455884,tt8465918",Jonathan Rojas,-3.5350754,0.29294533
4768,nm4840237,Peris,\N,\N,transportation_department,tt2128000,Mauro Peris,-1.1330262,-0.5981995
4769,nm12270595,Leach,\N,\N,actor,tt13930876,Isaac Leach,2.841702,-0.9304777
4770,nm7755588,Murphy,1931,2021,actress,"tt0175406,tt0341798",Sylvia Murphy,2.2939277,-5.236842
4771,nm14900070,Miras,\N,\N,,\N,Declan Miras,-2.5843678,0.4809554
4772,nm10868253,Hunt,\N,\N,miscellaneous,tt10622708,Karen Hunt,1.6277426,-1.4762911
4773,nm1120742,Millan,\N,\N,actress,"tt0387199,tt0402230,tt4635282,tt3285740",Martha Millan,-1.5132582,-0.64156646
4774,nm3375614,Moody,\N,\N,actor,tt0212643,Karl Moody,1.5400676,-0.6600994
4775,nm6253676,Masuda,\N,\N,actress,tt1554522,Koharu Masuda,-1.5715244,-0.07693545
4776,nm13757746,Perez,\N,\N,,tt21047898,Jason Perez,-2.1019719,-8.231526
4777,nm14008025,Ivan,\N,\N,producer,\N,Naphtali Ivan,-2.7778857,-1.4130298
4778,nm3998878,Coleman,\N,\N,actress,tt0068173,Blanche Coleman and her Girls,2.8367696,-10.063906
4779,nm7669876,D'Agostino,\N,\N,"cinematographer,producer,director","tt5132710,tt22688196",David D'Agostino,-1.173645,-0.70183337
4780,nm1143548,Reich,\N,\N,actor,tt0246514,Hardy Reich,-0.26305926,-2.9449842
4781,nm2842879,Manja,\N,\N,,tt1084743,Mental Manja,-1.4389048,-1.325177
4782,nm7643246,Bacani,\N,\N,actress,tt5098996,Anamarija Bacani,-2.5654721,-2.1522863
4783,nm2893588,Perale,\N,\N,actress,tt0420966,Dominique Perale,-1.1221594,-0.63022876
4784,nm3460618,Bourgon,\N,\N,actor,tt1439236,Thomas Bourgon,-2.6674254,-2.6473958
4785,nm7424826,Kotran,\N,\N,make_up_department,tt1681371,Jacqi Kotran,-3.379409,-0.810743
4786,nm10897676,Patterson,\N,\N,actor,tt10771738,Magnus Patterson,3.3597562,-3.9860659
4787,nm0935201,Winkler,\N,\N,"camera_department,actor","tt0100663,tt0413669,tt0083476,tt0090666",Bob Winkler,1.2722869,-4.875829
4788,nm12746697,Dumas,\N,\N,actor,tt1570394,Christophe Dumas,0.37220204,3.2181091
4789,nm6176436,Hanley,\N,\N,actor,tt3426234,Timmy Hanley,0.6905347,-2.3065515
4790,nm0495114,Leamer,\N,\N,"casting_department,actor,producer","tt0091083,tt13944292,tt0092298,tt0099612",John Leamer,0.6678885,-2.2888167
4791,nm5482912,Yu,\N,\N,"make_up_department,costume_designer","tt2230281,tt10920508",Wen-Chi Yu,-4.7472878,-3.2525933
4792,nm4689870,Sposato,\N,\N,actress,tt2069082,Heather Sposato,-3.660621,-2.0035274
4793,nm8804118,Velasco,\N,\N,"visual_effects,miscellaneous",tt6286488,Victor Velasco,-3.4039888,-2.7941742
4794,nm12624370,Howard,\N,\N,animation_department,tt14761272,Robin Howard,-10.164856,8.611464
4795,nm8802326,Schmitz,\N,\N,actress,tt6443380,Joan Schmitz,-1.6299744,-3.189855
4796,nm13668400,Horlacher,\N,\N,miscellaneous,tt13362890,Scott Horlacher,0.45583415,-0.38236088
4797,nm11720904,Clarke,\N,\N,,tt2183739,Jonathan Clarke,1.0189828,-6.3757606
4798,nm2207472,Berry,\N,\N,actor,"tt0833435,tt0781424",Luc Berry,-0.9729288,4.091573
4799,nm3990421,Hunter,\N,\N,"director,assistant_director,producer","tt12303850,tt2100757,tt2466180,tt2445666",Michael Hunter,1.6234634,-1.4629099
4800,nm10881422,Sokolowska,\N,\N,miscellaneous,tt10374204,Agnieszka Sokolowska,-2.9921308,-0.30253845
4801,nm13836345,Van,\N,\N,,tt11783490,Mikayla Van DeBerg,-13.573353,5.417957
4802,nm3062213,Tsunayev,\N,\N,writer,tt1255788,Sergei Tsunayev,-2.8924463,0.29839742
4803,nm15014543,Muntha,\N,\N,director,tt28297182,Nag Muntha,-2.3287776,4.1750317
4804,nm12118341,Batista,\N,\N,actress,tt13582292,Ana Batista,3.8937829,-5.3893666
4805,nm6494132,Colvin,\N,\N,,\N,Elly Colvin,0.3343112,-1.7348646
4806,nm11478206,Mizutani,\N,\N,actress,tt0200791,Setsuko Mizutani,-3.8271606,1.0573472
4807,nm9673693,Kozis,\N,\N,actor,tt1334328,Andreas Kozis,-3.425,-0.74180096
4808,nm2870935,Goddertz,\N,\N,actor,tt0461770,Charles Goddertz,-1.8596939,-1.4502368
4809,nm13454236,Mcgrath,\N,\N,,tt12913180,Meagan Mcgrath,-3.8724442,-5.3190217
4810,nm13777131,Cox,\N,\N,"actor,stunts",tt21086424,Ryan Cox,1.7397059,-8.012521
4811,nm3962730,Jittamaat,\N,\N,miscellaneous,tt1480648,Sunthayakorn Jittamaat,-2.7883499,0.24122217
4812,nm14223105,Bigelyte,\N,\N,actress,tt0337010,Grazina Bigelyte,0.98268676,-0.29706684
4813,nm9626177,Yuan,\N,\N,writer,\N,Zhe Yuan,-5.243579,3.231543
4814,nm1507078,Shnudah,\N,\N,"composer,music_department,soundtrack","tt5635916,tt0430411,tt1844203,tt6839212",Hani Shnudah,-3.1870928,-0.29509437
4815,nm11601024,,\N,\N,,\N,Opportunity,2.1230545,20.202154
4816,nm10899612,Lahunova,\N,\N,actor,tt10776546,Katsiaryna Lahunova,-0.5541928,3.5733047
4817,nm1555734,Spears,1979,\N,,tt0399808,Sarah Spears,1.7760057,-1.943802
4818,nm14029697,Norton,\N,\N,miscellaneous,tt2158108,Gloria Norton,-9.653076,10.097456
4819,nm13978511,Turner,\N,\N,"actor,producer,cinematographer","tt28479686,tt21880624,tt27197121",Taran Turner,1.3043746,-3.8148513
4820,nm7230686,Reed,\N,\N,actress,tt0039002,Evelyn Reed,2.7459023,-6.1199293
4821,nm5924831,McDonald,\N,\N,miscellaneous,tt2635186,Brad McDonald,-6.208742,0.72128993
4822,nm1709753,Hadjiantoniou,\N,\N,"art_department,actor","tt3387520,tt6160506,tt3148266,tt1898069",Alex Hadjiantoniou,-2.2128997,-0.8302392
4823,nm10363819,Cart,\N,\N,actor,tt1848220,Onur Cart,0.3404553,0.04643098
4824,nm5873038,Schisano,\N,\N,editor,tt1258969,Lello Schisano,-1.7247667,-3.2689133
4825,nm7455997,Taylor,\N,\N,,\N,Robert Taylor,10.337394,11.907151
4826,nm12823696,Hamid,\N,\N,actor,tt15185040,Abdel Hamid Geben,-1.9737886,-4.410274
4827,nm14480658,Page,\N,\N,"director,production_designer,sound_department","tt26660523,tt26341945",Freya Page,2.1767848,-0.851363
4828,nm4789950,Stafford,\N,\N,,\N,Jonathan Stafford,2.8881814,-5.465844
4829,nm7322305,Delmariani,\N,\N,,tt1839337,Ann Delmariani,-0.19588336,2.7529829
4830,nm2424637,Fields,\N,\N,production_manager,"tt11192896,tt0881680,tt11000030,tt11265668",Doug Fields,4.5725765,-3.0858846
4831,nm6252163,Villani,\N,\N,actress,"tt1825133,tt4114738",Erica Villani,-1.2354002,0.39532736
4832,nm3256249,Allison,1986,\N,"writer,art_department,actor","tt1747439,tt3042608,tt6994156,tt7880412",Chris Allison,1.140447,-4.2719064
4833,nm10048249,Smith,\N,\N,,\N,Sonya Smith,3.6085663,-12.484299
4834,nm5862239,Bautista,\N,\N,actor,"tt3081106,tt4247172",Daniel Bautista,4.1591363,-5.5703483
4835,nm15112264,Burnside,\N,\N,,\N,Jon Burnside,-6.108098,-2.1962295
4836,nm5795871,Adams,\N,\N,sound_department,tt2281407,Marcus Adams,3.2656286,-8.764095
4837,nm4487475,Guthrie-Demos,\N,\N,actress,tt1946345,Kathryn Guthrie-Demos,1.8398151,-4.0177956
4838,nm1940953,Batherson,\N,\N,actress,"tt1844624,tt10329642,tt13223570,tt4288182",Jillian Batherson,1.1200069,-3.0758553
4839,nm1572236,Jhaveri,\N,\N,,\N,Jayantilal Jhaveri,-2.744204,0.67710793
4840,nm7108594,Numan,\N,\N,producer,tt4429144,Mohammed Numan,0.49163592,-1.240461
4841,nm2068754,Mahler,\N,\N,actor,tt0480454,Jonathan Mahler,-2.1281862,-0.792213
4842,nm10511968,Dedov,\N,\N,actor,tt9855868,Matvej Dedov,1.3218057,10.815717
4843,nm14920574,Schimberg,\N,\N,producer,tt1350917,Linda Schimberg,-1.5951366,-3.1549551
4844,nm6364111,Cioffi,\N,\N,actor,"tt11472806,tt3602334",Giovanni Cioffi,-1.8500907,1.5151702
4845,nm3857731,Gambier,\N,\N,"sound_department,actor,composer","tt2076237,tt2430050,tt0172014,tt4333408",Victor Gambier,-5.318892,-0.48550585
4846,nm13436954,Katsinis,\N,\N,actor,\N,Giorgos Katsinis,-2.8136234,0.01564841
4847,nm0644831,Ogura,\N,\N,actress,tt0277432,Chiho Ogura,-3.537436,0.7718526
4848,nm8226713,Kilcline,\N,\N,"make_up_department,costume_department,costume_designer","tt14509240,tt8332130,tt8125842,tt10069398",Rebecca Kilcline Abbott,-3.939503,-0.40243986
4849,nm10921261,Souri,\N,\N,actor,tt10822964,Mohammad Souri,-1.5518608,0.6134661
4850,nm0546285,Marderwald,\N,\N,"cinematographer,camera_department","tt0121027,tt0821065,tt0806901,tt0062610",Manfred Marderwald,2.0093155,1.5718424
4851,nm6556372,Doar,\N,\N,actor,tt3750680,Sarah Doar,-1.2304446,-1.3269149
4852,nm10474346,Putri,\N,\N,actor,tt9777750,Ananda Putri,-1.2913846,0.44499347
4853,nm12843017,Reynolds,\N,\N,,tt0896893,Dallas Reynolds,3.9994,-3.204726
4854,nm4640872,Zhang,\N,\N,,tt0403813,Qin-Ya Zhang,-5.5473866,3.1161163
4855,nm9102992,Nardick,\N,\N,,tt7087912,Jordan Nardick,-2.9840825,1.3110211
4856,nm5144688,Chandra,\N,\N,actor,tt1593691,Subal Chandra Gope,-3.1652887,-4.2547235
4857,nm10360727,Vessichelli,\N,\N,,\N,Pierluigi Vessichelli,-3.4293199,-2.8246417
4858,nm7163665,Nalwala,\N,\N,,\N,Asghar Nalwala Ali,-2.9421656,1.2424569
4859,nm7877272,Lasers,\N,\N,,\N,Shark Lasers,1.1685563,-0.7238838
4860,nm12424495,Raut,\N,\N,writer,"tt14296990,tt14302284",Sandeep Raut,-2.8246496,-0.7043879
4861,nm11903292,Miller,\N,\N,camera_department,tt2535890,Carl Miller,-8.248293,3.69739
4862,nm9231500,Talbot,\N,\N,actor,tt0170736,Steve Talbot,2.0412288,-4.3686266
4863,nm9728601,Gerfen,\N,\N,actor,tt8196918,James Gerfen,-5.069953,-0.9441957
4864,nm5007008,Neumann-Schönwetter,\N,\N,cinematographer,tt1995220,Marek Neumann-Schönwetter,-1.0491093,-3.4765613
4865,nm7146687,Silver,\N,\N,miscellaneous,tt2189778,Rhonda Silver,0.96792436,-1.1602633
4866,nm12768573,Hahn,\N,\N,,tt13640922,Brandon Hahn,1.0646405,-3.6936903
4867,nm12662875,Power,\N,\N,actor,tt14851530,Mitch Power,1.2952948,-0.5446067
4868,nm2935497,Rey,\N,\N,actor,"tt1191965,tt0414774",Rafa Rey,3.8629096,-5.316659
4869,nm10422225,Perry,\N,\N,producer,tt8517230,George Perry,-8.431686,-2.804554
4870,nm1663035,Lespert,\N,\N,"art_department,casting_department","tt0424525,tt0456917,tt0406861",Férial Lespert,-0.58106494,2.357293
4871,nm12620808,Delgado,\N,\N,producer,"tt16155872,tt14731294,tt22014400",Nicolás Delgado,-1.9309988,-8.070031
4872,nm12409660,Mitchell,\N,\N,"actress,writer",tt14257506,Allie Mitchell,-9.654088,10.098935
4873,nm14176345,Seabrook,\N,\N,special_effects,tt0091369,Adrian Seabrook,0.595199,-5.36705
4874,nm6496082,Chee,\N,\N,actor,tt2901736,Yi Chee Peh,-0.99845105,0.63460094
4875,nm9888549,Csaplár-Degovics,\N,\N,,tt8515406,Krisztián Csaplár-Degovics,1.3018562,10.660722
4876,nm3562555,Torres,\N,\N,"sound_department,actor","tt1358401,tt1515063",Ernie Torres,-3.5924942,-9.998845
4877,nm5541585,Gallego,\N,\N,"composer,music_department","tt12061788,tt2165973,tt2732156",Carles Gallego,0.00040113495,0.0033279392
4878,nm0249333,Edholm,1955,1989,actor,"tt0088864,tt15824382,tt0082452",Geoff Edholm,-0.83684933,-2.0876694
4879,nm14160692,'TP,\N,\N,make_up_department,tt10665342,Tracy 'TP Star' Lawrence,-5.6349015,-2.770746
4880,nm8610806,J,\N,\N,"miscellaneous,director,writer","tt2387409,tt6282480,tt6287434,tt6287444",Brian J Douglas,-3.6333814,8.559348
4881,nm13483429,Raynsford,\N,\N,make_up_department,"tt20194096,tt27369767",Elizabeth Raynsford,2.7123356,0.36440554
4882,nm2159302,Scheer,1960,\N,soundtrack,"tt3250562,tt2361025,tt0239195,tt9563060",Tina Scheer,-1.7125945,-3.2890346
4883,nm7255239,Petrov,\N,\N,miscellaneous,"tt0298350,tt0078190,tt0206669",Petar Petrov,-2.2375097,-0.52059793
4884,nm9108494,Rukosuyeva,\N,\N,visual_effects,tt5207204,Marina Rukosuyeva,-2.829188,-0.51125884
4885,nm1370369,Cirimele,\N,\N,actress,tt0365442,Mariesa Cirimele,-1.872328,1.5172625
4886,nm2953373,Yorelle,\N,\N,actress,tt0175503,Suzy Yorelle,-3.5002925,-1.5421928
4887,nm5166918,Miles,\N,\N,,tt2277850,Farrell Miles,2.2383986,-0.13865052
4888,nm3180413,M.,\N,\N,actress,tt1316069,Nina M. Camp,-8.685721,1.007656
4889,nm7174021,Qi,\N,\N,visual_effects,"tt4276752,tt4016250,tt4526136,tt9283920",Lucy Qi,-5.363501,2.9830127
4890,nm12333194,Zuckor,\N,\N,sound_department,"tt21745740,tt14081926",Jeremy Zuckor,-4.4380426,0.6965861
4891,nm7647194,Shirinyan,\N,\N,actor,tt3960938,Aleksandr Shirinyan,-2.19737,0.36336303
4892,nm10890055,Hasan,\N,\N,camera_department,tt10756932,Pasel Hasan,-2.3548257,-4.3039203
4893,nm12473673,Karlsson,\N,\N,actress,tt1634290,Leena Karlsson,-1.1684858,-2.4109693
4894,nm8368532,Mesa,\N,\N,camera_department,"tt4257166,tt3868860,tt11704040,tt2129304",Edwin Mesa,2.5394871,-2.1599023
4895,nm3994232,Ray,\N,\N,"composer,soundtrack",tt1695122,Kieren Ray,2.867337,0.33956432
4896,nm12942807,Woolley,\N,\N,art_department,tt13403264,Jenna Woolley,0.70503646,-2.3345318
4897,nm8522708,Johnson,\N,\N,,tt0404629,Wallace Johnson,-8.984142,-18.69812
4898,nm5561922,Cogar,\N,\N,,tt2759366,Barry Cogar,-4.3349643,-1.4267565
4899,nm1661944,Boyajyan,\N,\N,actor,tt0417432,V. Boyajyan,-2.3223894,0.47940618
4900,nm3217992,Pinkard,\N,\N,actress,tt1276953,Alexa Pinkard,2.0018861,-0.42827365
4901,nm0915320,Wauthion,1945,\N,actress,"tt0249199,tt0166036,tt0084849,tt0240131",Claire Wauthion,1.8873864,0.81283075
4902,nm11901882,Mitchell,\N,\N,,\N,Anthony Mitchell,-9.655675,10.093486
4903,nm8575431,Parra,\N,\N,actor,tt6230140,Agustin Parra,-1.7523724,-1.9110283
4904,nm13581065,Singh,\N,\N,,\N,Bhopal Singh,-4.122293,-5.28863
4905,nm9926145,Novak,\N,\N,writer,"tt12417302,tt8544864",Brenda Novak,-2.710012,-1.243948
4906,nm11824694,Holbæk,\N,\N,art_department,tt10973800,Mathias Holbæk Pedersen,-1.3901441,-1.9842417
4907,nm3664384,Mann,\N,\N,actor,tt0162010,Kevin Mann,0.39989248,-6.7656174
4908,nm6568621,Nana,\N,\N,production_manager,tt3797064,Suhanova Nana,2.173436,20.251823
4909,nm14855236,Franco,\N,\N,camera_department,tt1329380,Julia Franco Ramos,-0.6077503,-3.7814183
4910,nm2564870,Khare,\N,\N,actor,tt0215466,Bihari Khare,-3.7664926,-0.5173574
4911,nm5379199,Trebbe,\N,\N,,tt0063908,Kenneth Trebbe,-0.7815166,2.546407
4912,nm7181042,Galkina,\N,\N,actress,tt4386154,Ekaterina Galkina,-0.7903101,-0.049202003
4913,nm9637966,McCann,\N,\N,actor,"tt0379623,tt14773642,tt8270482,tt15469618",Aidan McCann,1.7791778,-5.312438
4914,nm8864069,Shimamura,\N,\N,"art_department,miscellaneous","tt3206522,tt3253986",Tatsuya Shimamura,-4.1703877,0.20924
4915,nm14255487,Mason,\N,\N,writer,tt23745590,Sarah Mason,3.3944876,-3.6768687
4916,nm12966394,Worthing,\N,\N,miscellaneous,"tt4729596,tt10112036,tt1691390",Elliot Worthing,-0.15111755,-0.87817484
4917,nm2296015,Adams,\N,\N,actress,tt0464415,Melissa Adams,3.2651916,-8.761823
4918,nm7911290,Wynalda,\N,\N,"actor,miscellaneous","tt5449178,tt11266002",Thomas Wynalda,1.9235622,0.77963865
4919,nm1196246,Rölleke,\N,\N,actor,tt0323902,Axel Rölleke,-2.8587012,-0.7654428
4920,nm3026367,Vieira,\N,\N,actor,"tt0778556,tt0826168",Cassiano Vieira,-2.708944,2.0166335
4921,nm13818112,,\N,\N,actor,tt20518582,Matsuguchi,2.185123,20.271572
4922,nm5189074,Tennant,\N,\N,sound_department,tt2308168,Joanna Tennant,-2.8297315,0.9077666
4923,nm6660476,Winter,\N,\N,actor,tt3127306,Václav Winter,2.067199,-1.0284373
4924,nm5378788,Diament,\N,\N,actor,"tt8769398,tt2499348",Scott Diament,-0.6362068,0.28317395
4925,nm4178462,King,\N,\N,actress,tt1776025,Cathy King,6.1642256,-4.0733843
4926,nm5835113,Tabata,\N,\N,camera_department,tt0175755,Keisuke Tabata,-0.88574797,-0.030722586
4927,nm15103951,Steffelbauer,\N,\N,,tt21420330,Ilja Steffelbauer,-1.2355208,-2.9659684
4928,nm5254299,Bramwell,\N,\N,,tt2378122,Blayze Bramwell,2.3352633,-2.8871152
4929,nm2672120,Mackarness,\N,\N,,tt0199271,Richard Mackarness,-6.0419755,1.1137432
4930,nm7825575,Capozzolo,\N,\N,actress,tt5346838,Elizabeth Capozzolo,-1.3909163,1.8156353
4931,nm6243133,Hanzl,1983,\N,actor,"tt4985818,tt22489450,tt14878420,tt13982114",Václav Hanzl,0.5013719,-2.1657643
4932,nm5431541,Mauricio,\N,\N,production_designer,tt2535552,Luciano Mauricio,-1.6977369,-0.5277931
4933,nm9324143,Damaschin,\N,\N,actress,tt7471960,Luminita Damaschin,-3.195464,1.3777068
4934,nm4742515,Marrero,\N,\N,producer,tt1756668,Antonia Marrero,1.9371604,1.6991777
4935,nm10209827,D.,\N,\N,actor,tt6589442,Christopher D. Hickman,-7.6671743,-9.862079
4936,nm12964818,Majewski,\N,\N,"visual_effects,editor",tt15483798,Rylie Majewski,-2.2732859,-1.3450565
4937,nm5294083,Sharma,\N,\N,editorial_department,tt2421958,Rohit Sharma,-4.052898,-5.232397
4938,nm4062599,Diaz,\N,\N,sound_department,tt0074649,Joseph Diaz,-1.5256586,-7.5958805
4939,nm3439491,Watkins,\N,\N,executive,\N,James Watkins,3.1863403,-8.604443
4940,nm13324993,Kanrar,\N,\N,actor,tt17013436,Soumya Kanrar,-2.70792,0.2413142
4941,nm11150916,Hussain,\N,\N,actor,tt4933744,Abdul Hussain Nazari,-2.6208038,-4.4360557
4942,nm6953581,Bewick,\N,\N,producer,tt4249114,Lissie Bewick,2.4014208,-2.9170928
4943,nm14984856,Al-Nazzal,\N,\N,,tt11274898,Mustafa Al-Nazzal,-3.9249468,1.9904441
4944,nm10158828,Mistral,\N,\N,,\N,Vera Mistral,1.6006331,-1.2550508
4945,nm13107061,Olivier,\N,\N,,\N,Nicole Olivier,0.94951344,-4.851261
4946,nm13216712,Astruc,\N,\N,"director,cinematographer","tt21382452,tt16428228",Jonathan Astruc,-3.203593,2.6934998
4947,nm5081188,Papke,\N,\N,actor,tt0077008,Elijah Papke,-1.6568905,-0.38045987
4948,nm11651865,Friberg,\N,\N,,\N,Mattias Friberg,0.46120307,2.3823094
4949,nm14443012,Palma,\N,\N,actress,tt25785982,Naomi Palma,2.9980483,-2.298148
4950,nm6466947,Bowker,\N,\N,make_up_department,tt3463360,Jenny Bowker,-0.8053592,-1.4919865
4951,nm7659077,Camacho,\N,\N,"visual_effects,animation_department","tt3040964,tt1790809,tt2372251,tt3659388",Sara Camacho Gutierrez,-0.8664438,1.1078715
4952,nm9825649,Coleman,\N,\N,actress,tt8389410,Andrea Coleman,2.8312829,-10.056916
4953,nm0216114,Delafouge-Jones,\N,\N,actor,tt0104177,Pascale Delafouge-Jones,16.352667,-12.452185
4954,nm0345206,Guais,\N,\N,"art_department,special_effects","tt0211915,tt0344510,tt1619029,tt0133385",Alain Guais,-4.882522,-0.539521
4955,nm14660978,Walgamott,\N,\N,executive,\N,Chaz Walgamott,-0.9371474,-0.7583241
4956,nm13358495,Tsukumo,\N,\N,actress,\N,Sana Tsukumo,-2.9031985,0.3072558
4957,nm6821576,Dossantos,\N,\N,"art_department,animation_department","tt6212358,tt2950342,tt9140632,tt5360196",Kevin Dossantos,-1.0889928,1.6609634
4958,nm1988753,Teixeira,\N,\N,writer,tt0471496,Rinaldo Teixeira,-1.1289896,2.8763363
4959,nm9978363,,\N,\N,producer,tt8710692,Samedi,1.892419,19.975355
4960,nm15018841,Palden,\N,\N,miscellaneous,\N,Tenzin Palden,-0.42545298,0.4922785
4961,nm9048986,Stevens,\N,\N,,\N,David Stevens,5.1405783,-6.054995
4962,nm13162564,Salmon,\N,\N,,tt1013861,Sharon Salmon Nalukenge,-6.026588,1.1282328
4963,nm12007885,Duplissea,\N,\N,miscellaneous,tt4827922,Grace Duplissea,0.34546137,3.1915154
4964,nm12548572,Pechnikova,\N,\N,actress,tt0087615,Nastya Pechnikova,-2.4358284,-0.7505621
4965,nm2112285,Blackman,\N,\N,stunts,"tt1414331,tt0485128",Jamie Blackman,0.66761845,-1.2951789
4966,nm8548850,Read,\N,\N,actor,tt6025844,Solomon Read,-4.8736253,-2.736041
4967,nm9041648,Boselli,\N,\N,"composer,sound_department","tt6972760,tt9824112,tt15765338,tt19121488",Giancarlo Boselli,1.2667928,-4.5938973
4968,nm14217606,Bacigalupo,1984,\N,actor,"tt16979860,tt9246836,tt6770148",Anthony Bacigalupo,-2.5822282,-2.1985102
4969,nm13328769,Al,\N,\N,,\N,Eisa Al Shamsi,-3.9864702,2.0537748
4970,nm11063465,Zonlogo,\N,\N,actress,tt7775824,Debora Zonlogo,-4.648654,0.8480793
4971,nm7622637,Salamanca,\N,\N,actor,tt5005454,Richard Salamanca,2.9996958,-2.3365612
4972,nm9336154,Hayes,\N,\N,actress,tt7476902,Rory Hayes,3.0494473,-3.4867868
4973,nm14826169,Safaryan,\N,\N,,\N,Liana Safaryan,-3.258861,0.35038373
4974,nm7393055,Clark,\N,\N,make_up_department,tt1020072,Kierston Clark,6.786961,-4.0649757
4975,nm4967941,Nussbaumer,\N,\N,miscellaneous,tt2321649,Marc Nussbaumer,-0.28749922,-1.1480567
4976,nm3301720,Churchill,\N,\N,actress,"tt8438774,tt1367193,tt6328724",Gratia Churchill,2.4720838,-3.8648057
4977,nm8082291,Rosario,\N,\N,"actor,assistant_director","tt2061846,tt7285832,tt9009100,tt8962176",Abel Rosario,-1.9452238,-7.9932837
4978,nm8247102,Owsley,\N,\N,producer,tt1738366,Jon Owsley,2.031645,2.5780313
4979,nm5592564,Fors,\N,\N,sound_department,tt2798040,Antonio Fors,0.95288545,3.6099148
4980,nm5279488,Boon,\N,\N,sound_department,tt2367940,Billy Boon,1.0598117,0.18678118
4981,nm9590711,Garcia,\N,\N,actress,tt7939558,Moniq Garcia,16.921364,-3.6559968
4982,nm2160947,Lamb,1929,2000,,tt1830037,Larry Lamb,1.2745817,-1.4937435
4983,nm8327236,,\N,\N,make_up_department,tt5279742,Ershad,1.9629595,20.049976
4984,nm13885362,Panella,\N,\N,,tt21381432,Ugo Panella,-0.6219621,1.3263012
4985,nm6950692,Onozuka,\N,\N,actor,tt4245836,Rou Onozuka,-3.2088463,0.82194906
4986,nm5751131,de,\N,\N,,tt2379609,Banda de Don Gato,1.3675109,10.914553
4987,nm0175301,Connolly,\N,\N,"actress,assistant_director,producer","tt0238793,tt0165214,tt0281491,tt0468736",Katherine Connolly,0.64607114,-5.3909307
4988,nm4234384,Sweeney,\N,\N,art_department,tt1799537,Michael Sweeney,2.2630963,-4.690318
4989,nm8286120,Bell,\N,\N,actress,tt4424852,Sabrina Bell,-7.1641545,-15.417164
4990,nm0302555,Gallant,\N,\N,actress,"tt0086203,tt0103584,tt0098395,tt0093775",Catherine Gallant,1.5218043,-1.093593
4991,nm6563387,Bernstein,\N,\N,"producer,director,actress","tt8178696,tt8215204,tt3499120,tt6652490",Georgia Bernstein,-0.38309863,-2.992998
4992,nm0645329,Ojeda,\N,\N,"miscellaneous,camera_department","tt0202717,tt0346375,tt2171665",Martín Ojeda,-1.812283,2.260025
4993,nm13383128,Rowe,\N,\N,,\N,Scott Rowe,1.4526845,-2.9462945
4994,nm5339549,Varnado,\N,\N,,\N,Carl Varnado,-4.0389752,1.4738377
4995,nm13970859,Shadeafat,\N,\N,,tt0206501,Dama Shadeafat,-0.35765973,0.4554201
4996,nm9491872,Young,\N,\N,,\N,Kevin Young,4.137893,-10.502226
4997,nm9743112,Erol,\N,\N,"art_department,set_decorator,art_director","tt9114372,tt6229652,tt6573358,tt13317582",Necmi Erol Engin,-0.89848053,-1.0820526
4998,nm4102983,Deming,\N,\N,visual_effects,tt1735342,Lucas Deming,-2.526154,1.165409
4999,nm11254051,Spell,\N,\N,cinematographer,"tt11564484,tt11641860",Justin Spell,-0.32087046,-2.5517173
5000,nm8519867,Bellec,\N,\N,actress,tt5323742,Inès Bellec,-0.018435633,-0.18641272
5001,nm7554832,Edelstein,\N,\N,,tt3651106,Yuli-Yoel Edelstein,-0.8453585,-2.0901644
5002,nm2481216,Tarzi,\N,\N,miscellaneous,tt0486531,Reema Tarzi,-2.4155097,-0.782657
