,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
258,nm7215604,Riot,\N,\N,"director,writer",tt13467594,Adam Riot Thorn,12.452066,8.689828
259,nm8978578,Marcandalli,\N,\N,sound_department,tt6866546,Marco Marcandalli,11.425784,6.9607167
260,nm4522741,Boiste-Nollet,\N,\N,set_decorator,tt1972692,Yohann Boiste-Nollet,8.728781,6.5365725
261,nm11026805,Soto,\N,\N,,"tt0896892,tt5940440,tt11289540,tt11115906",Juan Soto,11.038932,8.972361
262,nm7247141,Egan,\N,\N,"costume_department,make_up_department",tt4557078,Geraldine Egan,12.344686,7.329336
263,nm10983041,Grandell,\N,\N,make_up_department,tt10949686,Anja Grandell,11.143614,6.035112
264,nm4742818,Wrona,\N,\N,actor,tt1885444,Scott Wrona,12.143455,6.918971
265,nm8307081,A.,\N,\N,"producer,director,writer","tt5903358,tt10487924",Christopher A. Micklos,-4.8210144,-1.1006905
266,nm1310784,Morgan,1878,1962,actor,"tt0347478,tt0358715,tt0409726",Cy Morgan,9.764951,0.58395725
267,nm13542055,Svensson,\N,\N,camera_department,tt2185881,Bert Svensson,12.360906,5.4827633
268,nm7233304,Cortes,\N,\N,"sound_department,assistant_director,camera_department","tt14949068,tt18381124,tt4570706,tt8598690",Emiliano Cortes,10.277084,9.596658
269,nm2228290,Lachaussée,\N,\N,sound_department,"tt0172040,tt0172009,tt0204770,tt0172039",Aurélien Lachaussée,9.332713,7.683191
270,nm0201816,Darwin,\N,\N,art_department,"tt0091828,tt0104691,tt0120458,tt1300854",Keith Darwin,9.87829,5.1976914
271,nm1042460,McCaffrey,\N,\N,camera_department,"tt0148103,tt0300556,tt0229898,tt0179061",Robert McCaffrey,9.669954,5.9544744
272,nm6828600,Stanfield,\N,\N,"producer,director,assistant_director","tt10896634,tt9729768,tt11512720,tt7542442",Isabel Stanfield,10.152113,5.081273
273,nm1395028,Storch,1973,\N,"soundtrack,composer,actor","tt0272207,tt0139654,tt5519340,tt0329717",Scott Storch,10.703516,3.7383268
274,nm6237297,Solà,\N,\N,,tt2625054,Joan Solà,10.939271,8.506688
275,nm14032578,de,\N,\N,actor,tt13459400,Marco de Plessis,4.761457,25.10852
276,nm11092115,Barber,\N,\N,camera_department,"tt6611256,tt12104436",Stephanie Barber,10.608111,6.8030453
277,nm2352749,Goubran,\N,\N,"actor,production_manager",tt0836652,George Goubran,9.868738,7.874732
278,nm13775312,Chi-Shing,\N,\N,actress,tt10295314,Li Chi-Shing,14.028455,4.601403
279,nm0144423,Castaldo,\N,\N,actress,"tt0114950,tt0111125",Beverly Castaldo,10.738438,8.593079
280,nm6696370,Dacal,\N,\N,,\N,Xabier Dacal Muñoz,12.911255,9.242954
281,nm10282613,Ulmer,\N,\N,"actress,art_department","tt8885138,tt9277760",Courtney Ulmer,11.410573,5.0801272
282,nm14697622,Yalçinkaya,\N,\N,,tt27263846,Ismet Yalçinkaya,14.004186,8.53994
283,nm9582511,Ginzo,\N,\N,art_department,tt0075635,Miguel Ginzo,10.151916,7.6336646
284,nm5274717,Gleave,\N,\N,"camera_department,producer",tt2397016,Weston Gleave,10.317834,7.203619
285,nm10872504,Vaibhav,\N,\N,writer,tt10717854,Chouan Vaibhav,15.7279005,7.2737994
286,nm3723340,Hernandez,\N,\N,actor,tt1560678,Juan Hernandez,21.614595,14.690521
287,nm3093873,Bowdler,\N,\N,"transportation_department,miscellaneous",tt0318649,Suzanne Bowdler,10.718271,4.747231
288,nm1142656,Scott,\N,\N,"miscellaneous,production_manager","tt0337960,tt0355563,tt0266468,tt0301563",Felicity Scott,9.457094,-4.6462684
289,nm4304265,Longman,\N,\N,special_effects,tt0068043,Richard Longman,10.766752,-1.4090807
290,nm2683983,,\N,\N,actor,"tt0441271,tt0434786",Timo,25.228281,-3.432609
291,nm15067908,Dumas,\N,\N,"camera_department,sound_department,miscellaneous",tt6938018,Clifton Dumas,12.968884,8.839722
292,nm2192400,von,\N,\N,"actor,writer,cinematographer","tt0774664,tt9184638",Ives von Gunten,24.5786,12.983747
293,nm5304195,Kasperek,\N,\N,actress,"tt2958020,tt0115382,tt0163927,tt0108979",Stefanie Kasperek,13.103555,8.321803
294,nm3062913,Caruso,\N,\N,"assistant_director,producer,script_department","tt7638170,tt7400528,tt27857137,tt5928320",Carmen Caruso,10.576128,8.060558
295,nm2588084,Schmidt-Vogt,\N,\N,"producer,director,writer","tt22086622,tt2179086,tt1216331,tt8870836",Friederike Schmidt-Vogt,11.464963,3.5247796
296,nm7802555,Siegel,\N,\N,miscellaneous,tt0235923,Staci Siegel,11.582567,5.7941556
297,nm1835889,Cabello,\N,\N,actress,"tt1411840,tt6228292,tt0884168,tt0441345",Carmen Cabello,9.80677,9.39482
298,nm2789082,Farina,\N,\N,,"tt0445135,tt4944488,tt0397125",Silvia Farina,11.604314,6.926689
299,nm8697412,,\N,\N,actor,tt6407628,Cheyann,25.231514,-3.4370527
300,nm6484631,Codyre,\N,\N,,\N,Wayne Codyre,9.06333,9.345315
301,nm5760007,Podimova,\N,\N,"director,producer","tt5651248,tt3009680",Aleksandra Podimova,13.225724,7.6607027
302,nm10825541,,\N,\N,,\N,Serpenteens,-11.30808,12.439523
303,nm1715621,Dutt,\N,\N,"actress,assistant_director,producer","tt2137710,tt0398404,tt0986264,tt6116086",Ananya Dutt,15.897846,6.6987166
304,nm0021151,'Kip',\N,\N,actor,tt0070107,Ward 'Kip' Allen,13.129173,5.858077
305,nm13432763,Nicholson,\N,\N,,\N,Dan Nicholson,10.886912,6.476905
306,nm11397325,Stan,\N,\N,director,\N,Richard Stan,9.961694,-3.1844559
307,nm14528557,Hugonnot,\N,\N,,tt26442984,Vincent Hugonnot,14.328756,-1.5242807
308,nm3227828,Zarebska,\N,\N,art_department,tt0331468,Eva Zarebska,13.195613,7.9242077
309,nm11828146,Edward,\N,\N,"music_department,composer",tt12926930,John Edward Ross,9.66051,-3.5298162
310,nm5955092,Stains,\N,\N,composer,tt3197218,Sun Stains,10.371093,3.6737392
311,nm14436584,Padberg,\N,\N,actress,tt23667006,Keet Padberg,11.691762,5.5546026
312,nm12695936,O'Neill,\N,\N,assistant_director,tt1070874,Tom O'Neill,7.0775056,-9.026544
313,nm3658093,Forough,\N,\N,camera_department,"tt0486531,tt0306597",Mandanna Forough,12.0085125,5.6261296
314,nm1720942,Manderson,\N,\N,special_effects,tt0366174,Dean Manderson,10.319052,5.0878158
315,nm11352009,Volpi,\N,\N,actor,tt9326498,Simone Volpi,11.345836,8.113668
316,nm7259370,Daussin,\N,\N,"animation_department,art_department","tt4601070,tt6258314",Kassidy Daussin,14.14397,8.4032345
317,nm12184387,Yamada,\N,\N,,tt0397125,Sachiko Yamada,14.7897625,4.9856195
318,nm8157280,Alach,\N,\N,,\N,Patrick Alach,11.308773,8.051511
319,nm1815706,Garbuglio,\N,\N,actor,tt0273574,Oswaldo Garbuglio,10.411109,7.2777886
320,nm10584678,Bagabe,\N,\N,actor,"tt10089436,tt11822384,tt12969256",Albert Bagabe,8.021167,7.664486
321,nm2033026,Carlos,\N,\N,miscellaneous,tt0245712,Juan Carlos Landero,10.809923,8.734226
322,nm13059064,Shrivastava,\N,\N,producer,tt15754880,Sumeet Shrivastava,15.699081,7.234358
323,nm9232813,Terrance,\N,\N,,\N,Randolph Terrance,12.592812,6.144657
324,nm12891776,Mari,\N,\N,actress,tt15328292,Juana Mari Zugarramurdi,14.007196,9.553624
325,nm0189298,Cross,\N,\N,"camera_department,sound_department","tt0094318,tt0496450,tt0114508,tt0093640",William Cross,10.477097,-2.5035732
326,nm2329305,Hoffman,\N,\N,"writer,actor","tt0271894,tt2053189,tt2330135,tt1662528",Andy Hoffman,12.479998,4.0770698
327,nm1702743,Niborski,\N,\N,actor,"tt0436278,tt0307832,tt0423646",Daniel Niborski,14.804726,8.55791
328,nm2617114,Kourei,\N,\N,animation_department,tt0390733,Sou Kourei,13.76653,6.6693983
329,nm12636349,Alfaro,\N,\N,,tt3960750,Grant Alfaro,11.198063,9.286843
330,nm8783959,Arredondo,\N,\N,actress,tt4028866,Denise Arredondo,11.382512,7.231829
331,nm3153783,Laplante,\N,\N,miscellaneous,tt0300797,Alain Laplante,9.635679,7.47232
332,nm8497776,Lardino,\N,\N,actor,tt6133568,Cole Lardino,9.348086,7.064431
333,nm8719699,Estock,\N,\N,actor,tt6439014,John Estock,12.391966,7.381895
334,nm3365940,Graziano,\N,\N,,tt12831058,John Graziano,10.55985,7.9275594
335,nm2493705,Lee,\N,\N,"art_department,production_designer,miscellaneous","tt2712516,tt6911516,tt0162065,tt1733505",Terri Lee Holm,15.119914,-0.08988175
336,nm14077939,Do-Hyeong,\N,\N,special_effects,tt9647938,Kim Do-Hyeong,14.179953,4.680697
337,nm10907680,Huitt,\N,\N,actor,tt10795350,Jeff Huitt,10.801017,5.829031
338,nm2364494,Chapman,\N,\N,"costume_department,production_manager,soundtrack","tt0181588,tt4599636,tt0847953",Bo Chapman,13.64699,4.854901
339,nm2716520,Phillips,\N,\N,miscellaneous,tt0984168,Tera Phillips,3.3944466,-10.359924
340,nm7321149,Phu,\N,\N,miscellaneous,tt4526944,Tony Phu,14.5941925,3.5133476
341,nm12932480,Preston,\N,\N,actress,tt11929008,Linda Preston,12.298453,10.0835905
342,nm14169064,Gault,\N,\N,,\N,Sanne Gault,9.913481,7.5993214
343,nm1787646,Ayers,\N,\N,actor,"tt0197117,tt0196729",Jason Ayers,13.022333,6.92519
344,nm7869057,Chaffin,\N,\N,producer,tt4633662,Melissa Chaffin,13.736687,4.8291087
345,nm11270807,Lambert,\N,\N,,\N,Joey Lambert,9.172421,6.872283
346,nm11763465,Cubillas,\N,\N,actor,tt12768606,Sergio Cubillas,10.700006,9.288957
347,nm3631127,Denaro,\N,\N,miscellaneous,tt1517624,Andrew Denaro,10.83924,7.200916
348,nm11705998,Rondel,\N,\N,,\N,David Rondel,12.373488,8.727263
349,nm8055720,,\N,\N,animation_department,tt0122353,John,-9.375819,2.1583226
350,nm11883956,Knowles,\N,\N,writer,tt13079992,Chris Knowles,10.461405,5.436415
351,nm14906713,,\N,\N,actor,tt27908239,Dhanujayaprasad,-9.381117,2.1636667
352,nm4912428,Larter,\N,\N,"actor,sound_department,writer","tt2375692,tt13622884,tt3602562,tt3107658",Steve Larter,9.214189,6.7142673
353,nm12349735,,\N,\N,actor,tt0845052,Door,-9.382343,2.1647224
354,nm6420974,Familia,\N,\N,,\N,La Familia Burruel,12.036697,10.712599
355,nm2642952,Dr.,\N,\N,actor,tt1027086,Károly Dr. Detreházy,12.693594,8.587361
356,nm13550928,Best,\N,\N,"writer,producer",tt19389354,John Best Challinor II,10.592974,-2.074367
357,nm3569791,Rue,\N,\N,miscellaneous,tt1178636,Sander Rue Jr.,12.348452,8.647977
358,nm8988561,Loganbill,\N,\N,actor,tt2188907,Tom Loganbill,9.2763405,6.6099973
359,nm9798922,Kouz,\N,\N,,\N,Gregoire Kouz,13.729902,6.5876274
360,nm6457369,Young,\N,\N,miscellaneous,tt3270394,Skott Young,10.959139,-1.5314671
361,nm9947859,Riner,\N,\N,actor,tt8651740,Margie Riner,12.439233,8.672968
362,nm3013809,Ah,\N,\N,animation_department,tt0106364,Eun Ah Park,9.768287,-1.9202425
363,nm15091510,Rosenthal,\N,\N,,\N,Leslie Rosenthal,12.120761,7.5947328
364,nm1978468,Kavouras,\N,\N,"actor,composer,producer","tt1171723,tt0289529,tt1645136,tt0230690",Assimakis Kavouras,13.488656,6.2585435
365,nm13735414,Lin,\N,\N,,tt20871828,Yulin Lin,9.36257,-1.4610552
366,nm10659880,Verma,\N,\N,"costume_department,producer","tt7228072,tt8108196,tt6129302,tt10266856",Mohit Verma,15.712664,6.91772
367,nm4063108,Heller,\N,\N,"actress,art_department","tt2597242,tt1720172",Kelsey Heller,12.840652,4.1948786
368,nm3041833,Corcoran,1922,\N,,"tt1791541,tt0281438",Mickey Corcoran,10.619872,7.3558273
369,nm4471252,Bazler,\N,\N,actor,"tt4118100,tt3062074,tt4058012,tt1934673",Brendon Bazler,8.226445,7.3865814
370,nm0493815,Lazarus,1894,1976,"producer,miscellaneous","tt0030185,tt0031970,tt0031129,tt0031550",Jeff Lazarus,9.252644,6.8680587
371,nm9404895,Francis,\N,\N,set_decorator,tt3640276,Laurette Francis Williams,18.21464,14.942257
372,nm8856449,Mullan,\N,\N,miscellaneous,tt0054806,Maureen Mullan McCarthy,13.7512,9.708662
373,nm4732098,Davies,\N,\N,actor,"tt2340444,tt9407764,tt2241750,tt1802693",Joel Davies,7.5314193,4.647811
374,nm7952946,Bryan,\N,\N,"camera_department,actor","tt10267770,tt12385296,tt7288378,tt10666594",Kevin Bryan Simmons,7.5117564,7.4522123
375,nm12955203,Lim,\N,\N,actress,"tt16452694,tt18289752,tt20200768,tt19401800",Jastine Lim,9.496163,-1.7291988
376,nm2480939,Baillargeon,\N,\N,"production_manager,producer,miscellaneous","tt4024076,tt1320363,tt1661470,tt0273027",Patrice Baillargeon,10.475536,6.5046124
377,nm12170999,Calvino,\N,\N,writer,tt3809948,Phallow Calvino,10.636893,7.1453414
378,nm2948061,Burke,\N,\N,producer,tt1198589,Kelly Burke,10.143156,4.4167194
379,nm12556611,Meyer,\N,\N,costume_department,tt7753176,Jule Meyer,13.678354,9.774248
380,nm13454079,Budd,\N,\N,actor,tt18395286,Steven Budd,8.002651,7.6321173
381,nm14564606,Casey,\N,\N,,tt0309152,Paula Casey,9.0274725,9.045688
382,nm4804092,Duncan,\N,\N,actress,tt1863469,Julia Duncan,9.576585,5.3476987
383,nm11421597,Blind,\N,\N,,\N,Jason Blind,7.679934,6.1636996
384,nm9398216,Irago,\N,\N,,tt7368898,Rodolfo Irago,11.712811,6.8246946
385,nm3071058,Checansky,\N,\N,actor,tt0364845,Scott Checansky,13.617037,4.3444047
386,nm14886948,,\N,\N,actor,tt27849035,Shayan,-11.410907,12.5434475
387,nm2819822,Kitanosono,\N,\N,visual_effects,tt0278926,Chiori Kitanosono,13.461319,6.3269997
388,nm5068353,Brophy,\N,\N,,\N,Anthoney Brophy,9.412073,4.6979465
389,nm4522566,Hill,\N,\N,"actor,writer","tt7559128,tt1975157,tt11096434",Ben Hill,25.431677,8.988998
390,nm13830926,Fuchs,\N,\N,music_department,\N,Helmut Fuchs,11.540928,2.8407185
391,nm7886456,Nguyen,\N,\N,camera_department,"tt4196450,tt5913454",Mark Nguyen,14.656097,3.5041118
392,nm6096871,Dye,\N,\N,"director,producer,writer","tt14035240,tt3956712,tt14035382,tt3342118",Charles Dye,8.759665,5.3841443
393,nm4039691,Hiratsuka,\N,\N,art_department,"tt0221735,tt0446584",Sumio Hiratsuka,14.940031,5.251582
394,nm14240674,Carrillo,\N,\N,art_department,tt23177868,Juan Carrillo,9.263593,9.361697
395,nm8249707,J.,\N,\N,producer,"tt10757576,tt6372510",Tanuj J. Narula,9.726989,-13.861442
396,nm7959698,Ryl,\N,\N,actor,tt0439389,Marcin Ryl,12.309323,8.483757
397,nm7157136,Apodaca,\N,\N,,\N,Rebecca Apodaca,10.639391,9.363117
398,nm6494436,Virtes,\N,\N,miscellaneous,tt0271233,Jon Virtes,11.647735,8.7807045
399,nm7795423,Föche,\N,\N,camera_department,tt5131516,Mörizen Föche,11.639068,2.9622757
400,nm12234703,Ackery,\N,\N,miscellaneous,tt3321642,Tom Ackery,13.033287,6.8119907
401,nm10652343,Tammer,\N,\N,producer,"tt13259878,tt14321914,tt15193160,tt8571906",Bea Tammer,14.479454,3.7764025
402,nm0743847,Ross,\N,\N,"cinematographer,camera_department","tt0242606,tt0223174,tt0105960",Skip Ross,10.395454,-4.4980483
403,nm11820341,Valley,\N,\N,,\N,Michael Valley,11.368945,8.168855
404,nm5651824,MacDougall,\N,\N,"editor,script_department,writer","tt3571500,tt4154198,tt3701526,tt2881856",Margaret MacDougall,4.6817403,8.28061
405,nm9388106,Sargent,\N,\N,"costume_department,costume_designer","tt7555710,tt8996386,tt9099800,tt18925334",Sophie Sargent,14.573073,7.938709
406,nm1804476,Glendenning,\N,\N,"editor,editorial_department","tt0760139,tt5772196,tt0485299,tt4649306",Dan Glendenning,8.972405,6.499299
407,nm1036113,Tempest,\N,\N,actor,"tt0132774,tt10868196,tt1098359,tt4934220",Trey Tempest,11.925385,6.8601804
408,nm13093484,Button,\N,\N,,tt0765274,Lina Button,10.240813,-2.5841708
409,nm9474841,Blake,\N,\N,,tt7725568,Tim Blake,11.9261875,-4.366228
410,nm0841289,Svilar,\N,\N,costume_department,"tt1383444,tt0091663,tt0090360,tt0182264",Anica Svilar,14.323526,7.770818
411,nm13008637,Young,\N,\N,executive,\N,Stephanie Young,10.992239,-1.4928143
412,nm6513889,Hayes,\N,\N,actor,tt3748076,David Hayes,10.107488,4.480865
413,nm15101828,Salerno,\N,\N,,tt21420344,Giuseppe Salerno,11.020242,8.322778
414,nm6062308,Landry,\N,\N,actor,"tt3309186,tt3947868",Nicolas Landry,10.869676,6.754515
415,nm0749994,Rukh,\N,\N,"actor,director,producer","tt0267092,tt0107738,tt0387979,tt0173700",Igor Rukh,15.185685,7.0743546
416,nm0314530,German,\N,\N,cinematographer,tt0133913,Tony German,11.581322,3.8816419
417,nm0422081,Jersey,1979,\N,"writer,producer","tt2546794,tt0108968",Jason Jersey,11.368216,8.599127
418,nm7238745,,\N,\N,cinematographer,tt4576282,Shpend.Demhasaj,-9.351916,2.1343043
419,nm7768629,Sharma,\N,\N,actress,"tt15315164,tt5098128,tt2176013,tt3458254",Vinita Sharma,17.044561,5.805709
420,nm9889859,Munro,\N,\N,,\N,Elliot Munro,13.992235,9.205138
421,nm1689910,Heywood,\N,\N,,tt0103824,Lovey Heywood,10.670307,5.5284066
422,nm5244422,Amadie,\N,\N,camera_department,tt2367726,Ralph Amadie,11.835431,7.9338675
423,nm10928099,Wiley,\N,\N,"actress,camera_department","tt12739710,tt10756160,tt12430334",Olivia Wiley,12.995245,2.782582
424,nm1825212,Millman,1946,\N,"writer,actor","tt21919164,tt1287838,tt0438315,tt8375272",Dan Millman,11.191245,5.411701
425,nm12515580,Haigler,\N,\N,actor,tt14491438,Ronnie Haigler III,12.005769,6.394369
426,nm4339053,Loutzenhiser,\N,\N,director,tt1848806,Rick Loutzenhiser,11.692119,3.791335
427,nm1200575,Roßbach,\N,\N,,tt0303477,Thomas Roßbach,11.510597,3.6258256
428,nm9463286,Cedro,\N,\N,actor,"tt7033732,tt10875120,tt27795332",Charlo Cedro,10.120877,9.470164
429,nm7257861,Shovelton,\N,\N,composer,"tt7860578,tt4594108,tt5303584,tt6679640",Dom Shovelton,16.83136,5.4723606
430,nm14107158,Lent,\N,\N,sound_department,tt22485704,Adam Lent,9.184653,6.7962127
431,nm9415212,Lapsa,\N,\N,make_up_department,tt7628138,Luize Lapsa,9.123608,6.7414284
432,nm13517260,Vivier,\N,\N,,\N,David Vivier,11.695138,8.733038
433,nm4760027,Linneman,\N,\N,art_department,"tt0097972,tt0108695",Scott Linneman,9.18092,6.7385902
434,nm6069336,Fraser,\N,\N,producer,tt1662293,Ellen Fraser,10.727529,7.382457
435,nm12761884,Amaya,\N,\N,editorial_department,"tt1020913,tt15559540",Roger Amaya,11.735941,8.152946
436,nm10523256,Shantz,\N,\N,miscellaneous,tt0095313,Renata Shantz,16.816101,5.429117
437,nm10148143,Pomponio,\N,\N,"actress,director,writer","tt23540120,tt11729978,tt27997777,tt11152164",Tamara Pomponio,11.381918,9.782899
438,nm11227653,Azzopardi,\N,\N,"camera_department,miscellaneous","tt15028366,tt12832102,tt18336084,tt11167860",Emily Azzopardi,10.68624,8.137512
439,nm5255350,Morrison,\N,\N,producer,tt2380124,Ryan Morrison,15.697208,4.345408
440,nm12170758,,\N,\N,,\N,Gytis,-11.317889,12.4428005
441,nm10410137,Capulong,\N,\N,"art_department,miscellaneous","tt9337248,tt4944352",Vlad Capulong,9.823802,6.9996996
442,nm13850699,,\N,\N,actor,tt21289682,Gerodot,-11.420819,12.457563
443,nm2781188,Larned,\N,\N,"producer,actress","tt4765834,tt1652360,tt5959492,tt1104779",Nancy Larned,9.273138,6.845383
444,nm6793127,Adkins,\N,\N,camera_department,tt4042174,Aaron Adkins,10.850877,5.2659383
445,nm7759181,Staugaard,\N,\N,actor,tt0051831,Dagmar Staugaard,10.375827,3.7209318
446,nm4209216,Toyomi,\N,\N,animation_department,"tt0131160,tt0185110,tt3650462,tt3914106",Yukie Toyomi,14.469302,5.4228435
447,nm9238243,Wright,\N,\N,actor,tt6455324,Tony Wright,13.148029,2.4251688
448,nm2127709,Besharaty,\N,\N,actor,tt0489015,Mark Besharaty,8.53566,7.760229
449,nm3612193,Ursini,\N,\N,composer,tt1510928,Yvo Ursini,12.610489,6.9041758
450,nm12720228,Lott,\N,\N,,\N,Austen Lott,9.187586,6.7167583
451,nm1244071,,\N,\N,actor,"tt0032350,tt0331915",Barteneff,-9.362795,2.1452525
452,nm10803506,Singleton,\N,\N,,\N,Rita Singleton,3.2641013,2.0849981
453,nm2845029,Burkhard,\N,\N,special_effects,tt0490377,Stephani Burkhard,10.379244,4.3843603
454,nm12974105,Tribe,\N,\N,director,\N,Treach Tribe,12.625649,6.0752435
455,nm11334144,Choi,\N,\N,"visual_effects,editorial_department",tt11725808,Lois Choi,14.247574,4.661815
456,nm10719257,Williams,\N,\N,,"tt2344864,tt14990746,tt0441718",Douglass Williams,5.473615,-2.8638408
457,nm0338140,H.,\N,\N,producer,tt0068445,Marvin H. Green,-1.3226466,-4.0691433
458,nm5837215,Narimoto,\N,\N,actor,tt3088374,Kazuma Narimoto,14.039091,5.5253124
459,nm11716620,Sosa,\N,\N,make_up_department,"tt12630274,tt12630302",Monzerrat Sosa,14.473156,8.141697
460,nm11030541,Yu,\N,\N,miscellaneous,tt0099757,Weixiong Yu,9.486393,-1.7840382
461,nm5235784,Faulk,\N,\N,executive,\N,Kathy Faulk,12.2788925,11.02654
462,nm13095630,Sukale,\N,\N,music_department,tt15856558,Mayur Sukale,14.529459,7.5148053
463,nm13082787,Grazia,\N,\N,,tt15822644,Maria Grazia Moratello,10.557465,8.075626
464,nm1464747,Majestic,\N,\N,"art_department,art_director",tt0383166,Michael Majestic,13.987843,9.335356
465,nm12863330,Rao,\N,\N,miscellaneous,"tt14620648,tt15082878",Shankara Rao Chintala,15.258655,6.9418883
466,nm5502916,Hoyt,\N,\N,actress,tt2671268,Samantha Hoyt,12.25964,4.207907
467,nm8853037,Akinrolabu,\N,\N,actor,"tt4611314,tt6657300,tt14609542,tt13683868",Sylvester Akinrolabu,13.817089,6.534159
468,nm14953121,Murali,\N,\N,cinematographer,tt28091020,S. Murali Mohan Reddy,15.58152,7.1394114
469,nm12253187,Isa,\N,\N,,\N,Rocky Isa,9.601844,-2.1566882
470,nm8028901,Monroy,\N,\N,"visual_effects,producer","tt14670172,tt4789618",Salvador Monroy,10.426934,6.0334377
471,nm12636000,Salazar,\N,\N,actor,tt14786718,Zoraida Salazar,10.994456,8.559494
472,nm9863823,Klassen,\N,\N,"director,writer,producer",tt12150182,Erin Klassen,11.680874,3.4488924
473,nm14515304,Matias,\N,\N,actor,tt0391683,Juan Matias,11.233925,5.5693116
474,nm7690613,Meltzer,\N,\N,miscellaneous,"tt6110318,tt11212276",Lauren Meltzer,13.891199,9.699234
475,nm1324343,Sterjo,\N,\N,actress,tt0353808,Eleni Sterjo,14.383626,7.7786894
476,nm14331280,Karlsson,\N,\N,actor,tt24242552,Sunita Karlsson,11.587823,5.2560067
477,nm2610437,Gonsior,\N,\N,"camera_department,visual_effects","tt1560631,tt1206486,tt0890888",Tom Gonsior,10.017753,7.589472
478,nm1177554,Dally,1979,\N,"producer,actor,cinematographer","tt0382680,tt18346084,tt0164184,tt3040522",Ben Dally,8.803744,5.4856224
479,nm3974270,Foulsham,\N,\N,"camera_department,miscellaneous","tt2110744,tt5957238,tt1310809,tt14670500",Ed Foulsham,13.2008705,10.008975
480,nm3336351,Foran,\N,\N,producer,tt1346520,Don Foran,12.000092,5.6594973
481,nm9224839,Rabach,\N,\N,"composer,sound_department",tt7290788,Howard Rabach,12.520605,8.668224
482,nm11791000,Pereire,\N,\N,,tt2073912,Anita Pereire,12.953133,9.288319
483,nm6963033,Zaidi,\N,\N,director,\N,Murtaza Zaidi,13.937357,6.725913
484,nm6381430,Bixenman,\N,\N,"director,actor",\N,Jacob Bixenman,8.209252,7.133575
485,nm3430797,Mansnerus,\N,\N,"music_department,composer","tt1424021,tt2323701",Ilpo Mansnerus,13.826716,9.1356735
486,nm12195047,German,\N,\N,,\N,Sharron German,11.506743,3.8962576
487,nm9770543,Zivkovic,\N,\N,,tt7543986,Luka Zivkovic,13.365686,7.821399
488,nm11735912,J,\N,\N,,\N,Jamie J Park,17.801489,6.6382484
