,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
2225,nm2265624,Francis,1980,\N,"actor,producer,director","tt0119008,tt1416343,tt0811094,tt1233306",Joe Francis,56.742634,-45.906876
2226,nm13066198,Pripalda,\N,\N,actress,tt15772288,Ameilia Pripalda,-16.85573,20.35873
2227,nm14581816,See,\N,\N,actress,tt4721442,Delvina See,-59.13842,50.236706
2228,nm9377711,Reid,\N,\N,,\N,Bee Reid,19.540674,-69.268906
2229,nm9087203,Hood,\N,\N,,\N,Michael Hood,0.06307151,-57.058086
2230,nm3180390,Pryor,1977,\N,"actor,stunts","tt1210781,tt1281313,tt1308758,tt1303678",David Pryor,-2.145389,-24.42942
2231,nm11277903,Koubi,\N,\N,,\N,Sylvie Koubi,-22.145233,50.38353
2232,nm11027595,Gamrasni,\N,\N,actor,tt10066522,Nathy Gamrasni,-3.828714,80.19563
2233,nm11907125,Fleming,\N,\N,,\N,Terry Fleming,10.518378,-73.14594
2234,nm8149659,Himonoya,\N,\N,actor,tt4316050,Karei Himonoya,-39.74222,10.575724
2235,nm6808502,Gifford,\N,\N,"production_designer,visual_effects,art_department","tt6881158,tt16154056,tt7050084,tt13983670",Rossi Gifford,10.935629,-59.137993
2236,nm11579826,Sommavilla,\N,\N,actress,tt0153324,Patrizia Sommavilla,-40.975388,44.13369
2237,nm14368569,Mamatov,\N,\N,animation_department,tt21105566,Anvar Mamatov,-36.1149,31.058142
2238,nm10604757,Lenk,\N,\N,actress,"tt0444925,tt10149982",Baby Lenk,0.7191888,-7.0481095
2239,nm4920303,Sable,\N,\N,actress,"tt4616526,tt14585434,tt8591668,tt4863998",Sadie Sable,68.32157,16.571604
2240,nm12870488,Toscanini,\N,\N,,\N,Cia Toscanini,-33.27847,42.65728
2241,nm6488863,O'Brien,\N,\N,"costume_department,miscellaneous,costume_designer","tt2699128,tt4422836,tt14153080,tt2149175",Jennifer O'Brien,39.86573,-30.169596
2242,nm13327997,Evsen,\N,\N,actor,tt17338868,Kamuran Evsen,-9.94645,7.6378055
2243,nm5011118,T.,\N,\N,producer,tt2008602,Michael T. Connell,-72.280136,49.33683
2244,nm12943374,Egerer-Sifkovits,\N,\N,,\N,Silvia Egerer-Sifkovits,-35.12174,-8.48955
2245,nm0242588,Dunn,\N,\N,actor,tt0083731,Henry Dunn,22.676702,-61.252453
2246,nm3805564,,\N,\N,"actress,talent_agent",tt0294250,Sandi,12.541865,115.35335
2247,nm5923790,Biron,\N,\N,assistant_director,tt1715730,Jean-Philippe Biron,5.249771,-5.3749847
2248,nm9308941,Tandy,\N,\N,actor,tt7441556,Kyle Tandy,18.026615,37.38603
2249,nm4319479,Ormes,\N,\N,visual_effects,"tt0458339,tt1386703,tt1979320,tt0401729",Elaine Ormes,-22.055891,31.228588
2250,nm3268889,Sines,\N,\N,actress,tt1132528,Ashlyn Sines,-33.7619,-46.61059
2251,nm9790712,Ventura,\N,\N,actress,tt0242195,Debora Ventura,71.41896,11.375284
2252,nm3370984,Mutru,\N,\N,actor,"tt1188998,tt1286650",Tuomo Mutru,-28.860958,77.95563
2253,nm1498375,Akwa-Asare,\N,\N,actress,tt0372814,Bellinda Akwa-Asare,7.3020434,44.578815
2254,nm10963702,Snoussi,\N,\N,,\N,Dhelia Snoussi,-45.035053,31.885376
2255,nm3461064,Green,\N,\N,actor,tt0992911,Damian Green,-59.958694,-57.11198
2256,nm1380928,Mensah,\N,\N,actress,tt0366453,Rona Mensah,-39.587223,28.03011
2257,nm9884418,Levassor,\N,\N,producer,tt8507368,Thomas Levassor,32.928837,-3.616938
2258,nm9719399,Wallace,\N,\N,actress,tt8180370,Deseree Wallace,69.40362,-56.47373
2259,nm9772304,Gharib,\N,\N,miscellaneous,tt8220360,Ahmed Gharib,-5.101853,74.413376
2260,nm0411584,Istrate,1951,\N,actress,"tt0108677,tt0089209,tt0150482,tt0103969",Rada Istrate,2.568544,56.801636
2261,nm5477513,Amii,\N,\N,,tt2526642,Shin Amii,0.21626261,31.230814
2262,nm9258279,Law,\N,\N,script_department,"tt7347240,tt0110874",Yu-Keung Law,-44.304695,-52.397427
2263,nm8919702,Gouldstone,\N,\N,camera_department,tt6733172,Sian Gouldstone,40.80234,-69.30689
2264,nm8161483,Erica,\N,\N,actress,tt5743182,Christine Erica Sudiacal,72.98443,-20.065987
2265,nm7547769,Paul,\N,\N,make_up_department,"tt5150140,tt4973106",Samuel Paul,72.771286,-50.97909
2266,nm4915518,Thorpe,\N,\N,actor,tt2244875,Gareth Thorpe,41.298252,-56.125957
2267,nm14221732,Cole,\N,\N,"art_department,composer,music_department",tt23488882,Owain Cole,22.810852,-48.17867
2268,nm3539534,Baysinger,\N,\N,actress,tt1472593,Lauren Baysinger,28.167482,-17.79932
2269,nm12618852,Majid,\N,\N,actress,tt14751242,Lamia Majid,34.140408,46.272858
2270,nm9639501,Fraser,\N,\N,art_director,"tt8508734,tt8005176,tt4131496,tt8972256",Matt Fraser,32.7158,-45.67171
2271,nm1534493,Lehner,\N,\N,assistant_director,tt0074707,Friedrich Lehner,-21.626665,-55.626953
2272,nm13986649,Rodwell,\N,\N,actor,\N,Camille Rodwell,61.463203,-15.783232
2273,nm5496950,Torres,\N,\N,actress,tt2662774,Nuria Torres,56.097935,4.272564
2274,nm11397994,Vellani,\N,\N,actress,tt11808282,Sabrina Vellani,-65.21172,7.459931
2275,nm8908498,,\N,\N,,\N,Territory,15.41025,107.982124
2276,nm9691362,Garcia,\N,\N,camera_department,tt5620962,Rene Garcia,69.47472,4.9236917
2277,nm14474970,Stich,\N,\N,actor,tt26305573,Cody Stich,-64.947525,-17.935856
2278,nm6484014,René,\N,\N,"actor,director,writer","tt21271946,tt4542538,tt3719716,tt6139344",J. René Guerra,32.789776,-19.073452
2279,nm10282005,Sage,\N,\N,animation_department,tt6558352,Clarrise Sage,29.4989,-4.846248
2280,nm3026483,Kyle,1946,\N,,tt0284767,Dolly Kyle Browning,13.090846,-78.80799
2281,nm1079192,Calley,\N,\N,transportation_department,tt0119349,Matt Calley,-45.616547,-28.810818
2282,nm8059221,Boyle,1969,2016,,\N,Tom Boyle,19.205374,-62.471767
2283,nm14397722,Kostadinov,\N,\N,actor,tt0088635,Khristo Kostadinov,-18.665037,47.638157
2284,nm10432183,Fragé,\N,\N,,tt9670466,Joze Fragé,-54.49726,30.722195
2285,nm14786464,Bouaid,\N,\N,transportation_department,tt6146586,Said Bouaid,-16.805231,-0.6736658
2286,nm4587809,Yuste,\N,\N,,tt0424702,Ángel Yuste,-1.5213469,57.119415
2287,nm1012375,Török-Illyés,1977,\N,"actress,producer,writer","tt8743262,tt5537614,tt0269500,tt6150000",Orsolya Török-Illyés,27.309843,-2.8072982
2288,nm11962386,Rousselot,\N,\N,"writer,actor",tt13238458,Gilles Rousselot,-2.756285,38.605022
2289,nm12952059,Srinivasa,\N,\N,,\N,Raghavan Srinivasa,3.0621572,31.709806
2290,nm5617035,Franta,\N,\N,,tt1364380,Roman Franta,13.5996065,15.118502
2291,nm10128778,'Sassee',\N,\N,,tt6067388,Latonya 'Sassee' Walker,-47.8945,47.656998
2292,nm8993759,Peel,\N,\N,miscellaneous,tt6872634,Micah Peel,-37.705044,-57.617985
2293,nm11138460,Taillefer,\N,\N,,tt0431577,Billy Taillefer,-40.01522,-9.155698
2294,nm10985646,Pyatt,\N,\N,actress,"tt24329486,tt10950250",Lily Pyatt,30.788118,77.075905
2295,nm3296688,Azizov,\N,\N,actor,"tt10309212,tt1364200,tt4112690",Azizaga Azizov,66.782906,28.63444
2296,nm10314469,van,\N,\N,actor,tt0096597,Sam van Dalen,-19.038473,-84.13125
2297,nm7503272,Ajomaa,\N,\N,producer,tt4948054,Petri Ajomaa,23.641981,49.65341
2298,nm8156059,Thi,\N,\N,animation_department,tt0295152,Hoang Thi Ngoc Huyen,-62.37268,50.525448
2299,nm11425701,Famolari,\N,\N,editorial_department,tt2759626,Justin Famolari,-58.979416,34.17355
2300,nm1867131,Cho,\N,\N,"music_department,soundtrack","tt0382304,tt0450287,tt5591792,tt0450286",Toshihiro Cho,47.356434,50.327274
2301,nm3020539,Pancorvo,\N,\N,actress,tt0956056,Bertha Pancorvo,-5.651199,53.9484
2302,nm0041603,Audley,1899,\N,actor,"tt0033095,tt0033365,tt0034299,tt0033467",Michael Audley,-18.098516,-36.72744
2303,nm12415915,Nielson,\N,\N,camera_department,tt14265704,Nathan Nielson,-1.3802742,63.089706
2304,nm11885186,Sifuba,\N,\N,camera_department,tt13058008,Sive Sifuba,-10.541505,32.48276
2305,nm11930843,Piecyk,\N,\N,,tt9860892,Willi Piecyk,6.946743,13.578993
2306,nm1267695,Bazillou,\N,\N,camera_department,tt0113054,Patrick Bazillou,-10.937455,1.9475751
2307,nm9647753,Abdulla,\N,\N,"director,writer,actor","tt14076364,tt9332664,tt8033704,tt15091444",Anwar Abdulla,67.18924,25.837852
2308,nm3975305,Matsukubo,\N,\N,"art_department,miscellaneous","tt1928177,tt1520368",Jeff Matsukubo,26.56549,21.4132
2309,nm3644861,Stephen,\N,\N,,"tt1136193,tt1661338,tt1542828,tt0407423",Scott Stephen,29.319319,-88.66897
2310,nm8447361,Stewart-Green,\N,\N,make_up_department,"tt1632701,tt8115460,tt5171438",Sueann Stewart-Green,19.046764,-81.12053
2311,nm6455957,Tiffin,\N,\N,,\N,Ryan Tiffin,21.90746,36.348587
2312,nm11551793,Carlos,\N,\N,location_management,tt9625664,Juan Carlos Zarate,63.241817,3.1335015
2313,nm2140188,Lopez,\N,\N,costume_designer,tt0408961,Jessica Lopez,75.84217,-0.48081455
2314,nm3742294,Kayyalackakam,\N,\N,producer,tt0292277,Kuruvila Kayyalackakam,27.426153,41.216026
2315,nm11888852,Chan,\N,\N,special_effects,tt1266149,Taksing Chan,46.18842,55.208168
2316,nm2238105,Thomas,\N,\N,composer,tt0796351,Abin Thomas,55.63224,-49.938576
2317,nm0020992,W.,\N,\N,"actor,producer",tt0155747,Robert W. Allen,-78.044106,54.676857
2318,nm10984481,Sophath,\N,\N,,\N,Rita Sophath,-41.86315,45.068882
2319,nm12036018,Sreenivasan,\N,\N,assistant_director,tt13397944,Jana Sreenivasan,-2.7526107,44.548237
2320,nm1337539,Pulcini,\N,\N,miscellaneous,tt0356153,Monica Pulcini,-20.191172,10.779562
2321,nm0247219,Earl,\N,\N,miscellaneous,"tt0190281,tt0289328,tt0236921",Becci Earl,63.245235,-38.750465
2322,nm4291266,Barbery,\N,\N,actor,tt0412540,Curtis Barbery,27.938688,-12.177081
2323,nm2103525,Hofman-Frethem,\N,\N,actress,tt0462285,Amanda Hofman-Frethem,-51.93876,-17.367298
2324,nm10106020,Owens,\N,\N,,tt8966634,Yolanda Owens,54.496323,-26.683645
2325,nm5677943,Chefitz,\N,\N,writer,"tt4491354,tt2923324",Josh Chefitz,0.63123035,-21.158985
2326,nm0779868,Scott,1922,2004,actor,"tt0052440,tt0055657,tt0179219,tt0088210",Tony Scott,27.626266,-65.19841
2327,nm3013455,Rogalla,\N,\N,miscellaneous,tt0473440,Jill Rogalla,-2.0322123,38.771954
2328,nm5913053,Ya,\N,\N,actor,tt3154820,Ya Ya,-60.682625,57.44461
2329,nm5163033,J.,\N,\N,camera_department,tt0287342,Timothy J. Smith,-2.8221884,-66.427444
2330,nm10354318,Carvalho,\N,\N,make_up_department,tt9501520,Carina Carvalho Feijoeiro,3.0154004,26.539879
2331,nm1213088,Harvánek,\N,\N,actor,"tt0184030,tt0159876",Zdenék Harvánek,-47.426464,38.977978
2332,nm13200880,Amaleke,\N,\N,actress,tt14429000,Andrée Amaleke,-0.09791491,51.669495
2333,nm9156551,Tuzun,1990,\N,"editor,director,writer","tt23311212,tt11697748,tt23397936,tt20205236",Göksel Tuzun,-33.630733,10.066878
2334,nm3893798,Townsend,\N,\N,,tt1623775,Steven Townsend,13.986618,-55.727386
2335,nm2075095,Grødum,\N,\N,art_department,tt0209072,Linda Grødum,-59.308994,-14.256781
2336,nm9007472,Milburn,\N,\N,casting_director,tt6678086,Georgie Milburn,17.468243,-2.823933
2337,nm9432376,Haye,\N,\N,"miscellaneous,director,actor","tt13798316,tt9010328,tt11686258,tt14167256",D.J. Haye,-15.461179,-30.439142
2338,nm8159211,Bourne,\N,\N,,tt5740738,Debra Bourne,0.31733283,-61.04541
2339,nm11378688,Matata,\N,\N,production_manager,tt11857602,Hakana Matata,27.665705,36.523647
2340,nm12250348,Boulos,\N,\N,,\N,James Boulos,-16.21403,-2.0036502
2341,nm13232934,von,\N,\N,actress,tt16271554,Elina von Lerber,-12.84405,-83.79864
2342,nm4546238,Baretton,\N,\N,camera_department,"tt3062096,tt9252468,tt6320628,tt9603212",Jacopo Baretton,-14.215446,9.0283785
2343,nm3636443,Levesque,\N,\N,make_up_department,tt0416449,Jim Levesque,33.336277,-3.5632298
2344,nm6322307,Smit,\N,\N,,\N,Megan Smit,-33.326317,70.65924
2345,nm2196529,Takasaki,\N,\N,miscellaneous,"tt0844756,tt0340311,tt0892410",Toshiyuki Takasaki,18.18726,47.100212
2346,nm11941285,Dolly,\N,\N,make_up_department,tt10162872,Ruby Dolly,87.81748,-20.207108
2347,nm1699234,von,1955,\N,"director,cinematographer,producer","tt4147370,tt0497331,tt0422604,tt5332532",Cai-Ulrich von Platen,-12.844063,-83.798706
2348,nm10592399,Bergeon,\N,\N,actor,tt10122244,Milan Bergeon,12.68752,-11.19337
2349,nm4555487,LaRue,\N,\N,actress,"tt2538896,tt2538956,tt2006800",LexXxi LaRue,-90.812706,10.375698
2350,nm9481664,Tew,\N,\N,actor,tt5032170,Cameron Tew,-34.262703,16.560173
2351,nm13115675,Moe,\N,\N,location_management,tt10310140,Soe Moe Nyein,49.57013,44.75432
2352,nm0120553,A.,\N,\N,producer,tt0196000,Richard A. Bunstein,-83.86661,45.98769
2353,nm13248135,Moreno,\N,\N,cinematographer,tt16678838,Pablo Moreno,70.59173,-1.6430113
2354,nm8962365,De,\N,\N,miscellaneous,tt0467490,Rita De Cássia Cajaiba Soares,-75.71018,20.510406
2355,nm3483455,Fong,\N,\N,"visual_effects,art_department","tt3606756,tt1216475,tt1217209,tt2380307",Jared Fong,-63.256104,35.8782
2356,nm14042244,Natsui,\N,\N,actor,tt22055190,Kimura Natsui Iryu,6.916034,57.959167
2357,nm7226578,Comes,\N,\N,"composer,actor","tt6286070,tt4562274",Alejandro Comes,-73.20268,36.073524
2358,nm10381067,Edwards,\N,\N,"director,writer,producer",tt9563048,Aleeka Edwards,45.949265,-52.947544
2359,nm3848652,Balmer,\N,\N,music_department,tt1521752,Dan Balmer,-17.069668,-12.225039
2360,nm1353923,Duncan,\N,\N,art_department,tt0255702,Martin Duncan,69.73085,-40.185337
2361,nm13736241,Di,\N,\N,camera_department,"tt0169446,tt0251520,tt20873018",Adrian Di Virgilio,-71.5924,23.564087
2362,nm12205403,Ingle,\N,\N,,\N,Hemangi Ingle,-22.95161,37.03169
2363,nm4841117,Khaiitbaev,\N,\N,sound_department,tt2170529,Roustam Khaiitbaev,-17.376583,57.4443
2364,nm7733789,Padilla,\N,\N,"cinematographer,actor,camera_department","tt5205590,tt10544990",David Padilla,43.052174,7.6342564
2365,nm14506417,Rivales,\N,\N,animation_department,tt5232230,Pau Rivales,-26.51135,-48.404102
2366,nm1014355,Aleksic,1901,1958,director,tt0285256,Dragan Aleksic,24.137669,23.237198
2367,nm5199432,Jacob,\N,\N,actor,"tt1395050,tt2318972",Stephen Jacob,0.3940749,-69.319084
2368,nm3222256,Ofte,\N,\N,miscellaneous,tt1323557,Mark Ofte,-71.37036,39.854218
2369,nm2252747,Blanc,\N,\N,actress,tt0796611,Madame Blanc,38.726437,-14.052733
2370,nm4328599,Brandi,\N,\N,actor,tt1844732,Patrick Brandi,9.407636,19.791971
2371,nm4919996,Stacey,\N,\N,"actor,cinematographer","tt27417053,tt2132283",Fred Stacey,77.70332,-15.666564
2372,nm8566415,Cameron,\N,\N,,tt6273460,Clarrie Cameron,28.342743,-58.417995
2373,nm12176956,More,\N,\N,actor,tt13707788,Pinky More,-63.07578,47.554245
2374,nm0160354,Christie,\N,\N,miscellaneous,tt0026067,May Christie,51.593296,-34.913006
2375,nm1511457,Sabina,1813,1877,"writer,soundtrack","tt0323721,tt0335704,tt1075017,tt0368934",Karel Sabina,-10.770158,47.42143
2376,nm9605037,Mølmen,\N,\N,actress,tt0310466,Gry Mølmen,-59.346493,-14.459059
2377,nm5513718,Fuller,\N,\N,,\N,Doug Fuller,1.9661343,-63.85634
2378,nm10414840,Kitahara,\N,\N,"actor,miscellaneous","tt12630246,tt13948076,tt4833394",Yu Kitahara,13.77956,22.63917
2379,nm14543865,Sekulic,\N,\N,"actress,assistant_director",\N,Milena Sekulic,-49.46164,11.594095
2380,nm14274810,,\N,\N,actor,"tt0092325,tt27004187,tt23845428",Tariq,26.350708,96.975296
2381,nm0826317,Stella,\N,\N,"sound_department,actor,miscellaneous","tt0172495,tt1486192,tt1606378,tt3659388",Szabolcs Stella,78.50678,-22.531937
2382,nm0713128,Rayfiel,1923,2011,"writer,script_department,miscellaneous","tt0106918,tt0081182,tt0073802,tt0114319",David Rayfiel,0.9142756,-41.820972
2383,nm0663928,Parsum,\N,\N,actor,tt0136535,Mads Parsum,-23.771338,16.486938
2384,nm2365670,Kester,\N,\N,miscellaneous,tt0827785,Will Kester,-27.460363,62.052994
2385,nm12565063,Proietti,\N,\N,composer,"tt28024711,tt15123524,tt10276160,tt13817840",Luca Proietti,-11.929063,19.397665
2386,nm1526180,Potts,\N,\N,actor,"tt0112230,tt0211809",Norman Potts,9.939849,-4.322521
2387,nm10296726,Sime,\N,\N,"producer,costume_department,make_up_department","tt9369410,tt11839518",Leidy Sime,35.78107,51.91744
2388,nm14944796,Beggers,\N,\N,,\N,Anja Beggers,-42.830418,35.33638
2389,nm3112454,McKenzie,\N,\N,"actress,miscellaneous","tt2049414,tt1301171,tt1285260,tt0452694",Abi McKenzie,34.760143,-42.818413
2390,nm11788931,Thomas,\N,\N,music_department,"tt2267968,tt2381991",Jacky Thomas,55.456863,-49.731968
2391,nm11443143,Lima,\N,\N,costume_department,tt0852479,Adelaide Lima,51.34985,12.41061
2392,nm1112858,Cooper,\N,\N,writer,"tt0184122,tt0154094,tt0096555,tt0088512",Ben Cooper,32.73473,-65.661064
2393,nm1990911,Getker,\N,\N,miscellaneous,tt0097028,Petti Getker,-41.35567,-11.975793
2394,nm12978042,Eisenhut,\N,\N,,\N,Katherine Eisenhut,-42.665646,15.80085
2395,nm13712604,Caruana,\N,\N,miscellaneous,tt9140604,Sharon Caruana,3.0039132,25.558819
2396,nm4498806,Goud,\N,\N,visual_effects,"tt1854564,tt1615918,tt0454876,tt0790736",Shashidhar Goud Desha,-43.732044,53.961666
2397,nm2942058,Chopuryan,\N,\N,transportation_department,"tt0448179,tt0409034",Karen Chopuryan,-26.051842,7.6063857
2398,nm2262231,Hilarie,\N,\N,assistant_director,tt0457246,Henry Hilarie,-52.734528,-12.079352
2399,nm8781228,Moore,\N,\N,sound_department,tt6533018,Harry Moore,63.496517,-80.17195
2400,nm13968740,Arjunan,\N,\N,actor,\N,Sarathkumar Arjunan,60.642033,39.494877
2401,nm5193587,Coen,\N,\N,"art_department,visual_effects,miscellaneous","tt0105000,tt0278701,tt21952952,tt0182931",Lode Coen,-38.089096,2.950527
2402,nm7348692,Schmidt,\N,\N,production_manager,tt0178142,Sarah Schmidt,4.747998,-64.284996
2403,nm3709492,Akers,\N,2020,,"tt1408430,tt1572006,tt1700711,tt5005432",Fred Akers,-33.360497,-11.036087
2404,nm9735526,,\N,\N,actress,"tt0149169,tt0149170",Heather,25.003313,107.45597
2405,nm0492461,Lawinski,1887,1971,actor,"tt0827745,tt0025353,tt0024205,tt0975722",Ludwik Lawinski,-5.304993,-0.100160256
2406,nm14212212,Brito,\N,\N,,\N,José Brito,-23.486109,-38.368397
2407,nm10338251,Virtel,\N,\N,,tt0799583,Martin Virtel,-40.590923,67.586914
2408,nm7734268,Palmer,\N,\N,"cinematographer,editor,producer",tt5289294,Jeffrey Palmer,24.469862,-85.26489
2409,nm5853761,Volkaerts,\N,\N,actor,tt1426352,Georgy Volkaerts,-42.501274,62.013504
2410,nm4113796,Ries,\N,\N,actress,"tt1734200,tt1926212,tt3790808,tt2008658",Sarah Ries,-46.311924,-1.2585618
2411,nm12814344,Aranda,\N,\N,"assistant_director,director,producer","tt27074238,tt15167180,tt24070294,tt20101690",Guillermo Aranda,9.232718,47.691383
2412,nm13381569,Igbinigie,\N,\N,actress,tt18077488,Cynthia Igbinigie,10.750256,61.88507
2413,nm11793616,Pugliese,\N,\N,actor,tt1242773,Mario Pugliese,-20.092897,11.042612
2414,nm9155423,Levezinho,\N,\N,"production_manager,miscellaneous,actress","tt11671404,tt10121110,tt5756188,tt8608144",Sara Levezinho,34.13446,-3.4723275
2415,nm8873314,Santra,\N,\N,producer,tt6690218,Anjan Santra,9.336212,28.064247
2416,nm9632580,Butler,\N,\N,,\N,Jack Butler,13.851306,-62.922592
2417,nm11457410,Chow,\N,\N,assistant_director,tt12050322,Eric Chow,55.944763,58.937363
2418,nm11477020,Navarro,\N,\N,,tt8885726,Pol Navarro,71.821945,1.0689317
2419,nm0240674,Dufour,\N,\N,"editor,sound_department,editorial_department","tt0101152,tt0113128,tt0167647,tt0272389",Claude Dufour,-64.96304,22.247297
2420,nm0653786,Oved,\N,\N,costume_department,"tt0092626,tt0101702,tt0107101,tt0374279",Michaela Oved,-15.518752,31.382626
2421,nm15023491,Shulepov,1965,2023,actor,tt0110817,Oleg Shulepov,-11.537625,47.698326
2422,nm7947925,Byrne,\N,\N,actor,tt5482930,Richard Byrne,33.641792,-53.957825
2423,nm5134904,Saunders,\N,\N,sound_department,"tt0181589,tt0216682,tt0283513,tt12718772",John Saunders,23.040987,-53.27884
2424,nm4357004,Louise,\N,\N,miscellaneous,tt1854253,Amanda Louise,87.50892,-20.035336
2425,nm4107886,Akers,\N,\N,,\N,George Akers,-33.360497,-11.036087
2426,nm14584936,Coffin,\N,\N,,\N,Ben Coffin,-8.898101,-51.11604
2427,nm9371200,Hanley,\N,\N,,tt7532608,Blake Hanley,-8.039779,-28.627806
2428,nm0005817,J.,1916,1985,"cinematographer,director,writer","tt0070666,tt0071402,tt5534892,tt0084049",Arthur J. Ornitz,-2.2211084,-66.13618
2429,nm13209166,Paight,\N,\N,sound_department,tt16408610,David Paight,-9.566106,27.211239
2430,nm7599583,Bach,\N,\N,sound_department,tt4910498,Adam Bach,19.136406,-32.005356
2431,nm5845490,Collingwood,\N,\N,producer,tt2357748,Steve Collingwood,4.7317896,-49.418137
2432,nm3772670,Bhowmick,\N,\N,"director,writer","tt6260646,tt1587738",Bimal Bhowmick,-10.4058075,-2.2651024
2433,nm7266817,Sjöberg,\N,\N,actress,tt4611418,Elina Sjöberg,-78.580956,-18.23859
2434,nm3723594,Valdez,\N,\N,transportation_department,tt0346811,Chuck Valdez Jr.,24.961864,7.45187
2435,nm2030267,Minerva,\N,\N,actress,"tt0478519,tt0842030,tt0862966",Luz Minerva,83.32379,-18.675154
2436,nm2388863,King,\N,\N,miscellaneous,tt0865910,Kevin King,4.733501,-81.63598
2437,nm9874459,Mansfield,\N,\N,actor,tt8488232,Ben Mansfield,3.1474,-51.851017
2438,nm2244859,Radunski,\N,\N,,\N,Walter Radunski,-5.4096537,37.32671
2439,nm5089356,Qutab,\N,\N,"camera_department,cinematographer,editor","tt3092636,tt16375578,tt2231936,tt27863144",Tamur Qutab,40.03456,54.84034
2440,nm14428461,Carter,\N,\N,,\N,Derek Carter,54.38419,-79.6265
2441,nm1726722,Hammond,\N,\N,make_up_department,tt0332452,Wayne Hammond,8.5262785,-45.653522
2442,nm6090745,Lohan,\N,\N,actress,"tt13101332,tt8164544,tt6668776,tt26941497",Brenda Lohan,-55.114853,49.243484
2443,nm12459595,,\N,\N,animation_department,tt14302656,PeachBight,15.520915,99.71578
2444,nm13157344,Valmy,\N,\N,producer,\N,Chris Valmy,24.114601,9.502173
2445,nm1525371,,\N,\N,,\N,Uva,5.590496,98.15372
2446,nm2457926,Avni,\N,\N,actor,tt0139762,Doron Avni,-1.7165189,48.949726
2447,nm7898593,de,\N,\N,actor,tt5432724,Ray de Cordova,-76.052124,20.37229
2448,nm6926905,Tamai,\N,\N,animation_department,tt1161688,Tadayasu Tamai,25.99298,42.88532
2449,nm0501973,Lennart,1915,1971,writer,"tt0048317,tt0049490,tt0054353,tt0062994",Isobel Lennart,1.3760757,-6.951142
2450,nm4334757,Cesar,\N,\N,"actor,soundtrack,writer","tt1759660,tt1280504,tt15139818,tt8971486",Julio Cesar Pérez,52.473255,-11.823368
2451,nm2142155,Alasya,1979,\N,"actress,soundtrack","tt4912412,tt0489902,tt8344080,tt1350909",Evrim Alasya,4.003997,43.418583
2452,nm4756185,Watson,\N,\N,actor,tt2076974,Michael Watson,30.66273,-75.96492
2453,nm10104382,Capuano,\N,\N,actor,tt7512574,Gaetano Capuano,20.847862,23.048311
2454,nm3873089,Bolofo,\N,\N,art_department,tt1136608,Johannese Bolofo,-16.486225,-1.2573483
