,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
2188,nm2188970,Charles,\N,\N,camera_department,"tt1319735,tt1276434,tt1151359,tt1676701",Darrell Charles,35.03572,-14.830402
2189,nm3042825,Mendes,\N,\N,actor,tt2106696,Alexandro Mendes,-26.403606,-59.650883
2190,nm0552495,Martin,1960,\N,"writer,producer,soundtrack","tt0096697,tt0083441,tt0108790,tt0252753",Jeff Martin,41.003895,-30.116112
2191,nm3511856,Arantes,\N,\N,actor,"tt1265628,tt3748836,tt16351750,tt10720706",Gradstone Arantes,-19.81,-58.423195
2192,nm6939390,Kazim,\N,\N,,tt4003012,Raza Kazim,-0.5152664,-53.60677
2193,nm12782810,Tieu,\N,\N,,\N,Nathaniel Tieu,57.12127,-30.358925
2194,nm5982435,Wong,\N,\N,cinematographer,"tt3269838,tt14727966,tt3224298,tt10627356",Kat-Sing Wong,60.187046,-36.422974
2195,nm0736005,Rodríguez,1975,\N,actress,"tt1920029,tt1315328,tt2264640,tt0497699",Maritza Rodríguez,-40.12442,-38.316586
2196,nm9810451,Rainwater,\N,\N,actress,tt7259554,Abby Rainwater,-9.098024,15.393704
2197,nm6296695,Nagy,\N,\N,composer,tt3540908,Noé Nagy,-5.7101626,-35.69345
2198,nm14537571,James,\N,\N,producer,tt26656077,Tobin James,44.928555,-19.739815
2199,nm8458197,Swanberg,\N,\N,"transportation_department,actor,soundtrack","tt7603386,tt14452776,tt5562056,tt2265398",James Swanberg,-4.3895483,1.9019337
2200,nm9949996,Attuel,\N,\N,actor,"tt13357138,tt8594602,tt9145142",Frederique Attuel,-52.637733,29.493965
2201,nm6299787,Ramos,\N,\N,actor,tt3529612,Rogelio Ramos,-48.236923,-52.697556
2202,nm3348181,Marshall,\N,\N,"director,producer,editor","tt8951370,tt4128582,tt1546045,tt2069317",Peter Marshall Smith,5.34861,34.644306
2203,nm5996289,Kusuda,\N,\N,director,tt3239730,Keiko Kusuda,29.68379,-52.6697
2204,nm5273831,Rindler,\N,\N,"make_up_department,special_effects","tt6268508,tt2395420,tt0765274,tt11355008",Claudia Rindler,-1.6335939,-3.727494
2205,nm9316843,Vernillo,\N,\N,,\N,Denise Vernillo,-44.516033,31.958557
2206,nm6873192,Betts,\N,\N,camera_department,tt4153910,Dale Betts,34.96938,44.769012
2207,nm13966341,Pause,\N,\N,stunts,tt9731172,Christophe Pause,-28.432407,25.068972
2208,nm1787152,Peters-Lazaro,1979,2021,"cinematographer,assistant_director,producer","tt1374836,tt8120244,tt0438584,tt1438184",Gabriel Peters-Lazaro,-42.75982,33.356007
2209,nm4236802,Lally,\N,\N,camera_department,"tt3410834,tt1951265,tt1951264,tt1951266",John Lally,23.072098,1.5276549
2210,nm4917906,Melwani,\N,\N,sound_department,tt2261659,Rajiv Melwani,6.1649804,-63.027298
2211,nm12722128,Choplin,\N,\N,animation_department,"tt26776635,tt26770862,tt26777091,tt14962542",Agathe Choplin,13.6447935,0.5617526
2212,nm1659603,Scholl,1921,1943,,\N,Sophie Scholl,-0.18230721,-2.0390272
2213,nm1346186,Freckleton,\N,\N,actor,tt0359618,Colin Freckleton,0.5639308,18.503878
2214,nm3458036,Dubrucq,\N,\N,actor,tt1438517,François Dubrucq,-39.37438,14.022439
2215,nm1400456,Singh,\N,\N,make_up_department,"tt2357211,tt0347278,tt0116024,tt0116950",Gajendra Singh,10.104492,-77.42328
2216,nm11440650,Grier,\N,\N,actor,"tt3554168,tt11680508,tt7177688",Miles Grier,22.492928,27.513523
2217,nm4751702,Polansek,\N,\N,actress,tt0427176,Maria Polansek,-35.62545,13.1178055
2218,nm13847226,Simonelli,\N,\N,actress,tt10324528,Federica Simonelli,-17.79069,-29.394382
2219,nm5177014,Geerts,\N,\N,actor,"tt0227926,tt0162076,tt0149546",Arjen Geerts,-8.723559,-18.579926
2220,nm0439448,Karl,\N,\N,"camera_department,sound_department,producer","tt7718726,tt0076980,tt0129758,tt0159876",Peter Karl,16.667187,-20.898111
2221,nm10533523,Lees,\N,\N,composer,"tt9904690,tt14144926,tt0492471",Anthony Lees,54.62332,35.534958
2222,nm9257927,Arroyo,\N,\N,actress,tt7339002,Jackie Arroyo,-30.918955,-55.808044
2223,nm10299933,Molander,\N,\N,"director,writer,art_department","tt9375548,tt23320082",Georgios Molander Wiklund,-12.294409,3.3741117
2224,nm9259323,Kevin,\N,\N,"producer,director,miscellaneous","tt6327784,tt7349668,tt8446886,tt7541838",Isaac Kevin Cohen,38.63425,-21.317383
2225,nm1993222,Doerr,\N,\N,actress,tt0327594,Carolyn Doerr,3.043022,-10.732897
2226,nm2015302,Mandelberg,\N,\N,"editor,producer","tt0076567,tt0075930",Arthur Mandelberg,-7.219331,-3.7585878
2227,nm0442736,Kawaguchi,1899,1985,"writer,director,producer","tt0032156,tt0046851,tt18548834,tt0046478",Matsutarô Kawaguchi,28.050821,-50.395973
2228,nm0666893,Paul,\N,\N,actress,tt3149538,Karen Paul,46.610962,-24.882591
2229,nm1864717,Bauzon,\N,\N,"camera_department,cinematographer,editorial_department","tt0288554,tt0450816,tt0810050,tt0940505",Arnaud Bauzon,-61.467136,19.294415
2230,nm7999478,Myles,\N,\N,actor,tt5553248,Cherresse Myles,34.33887,8.164526
2231,nm1142875,Thomas,\N,\N,"soundtrack,composer,sound_department","tt3262854,tt1300563,tt0100934,tt0810922",Alfie Thomas,40.199947,-15.288492
2232,nm5241433,Yamamoto,\N,\N,,\N,Shinki Yamamoto,30.189442,-49.44937
2233,nm10945186,McManus,\N,\N,camera_department,tt10613832,Mike McManus,24.391058,-3.3932781
2234,nm3106790,Carpenter,\N,\N,,\N,John Carpenter,-6.0978384,22.526728
2235,nm15078206,Effendy,\N,\N,actress,tt28482689,Noorlee Effendy,6.067554,-52.25851
2236,nm10276845,Abdul,\N,\N,actress,tt9323964,Maddison Abdul,3.7194235,-54.015396
2237,nm9262819,Edgar,\N,\N,,tt7313410,Hannah Edgar,37.660233,-31.526516
2238,nm10554355,Buzrul,2000,\N,,\N,Lucas Buzrul,-35.5893,3.3306715
2239,nm3058966,Tribe,\N,\N,"music_department,soundtrack,actor","tt0172156,tt2854926,tt3850214,tt1082886",A Tribe Called Quest,-14.419356,35.519764
2240,nm1618945,Ashford,\N,\N,"costume_designer,production_designer","tt5095226,tt0475255,tt0407645",Hannah Ashford,8.771781,40.85841
2241,nm0572011,McKittrick,\N,\N,actress,tt0014477,Ann McKittrick,7.3718266,14.204896
2242,nm10628320,Partis,\N,\N,writer,tt1631912,Joanne Partis,26.896784,23.458218
2243,nm9766058,Debienne,\N,\N,,\N,Soazig Debienne,-44.848343,36.65891
2244,nm6800835,Horak,\N,\N,,\N,Chris Horak,-17.741638,-9.476141
2245,nm0619244,Nagayev,\N,\N,production_designer,"tt5790928,tt0334626,tt0266691,tt5844760",Rais Nagayev,-58.553974,-2.410679
2246,nm1890542,Pinedo,\N,\N,composer,tt0441960,Ileana Pinedo,-40.18744,-36.92552
2247,nm9433536,Mehta,\N,\N,"director,writer,composer","tt10196012,tt7655282",Ganesh Mehta,6.61649,-72.84844
2248,nm13560470,Dyatko,\N,\N,actor,tt19412164,German Dyatko,-44.237625,25.035946
2249,nm10265679,Doering,\N,\N,,"tt0896893,tt0407423",Jason Doering,-5.1251993,2.5091279
2250,nm6017539,Smith,\N,\N,actress,tt1345503,Dartha Smith,56.94807,36.368294
2251,nm12232345,Brown,\N,\N,art_department,tt13777006,Iris Brown,32.404415,66.239944
2252,nm9068189,Korczynski,\N,\N,actress,tt6996772,Jessica Korczynski,-8.870437,-8.604429
2253,nm4382607,Cook,\N,\N,"stunts,actress","tt21942200,tt0105000,tt1869569",Robin Cook,55.96436,48.465923
2254,nm11511856,Gowda,\N,\N,actress,"tt12176066,tt27931179",Spoorthi Gowda,13.687399,-71.3442
2255,nm10130440,Thomason,\N,\N,actor,"tt21064598,tt7513016,tt15201944,tt6250650",T. Thomason,11.668396,13.727528
2256,nm14044666,Stolipin,\N,\N,,\N,Wladimir Stolipin,-43.456497,21.380228
2257,nm13517556,Sproviero,\N,\N,assistant_director,tt19049408,Federico Sproviero,-49.336334,16.10099
2258,nm11647422,Rønning,\N,\N,assistant_director,tt0177446,Maja Rønning Lindseth,-11.83982,4.2226386
2259,nm5983379,Piper,\N,\N,actor,tt3225656,Robert Piper,46.108345,-2.6563094
2260,nm7148613,Tapp,\N,\N,,\N,Jonathon Tapp,57.79867,27.871859
2261,nm9069575,Ducourant,\N,\N,sound_department,"tt6809180,tt6811906",Raphael Ducourant,-49.212425,11.11453
2262,nm1321641,Bendtsen,\N,\N,"producer,director,writer","tt2378441,tt0496909,tt27272540,tt11858950",Jacob Bendtsen,-7.9477324,1.4095466
2263,nm12121856,O'Leary,\N,\N,,"tt13589216,tt10607676,tt27877985",Charlie O'Leary,-70.779076,7.3111043
2264,nm10973414,Lenfesty,\N,\N,actress,"tt10934692,tt14121974",Myriam Lenfesty,-46.788143,14.638628
2265,nm6679145,Jeremiah,\N,\N,"actor,director,writer","tt4922986,tt1430587,tt3101682,tt5221650",Brandon Jeremiah,28.531916,-18.901953
2266,nm8049110,Ibricic,\N,\N,"production_manager,miscellaneous,actress","tt0285736,tt0350466,tt2085231,tt28362578",Amra Ibricic,-55.927876,3.3143866
2267,nm8640032,Buchanan,\N,\N,,\N,Courtney Buchanan,7.6150537,29.605164
2268,nm9146236,Lance,\N,\N,editor,tt7161204,T. Lance,33.73817,-18.589678
2269,nm14730808,Allen,\N,\N,sound_department,tt27448071,Darcy Allen,62.598625,37.318214
2270,nm1866303,Kovács,\N,\N,"stunts,sound_department,editor","tt1134828,tt0353357,tt0899128,tt1226753",Viktor Kovács,-5.7557306,-36.466568
2271,nm7014359,Castillo,\N,\N,actress,"tt4378000,tt4308580",Abby Castillo,-34.167866,-40.669224
2272,nm5229593,Twyman,\N,\N,actress,tt0379322,Angela Twyman,20.844309,38.210075
2273,nm9681502,Onan,\N,\N,actor,"tt12735946,tt14872600,tt0284182,tt5175270",Özgür Onan,30.044601,-42.144592
2274,nm6798699,Manna,\N,\N,miscellaneous,tt0813712,Mathew Manna,-26.228722,4.073704
2275,nm1298414,Brosch,\N,\N,actor,tt0314879,Peter Brosch,-0.30435136,-10.700115
2276,nm11217838,Nassour,\N,\N,miscellaneous,tt0993753,Liz Nassour,0.3755569,-44.969482
2277,nm11400578,Paplak,\N,\N,"miscellaneous,production_manager","tt0441074,tt9451344,tt12123470",Patryk Paplak,-42.537357,8.139494
2278,nm8206161,McKissic,\N,\N,"camera_department,actor","tt5891296,tt8705518,tt7294272,tt5757294",Donné McKissic,20.303564,31.3051
2279,nm8652680,Breidenbach,\N,\N,"director,writer,producer","tt12624532,tt6344310,tt20170472,tt27049578",Jake Breidenbach,-3.8991225,-5.8622165
2280,nm3877220,Shakr,\N,\N,"assistant_director,actor,production_manager","tt15355334,tt3733322,tt2958288,tt2913916",Bilal Shakr,-1.0187622,-45.62736
2281,nm14478076,McKevitt,\N,\N,camera_department,tt24810274,Angus McKevitt,21.084335,3.3709779
2282,nm4616499,Baca,\N,\N,actor,tt1721691,Kenneth Baca,-31.905268,-54.50378
2283,nm9164434,Olson,\N,\N,actor,"tt8420672,tt13132558,tt8074328,tt8736994",Nicholas Olson,41.842003,5.3781595
2284,nm6759703,Poudel,\N,\N,"production_manager,actor","tt7228676,tt28229373,tt4026326",Mehraj Poudel,3.3100905,-65.409325
2285,nm0223951,Di,\N,\N,sound_department,"tt0045362,tt0123266,tt0063718,tt0237017",Jorge Di Lauro,67.88786,-50.8563
2286,nm14480711,Kelm,\N,\N,,tt26345877,Martin Kelm,13.326138,-13.403222
2287,nm4726755,Shin,\N,\N,"director,composer","tt2086845,tt11366806",Young-jae Shin,40.37436,-47.906548
2288,nm7356822,Peralta,\N,\N,writer,"tt7271114,tt4719118",Carlos Peralta,-33.909374,-51.604923
2289,nm12270375,Ugurlu,\N,\N,writer,tt11256614,Ozanser Ugurlu,-39.435505,-16.25007
2290,nm10045574,Precht,\N,\N,director,tt8838076,Vincent Precht,0.7122616,-7.2489147
2291,nm0241320,Dulfiel,\N,\N,location_management,tt0161970,Cameron Dulfiel,-57.20973,15.563516
2292,nm13914149,Gilmartin,\N,\N,miscellaneous,tt21282348,Lela Gilmartin,18.005157,5.6299467
2293,nm1534569,Rini,\N,\N,"camera_department,cinematographer,actor","tt0804492,tt0800369,tt5834262,tt0866437",Nicholas Rini,8.883371,-53.76254
2294,nm3594762,McCloud,\N,\N,art_department,tt0805810,Chris McCloud,14.54757,22.538425
2295,nm2507430,Tahax,\N,\N,actor,"tt10026850,tt10054044,tt0281013,tt0280783",Hadisjam Tahax,-47.761005,22.643696
2296,nm10430422,Grimaldi,\N,\N,,\N,Massimo Grimaldi,-15.901533,-22.169313
2297,nm4290144,Tsur,\N,\N,,tt1322247,Eve Tsur,14.257347,-10.304974
2298,nm10242570,Bechthold,\N,\N,location_management,"tt9138248,tt9138284",Jeanine Bechthold,-1.1308699,0.5805094
2299,nm14000300,Masih,\N,\N,,\N,Wilson Masih,0.7410778,-56.936394
2300,nm11777577,Reagan,\N,\N,actress,tt12804904,Joan Reagan,35.49791,52.711494
2301,nm8664772,Leroy,\N,\N,actress,tt0106195,Catherine Leroy,38.03724,-11.008514
2302,nm3232358,Bouguet,\N,\N,actor,tt1339291,Olivier Bouguet,-45.688225,20.89368
2303,nm1193472,Walker,\N,\N,miscellaneous,tt0097099,Wade Walker,41.63415,43.443687
2304,nm13718336,Papadimopoulos,\N,\N,,tt13597848,Panos Papadimopoulos,-45.972275,3.0668926
2305,nm6489159,McGowan,\N,\N,,\N,Patrick McGowan,19.37979,5.916024
2306,nm7246223,Roth,\N,\N,production_designer,tt0818086,Ernie Roth,48.607502,29.138494
2307,nm3791348,Styles,\N,\N,costume_department,tt0132708,Debbie Styles,-10.726091,34.548218
2308,nm13248507,Divya,\N,\N,writer,tt12234388,R. Divya Dinesh,13.335119,-64.1092
2309,nm6831509,Hallman,\N,\N,actress,"tt4106488,tt5268278",Megan Hallman,1.0929639,5.9251714
2310,nm12414608,Wagner,\N,\N,actor,tt0157104,Ben Wagner,6.3124943,0.11738448
2311,nm1108326,Antók,1900,1944,actor,"tt0242180,tt0149914,tt0458197,tt0032174",Ferenc Antók,-34.184284,23.00812
2312,nm5415012,Acuna,\N,\N,sound_department,tt2570426,Marcos Acuna,-48.244186,-52.09337
2313,nm3692583,Newman,\N,\N,actor,tt1507977,Jonathan Newman,38.869366,26.29377
2314,nm11230993,Fisher,\N,\N,,\N,Catina Fisher,28.744904,46.58196
2315,nm5683526,Kutsenko,1984,\N,"producer,writer,art_director","tt2930610,tt6841500,tt28143089,tt6175394",Vasiliy Kutsenko,-31.374453,-8.942654
2316,nm13627781,Rajsingh,\N,\N,costume_designer,"tt9637132,tt11006412",Sanjeev Rajsingh Parmar,-61.49823,7.2502213
2317,nm6557262,Marks,\N,\N,"editor,sound_department","tt5793880,tt3791756",Simon Marks,40.013954,-3.5690613
2318,nm11870996,Sick,\N,\N,camera_department,\N,Oliver Sick,-14.149382,54.150177
2319,nm7356364,Judy,\N,\N,,tt2322932,Inflate-a-Date Judy,31.48041,-27.686764
2320,nm1229945,Kelly,\N,\N,"actress,writer","tt0112220,tt0313448,tt0115221",Adriane Kelly,57.512077,-7.142447
2321,nm10980375,Cadoux,\N,\N,actor,tt10932090,Michael Cadoux,4.4993253,-27.870247
2322,nm3165988,Gusmao,\N,\N,,tt1309599,Andre Gusmao,-20.287468,-57.75404
2323,nm12825943,Patti,\N,\N,miscellaneous,tt1119162,Norimar Patti,30.922363,-26.581875
2324,nm13966558,,\N,\N,,\N,Seth,0.094916604,72.64359
2325,nm13660302,Dobson,\N,\N,,\N,Kate Dobson,32.998104,26.825336
2326,nm14767667,Tsuchida,\N,\N,animation_department,tt16410438,Kai Tsuchida,29.470594,-48.608345
2327,nm11706235,Xia,\N,\N,,\N,Shekky Xia,70.542816,-35.696983
2328,nm14431942,,\N,\N,actor,"tt27989706,tt25503698",Anissh,1.0597237,72.38827
2329,nm0719913,Renucci,\N,\N,"production_designer,art_department,set_decorator","tt0118080,tt0249538,tt0096163,tt0432991",Philippe Renucci,-17.234985,-26.069704
2330,nm12593312,Gibson,\N,\N,actress,tt1756692,Magdalena Gibson,4.9733586,52.961056
2331,nm3356591,Kornblit,\N,\N,camera_department,tt0362427,Yoel Kornblit,-47.177425,8.323846
2332,nm12825003,Mancera,\N,\N,,tt15187096,Alejandro Mancera,-36.55418,-44.28127
2333,nm0142123,Carton,\N,\N,actor,"tt0046593,tt0088706",Tsutomu Carton,15.150312,5.934265
2334,nm3821232,Crews-Cummings,\N,\N,"producer,actress,production_manager","tt1981088,tt4699122,tt10581890,tt6675536",Dana Crews-Cummings,-51.853275,15.675257
2335,nm14570043,Kapoor,\N,\N,"cinematographer,camera_department",tt26747525,Deepak Kapoor,5.032207,-69.4904
2336,nm3158403,Haldeman,\N,\N,,"tt1650487,tt1305067",Ronald Haldeman,6.0354633,28.982428
2337,nm2450013,Shepherd,\N,\N,special_effects,tt0862465,John Shepherd,-12.055313,37.30442
2338,nm1175847,Knights,\N,\N,"cinematographer,camera_department,actor","tt11423880,tt2309262,tt13352968,tt12845004",Jamie Knights,-1.2956595,51.14453
2339,nm12321024,Johnson,\N,\N,actor,tt1807045,William Johnson,34.080654,46.64821
2340,nm4437831,Berg,\N,\N,miscellaneous,tt0836711,Lisa Berg,9.609744,-14.221834
2341,nm14041567,Shedd,\N,\N,talent_agent,\N,Amy Shedd,9.245954,31.942774
2342,nm14591603,Lynerd,\N,\N,,\N,Bill Lynerd,-66.31773,18.431349
2343,nm10616294,Rouil,\N,\N,camera_department,tt10173188,Robin Rouil,-43.592457,3.478325
2344,nm2127707,Zaccaria,\N,\N,actress,tt0479116,Erika Zaccaria,-19.059877,-24.773993
2345,nm3252344,Castro,\N,\N,actress,tt0229919,Germelina Castro,-55.9174,-48.906433
2346,nm7000238,Lozano,\N,\N,actor,"tt4246802,tt15838254",Yolanda Lozano,-37.152313,-46.902607
2347,nm3477293,Reeves,\N,\N,location_management,"tt1446117,tt3868654",Tom Reeves,17.983076,36.500175
2348,nm7079397,Merino,1995,\N,composer,"tt6583482,tt4388498",Aitor Merino Martínez,-38.219112,-29.144016
2349,nm1399910,Mawson,\N,\N,"director,actor,writer","tt7831444,tt0329101,tt19860750,tt4884602",Blake Mawson,14.538567,10.019957
2350,nm1679085,Masekela,1971,\N,"producer,actor,writer","tt2353842,tt2058673,tt21991650,tt0423294",Selema Masekela,11.143823,2.512913
2351,nm10411971,Alex,\N,\N,"director,writer,cinematographer","tt9626966,tt9712812",Avery Alex,35.689827,-22.356522
2352,nm11367117,Offer,\N,\N,,\N,Billy Offer,-23.365545,20.636093
2353,nm6845027,Mammes,\N,\N,editorial_department,tt0167585,Gilbert Mammes,7.959956,-28.906477
2354,nm14014515,Alexandra,\N,\N,miscellaneous,tt21985066,Sienna Alexandra Murray,22.863352,-26.629496
2355,nm11079810,Forward,\N,\N,"actress,producer","tt13415800,tt11170966",Charlotte Forward,-27.649487,25.132587
2356,nm8628222,Meyer,\N,\N,actress,tt6311874,Sydney Meyer,45.140423,8.001073
2357,nm10245918,Alain,\N,\N,assistant_director,tt7331956,Harold Alain,8.8280115,-32.41102
2358,nm1403728,Ughetto,\N,\N,,tt0372180,Henri Ughetto,-16.373564,-24.060757
2359,nm7465606,Ohtake,\N,\N,actress,"tt4871624,tt4871628",Saeko Ohtake,32.911263,-48.06782
2360,nm11119446,Smith,\N,\N,actor,tt11256840,Kyle Smith,57.136703,37.09821
2361,nm14997083,CP,\N,\N,composer,tt28252771,Vishnuprasad CP,-7.1317234,-22.276886
2362,nm3217866,Agnelli,\N,\N,"visual_effects,art_department","tt1332623,tt6182564,tt1350916",Nicoletta Agnelli,-21.300995,-25.753874
2363,nm9049430,Rice,\N,\N,"assistant_director,miscellaneous,writer",tt6987424,C.B. Rice,35.379326,64.85425
2364,nm8354007,Skarren,\N,\N,actor,"tt5956082,tt6769148",James Skarren,-58.24516,23.593397
2365,nm0947780,Chen,\N,\N,art_department,tt1232827,Dian-Mo Chen,68.49925,-35.33161
2366,nm14390611,Strong,\N,\N,,tt25123372,Ken Strong,-23.23087,19.185593
2367,nm14976525,Mauro,\N,\N,actor,tt28202977,Gabe Mauro,-16.757132,-41.46313
2368,nm3265550,Fernandez,\N,\N,"assistant_director,actress,miscellaneous","tt3719316,tt18334770,tt7606620,tt1358619",Fatima Fernandez Centurion,-28.998924,-40.16076
2369,nm2634948,Vildoso,\N,\N,,tt0095341,Guido Vildoso,-48.249054,-5.1980686
2370,nm4659992,Clarke,\N,\N,,tt2009634,Lisa Clarke,45.534237,27.172987
2371,nm11243669,Jaynes,\N,\N,actress,tt11541148,Kay Jaynes,31.885408,31.593529
2372,nm3860235,Fender,\N,\N,,tt0462125,Steven Fender,4.9005527,53.240215
2373,nm3732618,Hull,\N,\N,,\N,John Hull,4.7926774,42.648277
2374,nm10280668,Polo,\N,\N,sound_department,"tt9332718,tt14234822,tt12789648,tt22170270",Emilio Polo García,-16.290169,-39.961475
2375,nm8454012,Rojas,\N,\N,actor,tt6044066,Pablo Rojas,-48.792877,-45.69704
2376,nm12282571,A.,\N,\N,,\N,Beverly A. Guerra,80.2897,-3.4466686
2377,nm7243535,Dubey,\N,\N,"actress,sound_department","tt5189444,tt4846452,tt11098110,tt3089606",Justyna Dubey,7.6542954,-69.73653
2378,nm7731834,E.,\N,\N,actor,tt5203656,Lars E. Hagen,88.40664,1.5228639
2379,nm5657724,Csulik,\N,\N,"actress,art_department","tt3259484,tt2892058,tt3487610,tt8873706",Willow Csulik,-37.75325,21.135641
2380,nm6763765,Truzzolino,\N,\N,actress,tt4030080,Tessa Truzzolino,-38.975777,11.6813755
2381,nm3153132,Becker,1979,\N,actor,"tt1301269,tt8268902,tt1034388,tt1345823",Sebastian Becker,7.1666017,-13.625185
2382,nm10808598,Albajare,\N,\N,"actor,writer,assistant_director","tt14321508,tt10574600",Omar Albajare,-61.58365,-3.70759
2383,nm7237852,Photography,\N,\N,camera_department,tt4566818,Adam Photography,-24.874567,22.863922
2384,nm8452876,Morillon,\N,\N,editor,tt6078864,Nicolas Morillon,-4.7208743,-26.891218
2385,nm0632671,Nishigaya,\N,\N,actor,tt0116764,Masaki Nishigaya,-56.84438,31.217573
2386,nm15012826,Jones,\N,\N,miscellaneous,tt28288949,Carter Jones,34.89158,-75.328636
2387,nm8495017,Quarrier,\N,\N,editor,tt6131204,Sadie Quarrier,12.167095,11.864058
2388,nm10442791,Morgan,\N,\N,"editor,cinematographer",tt9695672,Al Morgan,52.579445,14.669115
2389,nm4698630,Berchtold,\N,\N,composer,"tt26672101,tt2072194",Joachim Berchtold,-2.315536,-5.521295
2390,nm0221894,Detiège,\N,\N,actor,tt0210774,Maurice Detiège,-59.91088,3.6110063
2391,nm2196403,Inglada,\N,\N,"actor,miscellaneous","tt0309600,tt0772939,tt1570512",Jordi Inglada,-60.155624,23.237068
2392,nm9364775,Pringault,\N,\N,actor,tt7544106,Keona Pringault,-58.721497,21.067822
2393,nm9165497,Abrams,\N,\N,miscellaneous,tt2773246,Jake Abrams,26.051537,41.753944
2394,nm1933961,Suri,\N,\N,assistant_director,tt0172519,Surendra Suri,8.613845,-66.98004
2395,nm11672839,Davies,\N,\N,actress,tt12542336,Cheena Davies,34.381725,16.813559
2396,nm14314992,Oestreicher,\N,\N,composer,tt24060994,Jérémy Oestreicher,-0.8479012,-5.1585526
2397,nm3243608,Wiegel,1982,\N,"producer,director,cinematographer","tt13288264,tt6558362,tt6952896,tt1338570",Frederik Wiegel,-0.5488128,-10.616547
2398,nm1030542,Kiparissis,\N,\N,"composer,soundtrack","tt0232699,tt0263532,tt0254138,tt0255949",Yiannis Kiparissis,-34.439148,24.813593
2399,nm15112201,Yamamoto,\N,\N,miscellaneous,\N,Takahiro Yamamoto,30.18937,-49.447983
2400,nm1871761,Künzli,\N,\N,actor,tt0450317,Robert Künzli,-2.249784,-16.259647
2401,nm14217335,Lawson,\N,\N,,\N,Mike Lawson,29.109217,29.136255
2402,nm12368744,Stiles,\N,\N,actress,tt2186735,Brandy Stiles,35.391983,10.015719
2403,nm10196469,Ivanovska,\N,\N,,\N,Katina Ivanovska,-53.069366,-3.1459181
2404,nm5353706,Kimmerley,\N,\N,art_department,"tt2050633,tt3900614",Lisa Kimmerley,-62.271286,25.429829
2405,nm10626099,Modamani,\N,\N,,"tt5824604,tt15275848,tt15275920",Anas Modamani,-46.227966,14.297752
2406,nm3823629,McVann,\N,\N,sound_department,"tt3109366,tt1764610,tt0434299,tt1754757",Greg McVann,-65.92347,12.250528
2407,nm12564917,,\N,\N,,\N,Jacob,3.5493467,71.732155
2408,nm12637695,Courtier-Lilley,\N,\N,actress,"tt4495098,tt7612548,tt0241383,tt8174510",Maeve Courtier-Lilley,-34.673088,21.092745
