,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
250,nm12515165,Wollants,\N,\N,actress,tt0162076,Caroline Wollants,-2.8505607,-1.1270964
251,nm13520840,Kullman,\N,\N,camera_department,tt10381168,Paul Kullman,-13.1247425,1.9337006
252,nm11511104,Pasquale's,\N,\N,,tt12174230,Papa Pasquale's,-4.2473083,-0.7437916
253,nm13566428,Ferrando,\N,\N,,\N,Jorge Ferrando,-10.723672,-1.0972325
254,nm13302588,Beach,\N,\N,"actor,camera_department",tt17050966,Brandon Beach,-15.206125,2.862682
255,nm14239281,Jones,\N,\N,,\N,Loreine Jones,7.039459,-16.39043
256,nm3792542,Menne,\N,\N,"actor,producer","tt1595044,tt3305218",Daniel Menne,-12.820034,0.94855595
257,nm5715424,Gralak,\N,\N,"art_department,set_decorator","tt10132068,tt5124066,tt2949338",Maja Gralak,-2.6344779,-0.74770916
258,nm7111691,Colburn,\N,\N,"director,writer,cinematographer",tt1326899,Frederic Colburn Clarke,-18.237103,3.4864
259,nm6149287,Tuthill,\N,\N,producer,tt3321770,Karissa Tuthill,-14.542914,1.7717177
260,nm8328507,Battle,\N,\N,actor,"tt6393788,tt5926682",Laila Battle,-4.669103,-0.64276445
261,nm5572746,Af,\N,\N,miscellaneous,tt1125595,Elisa Af Hällström,-12.608455,0.55821824
262,nm8126940,Thornton-James,\N,\N,"editor,editorial_department","tt6776944,tt10761072,tt9202294,tt5189220",Sam Thornton-James,-4.113301,-0.44213718
263,nm4639267,Ward,\N,\N,miscellaneous,tt2042540,David Ward,-21.09964,-3.9313054
264,nm11031844,Wilson,\N,\N,actor,tt11042396,Robert Wilson,4.959124,20.021051
265,nm10039786,Grim,\N,\N,actress,tt8782956,Hannah Grim,-16.105225,-0.9951975
266,nm2942573,Cadková,\N,\N,actress,tt0319972,Jaroslava Cadková,-3.2454271,0.24301748
267,nm7167156,Turton,\N,\N,music_department,tt1724589,Jeff Turton,-16.380316,3.1185217
268,nm14155800,Halyal,\N,\N,actor,tt21446256,Dilip Halyal,-3.1348407,-1.5387554
269,nm5096131,Pagliarello,\N,\N,art_department,tt2195886,Deena Pagliarello,-3.2001123,-0.23428029
270,nm10302659,Tims,\N,\N,actor,tt9381904,Nick Tims,-17.296967,3.5523498
271,nm12457666,Al,\N,\N,actress,tt12557256,Sara Al Balushi,-1.4789999,6.3078423
272,nm11459245,Villafuerte,\N,\N,actress,tt12054636,Maya Villafuerte,-13.54406,-4.281903
273,nm6610729,Nilzon,\N,\N,,tt3843986,Robert Nilzon,-4.1555753,-0.3258572
274,nm1020132,Maes,\N,\N,"manager,actress,producer","tt0289838,tt0098844,tt1277721,tt0907620",Maggie Maes,-12.03146,0.9112573
275,nm13525919,Fu,\N,\N,art_department,"tt0995854,tt0098844,tt11242246,tt12677870",Will Fu,10.893101,8.860668
276,nm3089312,Harrison,\N,\N,costume_department,tt0827947,Jane Harrison,-16.863201,0.6227134
277,nm7179920,Young,\N,\N,,tt4512898,Matthew Young,-16.453163,1.207812
278,nm11916933,Jiang,\N,\N,"director,producer","tt13137150,tt3066242",Jacky Jiang,-5.019073,21.488209
279,nm8058914,Arikawa,\N,\N,actor,tt5618856,Alice Arikawa,3.9628673,10.7729
280,nm7769871,Hosking,\N,\N,"casting_department,production_manager","tt3221544,tt3800520",Nicola Hosking,-16.329788,3.3048315
281,nm4849468,Blandford,\N,\N,art_department,"tt4244994,tt2283336,tt8179402,tt0458339",Paul Blandford,-15.8665085,2.6531007
282,nm4862885,Murphy,\N,\N,actress,"tt4863872,tt1928334,tt3323600,tt5137964",Shana Murphy,-14.648931,0.61460495
283,nm10435001,Kliche,\N,\N,,\N,Karen Kliche,-3.643208,-0.22112115
284,nm9506523,Trewick,\N,\N,,tt2426288,Carol Trewick,-16.323542,3.4306324
285,nm8163071,,\N,\N,,"tt0480300,tt0170994",Salvano,20.270388,2.699525
286,nm4362875,Himmelsbach,\N,\N,camera_department,tt1520956,Benjamin Himmelsbach,-12.968275,1.4056662
287,nm4078272,Mikros,\N,\N,"composer,music_department",tt1726166,Giorgos Mikros,-8.32054,-0.1946887
288,nm3991733,Cavegn,1978,\N,"editor,producer",tt1717191,Tadzio Cavegn,-3.442371,-1.5869893
289,nm6124831,Alameh,\N,\N,actor,"tt28353073,tt28070012,tt28353048,tt28239438",Ahmad Alameh Dahr,-1.534384,5.2492447
290,nm13468105,Peris,\N,\N,actor,tt18555608,Sebastià Peris,-12.266854,-5.336963
291,nm0660758,Paquin,\N,\N,actor,tt0041825,Georges Paquin,-10.924001,0.7797539
292,nm3217854,Goutis,\N,\N,actor,"tt12987602,tt7062504,tt13879832,tt4432524",Petros Goutis,-4.176471,-1.1107771
293,nm13086927,Stevens,\N,\N,,\N,Mark Stevens,-18.445375,3.2296324
294,nm8146413,Shorb,\N,\N,"cinematographer,director,actor","tt6305688,tt5174926,tt5893576",Merlin Shorb,-13.240114,1.5533965
295,nm0756832,Saito,\N,\N,"actor,editor","tt0419648,tt0108889,tt0258247,tt1417041",Hans Saito,4.23991,10.138102
296,nm9685908,Yamasaki,\N,\N,make_up_department,tt2011311,Ryo Yamasaki,4.010676,10.81168
297,nm12917685,,\N,\N,actress,tt15386786,Ariana,20.26419,2.7501764
298,nm2035899,Beyene,\N,\N,actress,tt0479754,Semhar Beyene,-1.2313484,4.863969
299,nm11173076,Arasu,\N,\N,producer,"tt11374902,tt27080561",Kalai Arasu,0.24272466,4.9667273
300,nm3464407,Coudert,\N,\N,,tt0366050,Frederic Coudert Jr.,-11.961479,1.7719942
301,nm4726943,Tanev,\N,\N,actor,tt1682923,István Tanev,-11.9682865,0.32196122
302,nm12900034,Kang,\N,\N,"animation_department,editorial_department",tt14954764,Emmanuel Kang,-5.56065,20.619087
303,nm6852993,Morgan,\N,\N,,tt4129712,Linna Morgan,-18.969656,2.6652873
304,nm3933840,Reiselman,\N,\N,actress,tt1667137,Ana Reiselman,-2.822372,-0.43396688
305,nm4616635,,\N,\N,actress,tt1986950,Cat,20.33164,2.5170746
306,nm9875739,Wojtkowski,\N,\N,actor,"tt7555552,tt8485358,tt0388626,tt10283960",Jerzy Wojtkowski,-13.056514,1.7656058
307,nm2897001,Zembic,\N,\N,soundtrack,"tt0218787,tt0202741,tt1799082",Brian Zembic,-3.1426492,-0.6593252
308,nm6474783,Perrine,\N,\N,miscellaneous,tt3711576,John Perrine,-16.389217,1.9904504
309,nm1701929,Rogers,\N,\N,cinematographer,tt0273501,Stephen Rogers,-18.31852,3.8038406
310,nm6930903,Thomas,\N,\N,actor,tt4220118,Jon Thomas Hickey,-7.48404,2.9167333
311,nm12543964,Takeda,\N,\N,actor,tt9421868,Junn Takeda,3.8975136,10.717291
312,nm0636194,Norton,\N,\N,actress,"tt0092776,tt0077000,tt0094940",DeeDee Norton,-18.150358,3.5373096
313,nm9354364,Jang,\N,\N,,"tt7528356,tt9315990",Nu-ri Jang,-5.5892344,20.56104
314,nm2748121,F.,\N,\N,,\N,Charles F. Spillane,0.2883937,24.294474
315,nm1664081,Higgins,1974,\N,"writer,director,actor","tt1125800,tt0803003,tt1312230,tt13269656",Pat Higgins,-14.837479,1.2697845
316,nm3260989,Pietrzyk,1967,\N,actor,"tt0107251,tt0439389,tt0434680,tt0441074",Roman Pietrzyk,-13.15611,1.7846212
317,nm12192912,Horsfall,\N,\N,,tt13748632,Charles Horsfall,-16.368092,3.3415146
318,nm10075188,Magdy,\N,\N,actress,"tt0372771,tt0376468",Soheir Magdy,-1.380519,5.983382
319,nm3587443,Principe,\N,\N,miscellaneous,tt1494804,Sarah Principe,-4.560986,-1.1608225
320,nm12124654,Marshall,\N,\N,actor,tt0048845,J. Marshall Watson,-16.853243,2.6204305
321,nm9438261,Ooe,\N,\N,actor,"tt8293912,tt6304676",Mieko Ooe,3.8413653,10.407613
322,nm4941827,Duarte,\N,\N,,\N,Gonçalo Duarte,-5.892066,8.744367
323,nm0423797,Johansen,\N,\N,actress,tt0072247,Inge Johansen,-12.752168,0.7848258
324,nm10389254,Shang,\N,\N,writer,tt9578462,Po Shang,-4.977045,21.416197
325,nm13067583,López,\N,\N,visual_effects,tt15778076,Rodolfo López,-11.362084,-5.464762
326,nm11033793,,\N,\N,,tt4041694,Bulldog,20.236809,2.848531
327,nm12538432,Linares,\N,\N,costume_department,\N,Lilian Linares,-13.127083,-4.9358234
328,nm7919743,,\N,\N,editorial_department,"tt4546024,tt4328798",Radakrishnan,19.972181,2.9829707
329,nm6734562,E.,\N,\N,actress,"tt6480222,tt5076016",Susan E. Reilly,-3.5650306,22.200401
330,nm8769413,Martín,\N,\N,camera_department,tt7115920,Mario Martín,-12.250115,-5.292565
331,nm9073304,A.,\N,\N,actor,tt0393353,Miguel A. Solís,-8.246661,26.107033
332,nm4497102,J.,\N,\N,,\N,John J. Gallo,6.238791,23.41189
333,nm5682058,,\N,\N,miscellaneous,tt0944980,Hari,20.18964,2.4490094
334,nm11600311,Daltrozo,\N,\N,actress,tt12108914,Francielle Daltrozo,-3.6959028,-0.29431123
335,nm2413511,Souffi,\N,\N,actress,tt0122956,Djamila Souffi,-2.9470217,-0.7124579
336,nm9475142,Yeo,\N,\N,actor,\N,Robert Yeo,-5.698733,20.554684
337,nm0740276,Rooks,\N,\N,"producer,writer,music_department","tt0072895,tt0074412,tt0284225,tt0279177",Robert Rooks,-18.679855,7.1475687
338,nm3848853,Hall,\N,\N,composer,"tt1639402,tt1618470",Michael Hall,-17.483364,2.947774
339,nm13729829,Zárate,\N,\N,actor,tt20860278,Florencia Zárate,-12.095483,-5.3402495
340,nm15077040,Venkat,\N,\N,actor,\N,Tanikanti Venkat Charan,0.44721332,5.014409
341,nm1571477,Grooms,\N,\N,producer,"tt0345467,tt1043408",Pat Grooms,-15.919047,1.9907136
342,nm13908256,Movement,\N,\N,music_department,tt5574490,The Movement,-4.810149,-0.38208222
343,nm12155177,Muñoz,\N,\N,assistant_director,tt1182312,Beth Muñoz,-11.538781,-5.485477
344,nm3063491,Kueng,\N,\N,actor,tt0109616,Chi Kueng Wong,-11.7849,1.8271285
345,nm8089849,Manzam,\N,\N,,\N,Schweke Manzam,-3.594319,-1.2382
346,nm11025506,Najjar,\N,\N,director,tt9827388,Maroon Najjar,-1.5194174,5.3120313
347,nm11471531,Rysánek,\N,\N,director,tt12082456,Janka Rysánek Schmiedtová,-2.969537,-0.24769281
348,nm5635233,Galescu,\N,\N,,\N,Constantin Galescu,-2.7317624,-0.42796597
349,nm5346499,Yamanouchi,\N,\N,actress,tt2406990,Mitsuko Yamanouchi,3.6117632,10.626109
350,nm9430224,Smith,\N,\N,,tt6179376,Thea Smith,-21.05898,-3.9060721
351,nm6316724,Gao,\N,\N,producer,tt3299316,Hang Gao,-5.258121,21.70637
352,nm5469467,Chauberg,\N,\N,,tt0123338,Brook Chauberg,-2.7476022,-1.4216022
353,nm2513061,Muñoz,\N,\N,actress,tt0490858,Berta Muñoz,-11.568565,-5.472949
354,nm8214268,Ejiofor,\N,\N,writer,tt5806264,Ada Ejiofor,-16.715317,2.6806526
355,nm14261134,Vitak,\N,\N,art_department,tt9472282,Martin Vitak,-2.9077148,-1.2871785
356,nm12510895,Bitton,\N,\N,actor,"tt3371556,tt0423713",Alexis Bitton,-12.652647,2.9883823
357,nm10749332,Grand,\N,\N,assistant_director,tt0840324,Hubert Grand Dufay,-16.878736,2.6442027
358,nm5635520,Esquivel,\N,\N,actress,"tt1699173,tt2856448,tt22646840,tt16481820",Gisela Esquivel,-13.725089,-4.3753624
359,nm12612150,Douglas,\N,\N,,\N,Sarah Douglas,-15.901319,4.42709
360,nm1115374,Svensson-Wohlfahrt,\N,\N,actress,tt0155845,Eva Svensson-Wohlfahrt,-3.9990838,-0.33001557
361,nm3777110,Demaré,\N,\N,composer,tt1590037,Valéry Demaré,-3.6703255,-0.94668055
362,nm1911076,Candle,\N,\N,actress,tt0076888,Lea Candle,-5.1370893,-0.45456582
363,nm4910291,Jeter,\N,\N,,tt1759682,Garnet Jeter,-14.383342,-5.5826454
364,nm5795928,Epik,\N,\N,actor,tt2749796,DJ Epik,3.6946497,10.512512
365,nm11595685,Khan,\N,\N,,tt11610790,Shabaz Khan,-0.7447486,5.9125032
366,nm6098747,Brothers,\N,\N,"camera_department,sound_department",tt0486531,Linn Brothers,-14.831771,1.2278303
367,nm0463002,Koewler,\N,\N,,tt0077598,Mike Koewler,-4.5702214,-0.31427473
368,nm5547683,Holladay,\N,\N,actor,tt2734436,Elise Holladay,-15.210798,2.4815807
369,nm10859471,Cullen,\N,\N,,tt10539140,Jonathan Cullen,-15.014419,1.6161003
370,nm11707819,Powell,\N,\N,actress,tt12616512,Angelique Powell,-18.138346,3.6392982
371,nm10162565,Farrell,\N,\N,actress,"tt11059772,tt13438960,tt2805096,tt7279640",Simone Farrell,-14.895175,0.99209946
372,nm7638819,Namwong,\N,\N,actress,tt3199398,Nutticha Namwong,-3.111083,-1.6311111
373,nm12303792,E.,\N,\N,actor,"tt14016272,tt14746758",Frederick E. Howard,-3.5636675,22.2011
374,nm3537103,Russell,\N,\N,producer,tt1699751,Victoria Russell,-18.132662,4.0142546
375,nm14741492,Livings,\N,\N,casting_director,tt23462726,Rob Livings,-16.790796,2.6003528
376,nm0648372,Omegna,1876,1948,"director,cinematographer,writer","tt1620520,tt0906574,tt0788162,tt0208441",Roberto Omegna,-10.6251745,-1.178386
377,nm3343671,McLay,\N,\N,composer,tt1382729,Mark McLay,-15.821248,3.2232451
378,nm1481508,Kharchenko,\N,\N,art_department,tt0385388,Artyom Kharchenko,-7.7970138,0.4545833
379,nm7253245,Koster,\N,\N,"director,cinematographer,editor","tt4594168,tt6708734",John Koster,-12.872889,1.0178516
380,nm12577651,,\N,\N,actor,tt12518340,Jacques,20.190859,2.77042
381,nm13227868,Badenhorst,\N,\N,assistant_director,tt16449916,Luke Badenhorst,-12.001852,1.0038747
382,nm2053147,,\N,\N,camera_department,tt0282889,Venugopal,20.041914,2.7783818
383,nm12752496,Lang,\N,\N,miscellaneous,tt15035104,Jamie Lang,-18.617962,3.608666
384,nm9921192,Smirnov,\N,\N,actor,"tt0067013,tt0068976",V. Smirnov,-7.8262587,0.50391185
385,nm11266046,S.,\N,\N,"art_department,camera_department","tt6160448,tt22074270,tt9130508,tt3715152",Victoria S. Petrovic,6.7771707,23.552956
386,nm6634667,Justice,\N,\N,,tt3867374,Wendell Justice,-18.443035,3.185494
387,nm12801414,Surrette,\N,\N,,tt9578020,Kelly Surrette,-15.328172,3.2961414
388,nm11830646,Coleman,\N,\N,composer,tt12660306,Chris Coleman,-17.82408,1.6341491
389,nm14044001,Dumas,\N,\N,"art_department,costume_department",tt22871668,Nathalie-Paule Dumas,-16.55871,2.4281309
390,nm7379039,Robertson-Jones,\N,\N,actress,tt2085059,Beatrice Robertson-Jones,-4.2741284,-0.31884423
391,nm0319423,Gilman,\N,\N,actor,tt0004496,Arthur Gilman,-16.837345,2.6197114
392,nm2787711,Scuffan,\N,\N,,tt1109559,St-Will Scuffan,-3.6333249,-1.2094045
393,nm6431690,Brandy,\N,\N,miscellaneous,tt3281264,Eugenia Brandy,-9.314345,1.9327943
394,nm11233656,Hall,\N,\N,,\N,David Hall,-17.49478,2.949788
395,nm14477662,Van,\N,\N,editor,tt25967034,Puck Van Dyke,18.064661,-7.6397915
396,nm10967729,C.,\N,\N,"location_management,miscellaneous","tt14176542,tt6654210,tt10448912,tt27717667",Julio C. Hernández,0.28970557,24.294735
397,nm4872075,Hall,\N,\N,"director,writer,producer","tt2566066,tt2425336,tt2584578,tt3310426",Chris Hall,-17.513582,2.9754505
398,nm0483743,Lamorte,\N,\N,miscellaneous,"tt0223116,tt0220925",Florence Lamorte,-2.7255187,-1.0014071
399,nm0694141,Powell,\N,\N,actor,"tt0094510,tt0115285,tt0092998",Jack Powell,-18.140387,3.6412213
400,nm5885219,Sanders,\N,\N,,tt3128584,Ricco Sanders,-18.186056,3.605907
401,nm1975059,Tifbruner,\N,\N,cinematographer,tt0469485,Laslo Tifbruner,-4.1044607,-0.33344314
402,nm12068146,Valenciano,\N,\N,,\N,Dindo Valenciano,-13.327351,-4.2128596
403,nm10379302,Terzic,\N,\N,actor,tt7106246,Despot Terzic,-8.453107,0.2875623
404,nm14808405,Fosset,\N,\N,transportation_department,tt14502728,Aaron Fosset,-14.288391,1.8294386
405,nm11454571,Belozorov,\N,\N,actor,"tt26761024,tt9753764,tt12044230,tt8844078",Viacheslav Belozorov,-3.9394474,-1.0977612
406,nm6951916,Tenenbaum,\N,\N,actor,tt3600588,Reouven Tenenbaum,-12.789239,2.612284
407,nm13201560,Kagan,\N,\N,,tt16383160,Jessica Kagan Cushman,-18.424963,3.1453285
408,nm11541730,Rodriguez,\N,\N,,\N,Hilda Rodriguez,-13.99773,-4.4376063
409,nm9313289,Petruch,\N,\N,"assistant_director,miscellaneous","tt8713060,tt26755142,tt0305132,tt5571814",Philipp Petruch,-2.9355085,-0.6523002
410,nm10694934,Törnqvist,\N,\N,actress,tt10329820,Åsa Törnqvist,-12.50834,0.41988975
411,nm0614558,A.,\N,\N,actor,tt0113881,Mike A. Murphy,-8.282786,26.143162
412,nm1866933,Hernandez,\N,\N,"actor,editor","tt0499530,tt0367750,tt0452274,tt0473188",Martin Hernandez,-14.299498,-5.151196
413,nm0616224,Muza,\N,\N,actor,tt0105486,Melvin Muza,-7.8175383,0.38203037
414,nm9097577,Herlihy,\N,\N,animation_department,"tt14866860,tt7077824,tt13627644,tt13492434",Darragh Herlihy,-14.754409,1.1006693
415,nm5890669,Fitzpatrick,\N,\N,"director,writer","tt10079042,tt3133168",Hannah Fitzpatrick,-14.567008,1.7552238
416,nm12777723,Jackson,\N,\N,actress,tt15089124,Renee Jackson,-16.883324,0.5863787
417,nm13239482,Gatbonton,\N,\N,transportation_department,tt7095962,Manny Gatbonton,-4.546971,-0.7044192
418,nm3499186,Yates,\N,\N,actress,tt0186454,Jeannine Yates,-17.717611,3.1611142
419,nm14048216,Mahesa,\N,\N,art_department,tt22077854,Catria Mahesa Ranata,-0.34853086,4.9679575
420,nm2253064,Shepstone,\N,\N,"editor,editorial_department,production_manager","tt1146270,tt0800158,tt1132528",Danny Shepstone,-15.249272,3.2918155
421,nm6690237,Polakovs,\N,\N,actress,"tt3972878,tt5971474",Eva Polakovs,-3.6307206,-0.01661766
422,nm3177002,Kim,\N,\N,sound_department,"tt1545099,tt1347079,tt1310399,tt1297123",Eugene Kim,-5.639598,20.478249
423,nm12208708,Rivera,\N,\N,miscellaneous,tt0122337,Ismael Rivera,-14.320226,-5.251234
424,nm7921459,Gaudyn,\N,\N,actor,tt5341272,Stanislaw Gaudyn,-3.2705493,-1.2721934
425,nm10432438,Maris,\N,\N,actor,tt6433880,David Maris,-9.399993,1.5599271
426,nm12316098,Crathern,\N,\N,"miscellaneous,camera_department","tt14530626,tt13875886",Jessica Crathern,-15.642391,3.4171102
427,nm14715553,Baxter,\N,\N,camera_department,tt27169795,Matt Baxter,-16.374132,1.9399537
428,nm2604346,Barbosa,\N,\N,"actor,camera_department","tt0995817,tt2874628",Jimmy Barbosa,-5.830746,8.649271
429,nm0316610,J.,\N,\N,"make_up_department,art_department","tt0160859,tt0434372",Jesse J. Gibbore,6.2741475,23.434998
430,nm13518300,Whitley,\N,\N,"actor,script_department","tt27042802,tt1830379",David Whitley,-15.877017,2.5677428
431,nm1648058,Callaghan,\N,\N,actor,tt0124934,Vince Callaghan,-14.766661,1.5230832
432,nm6363637,Scanga,\N,\N,camera_department,tt3589260,Anthony Scanga,-10.857535,-1.2947599
433,nm12254016,Paz,\N,\N,,\N,Maria Paz,-11.247308,-5.469066
434,nm9684372,Dossett,\N,\N,miscellaneous,tt4210920,Chad Dossett,-18.133036,3.0090294
435,nm10721535,Bruce,\N,\N,miscellaneous,tt0290610,John Bruce,-7.410854,2.682854
436,nm5640942,Iya,\N,\N,,tt2258266,Matt Iya,-0.69137824,4.875052
437,nm2996776,Darrell,\N,\N,"actress,producer,soundtrack","tt2560078,tt2452242,tt3169456,tt5869202",Laura Darrell,-7.3267436,2.2065368
438,nm1295475,Weinstien,\N,\N,camera_department,tt0192302,Gary Weinstien,-3.4638603,-0.12711468
439,nm7676770,Matecki,\N,\N,director,tt5139702,Jenna Matecki,-13.095312,1.7716008
440,nm8966204,Cunningham,\N,\N,"director,writer,producer","tt27599872,tt7623310,tt12356146,tt6849252",Jay Cunningham,-15.721667,2.2635825
441,nm8214029,Hauser,\N,\N,producer,"tt5805970,tt3468046",Thomas Hauser,-12.336708,2.2929664
442,nm3591881,Shahid,\N,\N,music_department,tt0486531,Jaribu Shahid,-1.0345408,5.7478156
443,nm0330111,Gordon,\N,\N,transportation_department,"tt0265029,tt0272338,tt0179626,tt0132347",Daniel Gordon,-15.459532,4.597865
444,nm7149004,Gerard,\N,\N,composer,tt4476448,David Gerard Geraghty,-7.279956,1.6387805
445,nm3091918,Cesten,\N,\N,editorial_department,"tt2241650,tt1270796",Rob Cesten,-2.5263453,-0.6715728
446,nm12612989,Khadka,\N,\N,producer,tt14737668,D.K. Khadka,0.76164955,4.5030985
447,nm3171003,Hao,\N,\N,miscellaneous,tt0897443,Chiu Hao Cheng,-5.165782,21.421003
448,nm1813924,Zohar,\N,\N,,tt0040053,Captain Zohar,-12.760744,2.7542717
449,nm12335109,Dagari,\N,\N,actor,tt7670864,Daniel Dagari,-2.5310142,-0.77246344
450,nm14789322,Cohen,\N,\N,,tt27604620,Barbara Cohen,-12.48251,3.513429
451,nm14748100,Young,\N,\N,director,tt27495257,Norman Young,-16.469034,1.1746266
452,nm6871543,DeJournett,\N,\N,"director,writer,producer",tt4151310,Charles DeJournett,-3.472063,-0.07572949
453,nm1494828,Otto,1969,\N,,"tt0081961,tt0397208,tt0471985,tt16752392",Sylke Otto,-10.766986,1.9236076
454,nm3017675,Cosor,\N,\N,camera_department,"tt8954732,tt0896872,tt13056008,tt1181795",Vlad Cosor,-2.4303641,-0.88709867
455,nm4382568,Kostenko,\N,\N,actor,tt1869672,Kolya Kostenko,-7.8005366,0.42035145
456,nm6104290,von,\N,\N,"producer,director,writer",tt3349704,Christoph von Zastrow,11.955872,-0.6711532
457,nm11903946,Le,\N,\N,"writer,producer",tt13103438,Anh Le,21.3816,-3.7854655
458,nm5513596,Paterson,\N,\N,"writer,producer",tt2699378,Mandy Paterson,-16.065979,2.0269055
459,nm2796255,Dukes,\N,\N,"producer,miscellaneous","tt16279022,tt16274414,tt5788592,tt16282776",Rahman Dukes,-15.226495,2.8975756
460,nm4507011,Karpinska,\N,\N,actress,tt1964453,Emanuela Karpinska,-3.0229566,-0.4284456
461,nm6014472,Gallagher,\N,\N,miscellaneous,tt0299436,Ed Gallagher,-14.728337,1.3267386
462,nm5513698,Honda,\N,\N,actor,tt2700400,Miki Honda,3.8166077,10.773878
463,nm4244076,Engel,\N,\N,actor,tt1805460,Tibor Engel,-12.304199,2.4672031
464,nm10472703,Kennedy,\N,\N,producer,"tt8890142,tt11707478",Hannah Kennedy,-14.308214,1.2475626
465,nm0412661,Ixer,1936,\N,art_department,"tt0089489,tt0120053,tt0097576,tt0120347",Charles Ixer,-16.468657,2.989523
466,nm5297029,Sampo,\N,\N,"transportation_department,art_department","tt1087758,tt0381790",Tero Sampo,-12.449599,0.2628277
467,nm0622321,Natili,\N,\N,"production_manager,producer,location_management","tt1467306,tt2250282,tt4261328,tt13216988",Silvia Natili,-3.1561024,-0.3729028
468,nm9563127,Darshana,\N,\N,producer,tt7887488,Nilan Darshana Mendis,0.1599047,4.904818
469,nm5248450,Miner,\N,\N,actress,"tt8366694,tt3159282,tt4687412,tt2367876",Mindy Miner,-18.287186,2.902698
470,nm3863135,Love,\N,\N,actress,tt0126463,Eva Love,-5.635168,0.10101892
471,nm6734936,,\N,\N,,tt0280236,Klaus,19.958967,2.602744
472,nm0665794,Patrichi,1936,1994,actress,"tt0071899,tt0058439,tt0131523,tt0072313",Gina Patrichi,-3.4850516,-1.8113409
473,nm2695300,Ferenc,\N,\N,visual_effects,"tt0425112,tt0830515,tt0417741,tt1013752",Reischig Ferenc,-11.432526,-0.0754861
474,nm14343007,Balliew,\N,\N,actor,tt24512956,Curtis Balliew,-3.7728002,-0.78917813
475,nm2441864,DeRock,\N,\N,"writer,producer",tt0889614,Anne DeRock,-2.752766,-1.1985267
476,nm9931769,Lysenko,\N,\N,actor,"tt14740662,tt18184158,tt9619902,tt1715878",Abel Lysenko,-7.8354526,0.43996838
477,nm11143195,Depri,\N,\N,actor,tt11308454,Gotta Depri,-2.4445515,-0.84547824
478,nm1421380,Perkins,\N,\N,actress,tt0375862,Josephine Perkins,-16.866062,2.6138663
479,nm13296025,Rose,\N,\N,,\N,Laura Rose Denison,-8.884392,4.035363
480,nm1658472,Menzies,\N,\N,actor,tt0056751,Frank Menzies,-15.778831,3.9989915
481,nm14541011,Haniniche,\N,\N,actress,tt13439500,Nadia Haniniche,-4.1194777,-1.1925596
482,nm7237424,Dundas,1920,1995,,tt0181260,Hugh Dundas,-15.361832,3.6179168
483,nm12919068,Müller,\N,\N,"camera_department,cinematographer,actress","tt15572588,tt26748224,tt26403274,tt15793308",Philippa Müller,-11.482411,1.9881252
